100 3675
0 1 9
0 2 107
0 3 7
0 4 31
0 5 168
0 6 126
0 7 123
0 8 73
0 9 153
0 10 6
0 11 109
0 12 142
0 13 140
0 14 97
0 15 126
0 16 72
0 17 58
0 18 4
0 19 37
0 20 67
0 21 35
0 22 127
0 23 20
0 24 98
0 25 93
0 26 92
0 27 1
0 28 66
0 29 150
0 30 173
0 31 54
0 32 17
0 33 88
0 34 167
0 35 97
0 36 60
0 37 196
0 38 53
0 39 77
0 40 44
0 41 11
0 42 187
0 43 57
0 44 89
0 45 50
0 46 65
0 47 147
0 48 43
0 49 39
0 50 80
0 51 128
0 52 148
0 53 46
0 54 96
0 55 88
0 56 183
0 57 142
0 58 197
0 59 132
0 60 70
0 61 80
0 62 26
0 63 78
0 64 115
0 65 20
0 66 165
0 67 187
0 68 140
0 69 49
0 70 123
0 71 152
0 72 114
0 73 12
0 74 38
0 75 77
0 76 24
0 77 78
0 78 35
0 79 82
0 80 21
0 81 84
0 82 5
0 83 65
0 84 120
0 85 98
0 86 96
0 87 115
0 88 47
0 89 5
0 90 52
0 91 115
0 92 165
0 93 9
0 94 41
0 95 175
0 96 149
0 97 12
0 98 12
0 99 156
1 2 101
1 3 178
1 4 111
1 5 49
1 6 2
1 7 136
1 8 47
1 9 38
1 10 148
1 11 17
1 12 124
1 13 17
1 14 27
1 15 166
1 16 84
1 17 52
1 18 87
1 19 1
1 20 150
1 21 149
1 22 149
1 23 38
1 24 87
1 25 35
1 26 43
1 27 86
1 28 115
1 29 76
1 30 75
1 31 145
1 32 137
1 33 129
1 34 13
1 35 183
1 36 47
1 37 20
1 38 152
1 39 187
1 40 22
1 41 90
1 42 108
1 43 130
1 44 27
1 45 19
1 46 95
1 47 2
1 48 58
1 49 18
1 50 28
1 51 144
1 52 77
1 53 91
1 54 145
1 55 102
1 56 130
1 57 154
1 58 185
1 59 199
1 60 4
1 61 108
1 62 59
1 63 16
1 64 130
1 65 181
1 66 5
1 67 190
1 68 39
1 69 199
1 70 152
1 71 125
1 72 133
1 73 78
1 74 196
1 75 124
1 76 110
1 77 52
1 78 51
1 79 71
1 80 107
1 81 186
1 82 55
1 83 38
1 84 108
1 85 28
1 86 130
1 87 160
1 88 159
1 89 69
1 90 192
1 91 141
1 92 143
1 93 117
1 94 142
1 95 139
1 96 103
1 97 155
1 98 162
1 99 18
2 3 140
2 4 33
2 5 150
2 6 33
2 7 180
2 8 157
2 9 185
2 10 159
2 11 61
2 12 1
2 13 182
2 14 195
2 15 48
2 16 78
2 17 70
2 18 90
2 19 48
2 20 67
2 21 124
2 22 90
2 23 149
2 24 101
2 25 87
2 26 108
2 27 192
2 28 189
2 29 2
2 30 99
2 31 187
2 32 172
2 33 130
2 34 19
2 35 21
2 36 19
2 37 116
2 38 177
2 39 84
2 40 188
2 41 131
2 42 160
2 43 110
2 44 77
2 45 157
2 46 144
2 47 144
2 48 73
2 49 133
2 50 18
2 51 147
2 52 146
2 53 66
2 54 157
2 55 69
2 56 31
2 57 143
2 58 85
2 59 96
2 60 92
2 61 58
2 62 118
2 63 147
2 64 64
2 65 37
2 66 89
2 67 33
2 68 86
2 69 106
2 70 164
2 71 43
2 72 91
2 73 52
2 74 136
2 75 12
2 76 156
2 77 187
2 78 200
2 79 85
2 80 64
2 81 156
2 82 198
2 83 179
2 84 41
2 85 20
2 86 168
2 87 185
2 88 68
2 89 36
2 90 116
2 91 126
2 92 12
2 93 70
2 94 193
2 95 151
2 96 109
2 97 35
2 98 87
2 99 3
3 4 88
3 5 170
3 6 86
3 7 161
3 8 88
3 9 90
3 10 140
3 11 175
3 12 42
3 13 117
3 14 4
3 15 181
3 16 13
3 17 131
3 18 184
3 19 148
3 20 62
3 21 32
3 22 35
3 23 138
3 24 94
3 25 4
3 26 82
3 27 181
3 28 129
3 29 72
3 30 123
3 31 26
3 32 135
3 33 171
3 34 109
3 35 4
3 36 84
3 37 120
3 38 119
3 39 110
3 40 113
3 41 10
3 42 49
3 43 6
3 44 46
3 45 75
3 46 169
3 47 74
3 48 167
3 49 31
3 50 147
3 51 73
3 52 131
3 53 165
3 54 171
3 55 184
3 56 147
3 57 11
3 58 82
3 59 174
3 60 104
3 61 88
3 62 32
3 63 151
3 64 77
3 65 90
3 66 166
3 67 77
3 68 135
3 69 125
3 70 87
3 71 35
3 72 56
3 73 82
3 74 2
3 75 52
3 76 20
3 77 89
3 78 73
3 79 161
3 80 85
3 81 153
3 82 96
3 83 148
3 84 164
3 85 171
