100 3354
0 1 193
0 2 169
0 3 33
0 4 91
0 5 30
0 6 154
0 7 1
0 8 98
0 9 21
0 10 184
0 11 145
0 12 123
0 13 185
0 14 159
0 15 179
0 16 101
0 17 110
0 18 159
0 19 166
0 20 100
0 21 125
0 22 157
0 23 45
0 24 80
0 25 85
0 26 161
0 27 44
0 28 62
0 29 109
0 30 168
0 31 22
0 32 172
0 33 53
0 34 103
0 35 30
0 36 162
0 37 50
0 38 110
0 39 89
0 40 167
0 41 80
0 42 47
0 43 154
0 44 127
0 45 181
0 46 51
0 47 84
0 48 79
0 49 178
0 50 188
0 51 77
0 52 197
0 53 38
0 54 44
0 55 200
0 56 150
0 57 124
0 58 68
0 59 50
0 60 109
0 61 84
0 62 41
0 63 34
0 64 19
0 65 80
0 66 193
0 67 154
0 68 158
0 69 185
0 70 169
0 71 83
0 72 28
0 73 143
0 74 181
0 75 23
0 76 93
0 77 120
0 78 37
0 79 31
0 80 24
0 81 49
0 82 74
0 83 178
0 84 12
0 85 35
0 86 110
0 87 151
0 88 139
0 89 104
0 90 83
0 91 93
0 92 99
0 93 39
0 94 44
0 95 119
0 96 7
0 97 162
0 98 141
0 99 154
1 2 103
1 3 38
1 4 85
1 5 85
1 6 187
1 7 52
1 8 189
1 9 164
1 10 149
1 11 18
1 12 168
1 13 167
1 14 136
1 15 50
1 16 160
1 17 191
1 18 44
1 19 104
1 20 74
1 21 196
1 22 80
1 23 117
1 24 67
1 25 10
1 26 46
1 27 12
1 28 10
1 29 12
1 30 8
1 31 148
1 32 29
1 33 92
1 34 164
1 35 79
1 36 96
1 37 62
1 38 142
1 39 28
1 40 71
1 41 46
1 42 57
1 43 174
1 44 84
1 45 184
1 46 30
1 47 4
1 48 100
1 49 19
1 50 149
1 51 15
1 52 188
1 53 106
1 54 146
1 55 189
1 56 92
1 57 10
1 58 47
1 59 116
1 60 137
1 61 170
1 62 132
1 63 167
1 64 85
1 65 2
1 66 59
1 67 119
1 68 164
1 69 187
1 70 175
1 71 68
1 72 81
1 73 148
1 74 13
1 75 8
1 76 168
1 77 57
1 78 113
1 79 9
1 80 59
1 81 77
1 82 92
1 83 135
1 84 188
1 85 129
1 86 76
1 87 98
1 88 123
1 89 5
1 90 137
1 91 58
1 92 61
1 93 65
1 94 154
1 95 109
1 96 101
1 97 60
1 98 45
1 99 198
2 3 63
2 4 175
2 5 63
2 6 48
2 7 75
2 8 160
2 9 152
2 10 190
2 11 27
2 12 182
2 13 20
2 14 167
2 15 173
2 16 159
2 17 130
2 18 172
2 19 83
2 20 160
2 21 32
2 22 114
2 23 167
2 24 84
2 25 96
2 26 42
2 27 14
2 28 84
2 29 17
2 30 190
2 31 109
2 32 122
2 33 14
2 34 17
2 35 146
2 36 66
2 37 86
2 38 124
2 39 122
2 40 3
2 41 139
2 42 24
2 43 20
2 44 79
2 45 155
2 46 163
2 47 41
2 48 90
2 49 55
2 50 130
2 51 21
2 52 38
2 53 35
2 54 61
2 55 113
2 56 82
2 57 143
2 58 149
2 59 160
2 60 176
2 61 32
2 62 124
2 63 162
2 64 79
2 65 85
2 66 142
2 67 76
2 68 161
2 69 168
2 70 27
2 71 177
2 72 77
2 73 155
2 74 94
2 75 57
2 76 148
2 77 162
2 78 126
2 79 30
2 80 35
2 81 6
2 82 191
2 83 148
2 84 56
2 85 119
2 86 192
2 87 142
2 88 21
2 89 34
2 90 4
2 91 85
2 92 26
2 93 1
2 94 155
2 95 177
2 96 82
2 97 107
2 98 109
2 99 9
3 4 26
3 5 94
3 6 30
3 7 182
3 8 112
3 9 132
3 10 174
3 11 60
3 12 101
3 13 99
3 14 20
3 15 70
3 16 185
3 17 33
3 18 130
3 19 198
3 20 30
3 21 198
3 22 159
3 23 35
3 24 190
3 25 117
3 26 28
3 27 1
3 28 81
3 29 41
3 30 40
3 31 167
3 32 152
3 33 17
3 34 168
3 35 64
3 36 170
3 37 117
3 38 90
3 39 190
3 40 177
3 41 115
3 42 11
3 43 113
3 44 7
3 45 137
3 46 89
3 47 5
3 48 99
3 49 76
3 50 60
3 51 83
3 52 134
3 53 131
3 54 150
3 55 2
3 56 27
3 57 66
3 58 3
3 59 106
3 60 170
3 61 174
3 62 55
3 63 28
3 64 14
3 65 19
3 66 129
3 67 90
3 68 165
3 69 45
3 70 12
3 71 125
3 72 91
3 73 190
3 74 90
3 75 146
3 76 103
3 77 66
3 78 118
3 79 76
3 80 124
3 81 31
3 82 157
3 83 152
3 84 158
3 85 155
3 86 63
3 87 168
3 88 15
3 89 143
3 90 138
3 91 26
3 92 147
3 93 145
3 94 120
3 95 57
3 96 84
3 97 19
3 98 55
3 99 120
4 5 81
4 6 88
4 7 70
4 8 68
4 9 154
4 10 193
4 11 55
4 12 157
4 13 76
4 14 44
4 15 76
4 16 169
4 17 18
4 18 70
4 19 200
4 20 111
4 21 21
4 22 11
4 23 80
4 24 128
4 25 9
4 26 25
4 27 161
4 28 187
4 29 43
4 30 144
4 31 127
4 32 77
4 33 189
4 34 24
4 35 119
4 36 0
4 37 112
4 38 27
4 39 31
4 40 168
4 41 101
4 42 35
4 43 90
4 44 154
4 45 72
4 46 188
4 47 53
4 48 72
4 49 142
4 50 58
4 51 176
4 52 75
4 53 9
4 54 46
4 55 0
4 56 199
4 57 106
4 58 123
4 59 71
4 60 1
4 61 30
4 62 91
4 63 56
4 64 95
4 65 114
4 66 131
4 67 142
4 68 75
4 69 26
4 70 42
4 71 127
4 72 2
4 73 54
4 74 188
4 75 187
4 76 144
4 77 13
4 78 88
4 79 33
4 80 183
4 81 118
4 82 33
4 83 97
4 84 133
4 85 126
4 86 34
4 87 129
4 88 185
4 89 20
4 90 148
4 91 86
4 92 191
4 93 166
4 94 28
4 95 159
4 96 187
4 97 142
4 98 150
4 99 101
5 6 195
5 7 96
5 8 172
5 9 119
5 10 109
5 11 33
5 12 28
5 13 69
5 14 128
5 15 104
5 16 160
5 17 184
5 18 192
5 19 5
5 20 164
5 21 85
5 22 64
5 23 124
5 24 187
5 25 26
5 26 111
5 27 146
5 28 13
5 29 72
5 30 14
5 31 7
5 32 156
5 33 126
5 34 132
5 35 69
5 36 138
5 37 45
5 38 91
5 39 163
5 40 170
5 41 86
5 42 196
5 43 97
5 44 184
5 45 105
5 46 79
5 47 15
5 48 76
5 49 62
5 50 132
5 51 65
5 52 30
5 53 103
5 54 8
5 55 91
