100 2535
0 1 10
0 2 7
0 3 106
0 4 79
0 5 96
0 6 62
0 7 136
0 8 150
0 9 86
0 10 113
0 11 126
0 12 61
0 13 167
0 14 13
0 15 70
0 16 35
0 17 120
0 18 70
0 19 166
0 20 63
0 21 93
0 22 177
0 23 179
0 24 116
0 25 85
0 26 107
0 27 97
0 28 200
0 29 134
0 30 105
0 31 74
0 32 59
0 33 5
0 34 38
0 35 80
0 36 156
0 37 139
0 38 38
0 39 52
0 40 32
0 41 170
0 42 45
0 43 143
0 44 143
0 45 111
0 46 11
0 47 105
0 48 167
0 49 9
0 50 111
0 51 182
0 52 116
0 53 152
0 54 124
0 55 50
0 56 54
0 57 3
0 58 61
0 59 73
0 60 8
0 61 184
0 62 25
0 63 146
0 64 75
0 65 200
0 66 48
0 67 51
0 68 124
0 69 133
0 70 91
0 71 16
0 72 22
0 73 65
0 74 68
0 75 194
0 76 112
0 77 193
0 78 70
0 79 58
0 80 51
0 81 163
0 82 109
0 83 96
0 84 1
0 85 38
0 86 146
0 87 103
0 88 97
0 89 143
0 90 198
0 91 139
0 92 97
0 93 67
0 94 184
0 95 123
0 96 41
0 97 15
0 98 83
0 99 175
1 2 36
1 3 119
1 4 16
1 5 151
1 6 197
1 7 12
1 8 21
1 9 39
1 10 80
1 11 184
1 12 56
1 13 136
1 14 122
1 15 192
1 16 180
1 17 193
1 18 50
1 19 3
1 20 67
1 21 199
1 22 198
1 23 93
1 24 62
1 25 0
1 26 9
1 27 58
1 28 65
1 29 90
1 30 74
1 31 96
1 32 110
1 33 166
1 34 75
1 35 91
1 36 77
1 37 171
1 38 81
1 39 115
1 40 56
1 41 5
1 42 152
1 43 26
1 44 132
1 45 191
1 46 187
1 47 101
1 48 98
1 49 69
1 50 83
1 51 89
1 52 159
1 53 86
1 54 193
1 55 11
1 56 113
1 57 120
1 58 10
1 59 61
1 60 121
1 61 134
1 62 75
1 63 42
1 64 55
1 65 120
1 66 183
1 67 98
1 68 35
1 69 114
1 70 125
1 71 90
1 72 87
1 73 30
1 74 43
1 75 147
1 76 28
1 77 198
1 78 52
1 79 30
1 80 119
1 81 58
1 82 7
1 83 128
1 84 49
1 85 182
1 86 120
1 87 110
1 88 131
1 89 161
1 90 35
1 91 66
1 92 144
1 93 30
1 94 131
1 95 130
1 96 87
1 97 156
1 98 107
1 99 39
2 3 7
2 4 50
2 5 155
2 6 149
2 7 73
2 8 166
2 9 122
2 10 177
2 11 106
2 12 107
2 13 156
2 14 127
2 15 61
2 16 133
2 17 192
2 18 195
2 19 61
2 20 182
2 21 93
2 22 21
2 23 40
2 24 135
2 25 87
2 26 61
2 27 57
2 28 26
2 29 77
2 30 185
2 31 98
2 32 95
2 33 18
2 34 106
2 35 127
2 36 69
2 37 100
2 38 145
2 39 197
2 40 103
2 41 198
2 42 19
2 43 94
2 44 180
2 45 48
2 46 98
2 47 125
2 48 99
2 49 137
2 50 162
2 51 18
2 52 140
2 53 2
2 54 132
2 55 196
2 56 112
2 57 181
2 58 23
2 59 9
2 60 98
2 61 125
2 62 187
2 63 180
2 64 102
2 65 156
2 66 150
2 67 78
2 68 102
2 69 71
2 70 97
2 71 148
2 72 131
2 73 14
2 74 68
2 75 140
2 76 149
2 77 176
2 78 63
2 79 56
2 80 58
2 81 90
2 82 33
2 83 77
2 84 5
2 85 53
2 86 97
2 87 0
2 88 171
2 89 186
2 90 191
2 91 15
2 92 105
2 93 39
2 94 23
2 95 47
2 96 159
2 97 139
2 98 183
2 99 83
3 4 14
3 5 73
3 6 153
3 7 196
