100 1034
0 1 123
0 2 35
0 3 165
0 4 36
0 5 78
0 6 20
0 7 3
0 8 103
0 9 6
0 10 184
0 11 150
0 12 44
0 13 118
0 14 15
0 15 29
0 16 36
0 17 110
0 18 69
0 19 17
0 20 147
0 21 35
0 22 1
0 23 128
0 24 153
0 25 102
0 26 130
0 27 123
0 28 29
0 29 73
0 30 181
0 31 165
0 32 114
0 33 27
0 34 114
0 35 134
0 36 85
0 37 80
0 38 54
0 39 102
0 40 18
0 41 155
0 42 112
0 43 24
0 44 29
0 45 195
0 46 172
0 47 120
0 48 184
0 49 124
0 50 25
0 51 64
0 52 93
0 53 84
0 54 5
0 55 29
0 56 166
0 57 1
0 58 119
0 59 56
0 60 157
0 61 147
0 62 11
0 63 105
0 64 198
0 65 69
0 66 10
0 67 171
0 68 43
0 69 136
0 70 70
0 71 144
0 72 163
0 73 101
0 74 94
0 75 46
0 76 17
0 77 156
0 78 93
0 79 129
0 80 22
0 81 26
0 82 129
0 83 146
0 84 125
0 85 189
0 86 111
0 87 61
0 88 59
0 89 176
0 90 38
0 91 152
0 92 107
0 93 49
0 94 97
0 95 178
0 96 90
0 97 71
0 98 138
0 99 192
1 2 189
1 3 182
1 4 7
1 5 65
1 6 36
1 7 82
1 8 9
1 9 75
1 10 141
1 11 80
1 12 150
1 13 9
1 14 148
1 15 100
1 16 103
1 17 175
1 18 162
1 19 27
1 20 139
1 21 158
1 22 159
1 23 48
1 24 96
1 25 87
1 26 34
1 27 37
1 28 63
1 29 67
1 30 62
1 31 101
1 32 62
1 33 154
1 34 170
1 35 172
1 36 52
1 37 112
1 38 175
1 39 34
1 40 59
1 41 139
1 42 129
1 43 108
1 44 49
1 45 48
1 46 7
1 47 167
1 48 88
1 49 117
1 50 117
1 51 99
1 52 50
1 53 21
1 54 69
1 55 97
1 56 84
1 57 94
1 58 172
1 59 32
1 60 151
1 61 173
1 62 172
1 63 13
1 64 159
1 65 86
1 66 177
1 67 198
1 68 41
1 69 181
1 70 122
1 71 38
1 72 117
1 73 29
1 74 74
1 75 197
1 76 109
1 77 148
1 78 151
1 79 5
1 80 128
1 81 71
1 82 73
1 83 67
1 84 129
1 85 23
1 86 152
1 87 101
1 88 141
1 89 61
1 90 180
1 91 120
1 92 162
1 93 20
1 94 114
1 95 54
1 96 80
1 97 156
1 98 191
1 99 195
2 3 67
2 4 127
2 5 36
2 6 80
2 7 137
2 8 54
2 9 182
2 10 33
2 11 185
2 12 8
2 13 127
2 14 73
2 15 23
2 16 153
2 17 180
2 18 194
2 19 181
2 20 96
2 21 47
2 22 97
2 23 152
2 24 157
2 25 177
2 26 170
2 27 138
2 28 44
2 29 38
2 30 44
2 31 117
2 32 49
2 33 76
2 34 0
2 35 172
2 36 200
2 37 161
2 38 177
2 39 77
2 40 103
2 41 169
2 42 186
2 43 141
2 44 102
2 45 153
2 46 172
2 47 194
2 48 3
2 49 154
2 50 183
2 51 34
2 52 148
2 53 86
2 54 166
2 55 5
2 56 76
2 57 179
2 58 200
2 59 124
2 60 63
2 61 116
2 62 83
2 63 49
2 64 128
2 65 35
2 66 49
2 67 31
2 68 195
2 69 170
2 70 54
2 71 134
2 72 91
2 73 89
2 74 192
2 75 195
2 76 167
2 77 198
2 78 51
2 79 47
2 80 6
2 81 195
2 82 126
2 83 171
2 84 180
2 85 124
2 86 12
2 87 129
2 88 126
2 89 136
2 90 31
2 91 188
2 92 22
2 93 34
2 94 150
2 95 50
2 96 87
2 97 38
2 98 36
2 99 122
3 4 79
3 5 102
3 6 72
3 7 111
3 8 127
3 9 129
3 10 67
3 11 25
3 12 5
3 13 127
3 14 20
3 15 135
3 16 102
3 17 140
3 18 157
3 19 113
3 20 74
3 21 65
3 22 19
3 23 195
3 24 43
3 25 40
3 26 21
3 27 137
3 28 63
3 29 38
3 30 40
3 31 139
3 32 182
3 33 2
3 34 57
3 35 193
3 36 167
3 37 14
3 38 197
3 39 89
3 40 63
3 41 3
3 42 45
3 43 18
3 44 39
3 45 133
3 46 59
3 47 44
3 48 70
3 49 137
3 50 9
3 51 144
3 52 191
3 53 45
3 54 142
3 55 150
3 56 196
3 57 53
3 58 119
3 59 85
3 60 105
3 61 163
3 62 63
3 63 88
3 64 172
3 65 54
3 66 178
3 67 33
3 68 122
3 69 149
3 70 79
3 71 19
3 72 140
3 73 97
3 74 99
3 75 155
3 76 1
3 77 154
3 78 165
3 79 104
3 80 83
3 81 161
3 82 175
3 83 175
3 84 106
3 85 177
3 86 76
3 87 80
3 88 36
3 89 12
3 90 42
3 91 113
3 92 164
3 93 152
3 94 106
3 95 20
3 96 181
3 97 111
3 98 75
3 99 91
4 5 28
4 6 86
4 7 46
4 8 41
4 9 42
4 10 33
4 11 43
4 12 85
4 13 64
4 14 141
4 15 33
4 16 143
4 17 184
4 18 48
4 19 111
4 20 125
4 21 110
4 22 116
4 23 134
4 24 106
4 25 22
4 26 27
4 27 104
4 28 173
4 29 140
4 30 99
4 31 137
4 32 167
4 33 19
4 34 49
4 35 190
4 36 33
4 37 58
4 38 125
4 39 190
4 40 77
4 41 13
4 42 123
4 43 182
4 44 52
4 45 129
4 46 110
4 47 183
4 48 178
4 49 110
4 50 141
4 51 67
4 52 72
4 53 31
4 54 138
4 55 150
4 56 80
4 57 11
4 58 43
4 59 52
4 60 33
4 61 33
4 62 1
4 63 129
4 64 5
4 65 9
4 66 174
4 67 110
4 68 152
4 69 146
4 70 11
4 71 179
4 72 106
4 73 20
4 74 165
4 75 140
4 76 19
4 77 49
4 78 146
4 79 143
4 80 178
4 81 195
4 82 9
4 83 88
4 84 157
4 85 124
4 86 135
4 87 87
4 88 73
4 89 22
4 90 13
4 91 194
4 92 129
4 93 96
4 94 188
4 95 21
4 96 182
4 97 113
4 98 150
4 99 86
5 6 66
5 7 160
5 8 87
5 9 53
5 10 105
5 11 132
5 12 79
5 13 18
5 14 52
5 15 70
5 16 85
5 17 186
5 18 133
5 19 169
5 20 2
5 21 200
5 22 97
5 23 101
5 24 131
5 25 151
5 26 168
5 27 41
5 28 90
5 29 174
5 30 26
5 31 18
5 32 81
5 33 116
5 34 20
5 35 116
5 36 72
5 37 79
5 38 45
5 39 2
5 40 166
5 41 161
5 42 73
5 43 120
5 44 83
5 45 114
5 46 19
5 47 11
5 48 30
5 49 67
5 50 6
5 51 129
5 52 175
5 53 192
5 54 23
5 55 66
5 56 110
5 57 30
5 58 157
5 59 46
5 60 60
5 61 138
5 62 184
5 63 61
5 64 157
5 65 39
5 66 147
5 67 97
5 68 140
5 69 175
5 70 86
5 71 174
5 72 82
5 73 4
5 74 120
5 75 190
5 76 90
5 77 142
5 78 40
5 79 155
5 80 162
5 81 94
5 82 63
5 83 53
5 84 81
5 85 131
5 86 122
5 87 9
5 88 163
5 89 122
5 90 60
5 91 140
5 92 196
5 93 77
5 94 144
5 95 177
5 96 121
5 97 3
5 98 128
5 99 150
6 7 12
6 8 54
