100 4572
0 1 32
0 2 144
0 3 35
0 4 180
0 5 185
0 6 113
0 7 5
0 8 50
0 9 197
0 10 112
0 11 113
0 12 59
0 13 171
0 14 200
0 15 23
0 16 176
0 17 70
0 18 120
0 19 54
0 20 197
0 21 164
0 22 21
0 23 7
0 24 14
0 25 38
0 26 54
0 27 188
0 28 35
0 29 179
0 30 119
0 31 172
0 32 11
0 33 107
0 34 135
0 35 163
0 36 139
0 37 150
0 38 130
0 39 147
0 40 51
0 41 46
0 42 48
0 43 1
0 44 31
0 45 41
0 46 85
0 47 197
0 48 196
0 49 147
0 50 71
0 51 142
0 52 47
0 53 193
0 54 63
0 55 33
0 56 194
0 57 143
0 58 45
0 59 92
0 60 70
0 61 45
0 62 13
0 63 19
0 64 132
0 65 151
0 66 100
0 67 83
0 68 86
0 69 41
0 70 21
0 71 120
0 72 167
0 73 57
0 74 180
0 75 46
0 76 16
0 77 184
0 78 182
0 79 137
0 80 90
0 81 106
0 82 193
0 83 93
0 84 163
0 85 166
0 86 195
0 87 3
0 88 145
0 89 72
0 90 190
0 91 2
0 92 143
0 93 191
0 94 106
0 95 137
0 96 109
0 97 2
0 98 8
0 99 0
1 2 17
1 3 2
1 4 12
1 5 110
1 6 118
1 7 117
1 8 36
1 9 46
1 10 18
1 11 106
1 12 120
1 13 105
1 14 56
1 15 86
1 16 123
1 17 78
1 18 174
1 19 93
1 20 68
1 21 155
1 22 49
1 23 152
1 24 7
1 25 88
1 26 15
1 27 198
1 28 199
1 29 121
1 30 87
1 31 107
1 32 187
1 33 143
1 34 46
1 35 129
1 36 178
1 37 119
1 38 176
1 39 93
1 40 140
1 41 74
1 42 51
1 43 110
1 44 171
1 45 120
1 46 63
1 47 16
1 48 37
1 49 163
1 50 96
1 51 85
1 52 156
1 53 35
1 54 130
1 55 158
1 56 175
1 57 51
1 58 192
1 59 182
1 60 104
1 61 87
1 62 92
1 63 179
1 64 45
1 65 64
1 66 189
1 67 195
1 68 146
1 69 124
1 70 67
1 71 126
1 72 25
1 73 57
1 74 161
1 75 119
1 76 149
1 77 144
1 78 26
1 79 138
1 80 19
1 81 185
1 82 2
1 83 103
1 84 91
1 85 91
1 86 32
1 87 88
1 88 8
1 89 136
1 90 16
1 91 30
1 92 16
1 93 179
1 94 5
1 95 139
1 96 189
1 97 148
1 98 1
1 99 137
2 3 194
2 4 119
2 5 132
2 6 135
2 7 34
2 8 72
2 9 69
2 10 137
2 11 5
2 12 180
2 13 67
2 14 112
2 15 151
2 16 69
2 17 90
2 18 157
2 19 2
2 20 90
2 21 74
2 22 57
2 23 164
2 24 109
2 25 113
2 26 129
2 27 2
2 28 171
2 29 0
2 30 112
2 31 91
2 32 63
2 33 61
2 34 182
2 35 179
2 36 120
2 37 91
2 38 96
2 39 47
2 40 200
2 41 157
2 42 48
2 43 26
2 44 137
2 45 1
2 46 27
2 47 189
2 48 130
2 49 197
2 50 181
2 51 125
2 52 155
2 53 31
2 54 135
2 55 2
2 56 72
2 57 141
2 58 17
2 59 146
2 60 72
2 61 42
2 62 42
2 63 190
2 64 132
2 65 171
2 66 62
2 67 108
2 68 40
2 69 80
2 70 68
2 71 86
2 72 47
2 73 148
2 74 187
2 75 173
2 76 172
2 77 19
2 78 88
2 79 96
2 80 59
2 81 186
2 82 185
2 83 177
2 84 66
2 85 47
2 86 20
2 87 155
2 88 93
2 89 113
