99 99
0 1 186
1 2 11
2 3 110
3 4 48
4 5 194
5 6 134
6 7 192
7 8 197
8 9 111
9 10 1
10 11 61
11 12 22
12 13 103
13 14 150
14 15 23
15 16 68
16 17 149
17 18 185
18 19 60
19 20 186
20 21 53
21 22 33
22 23 84
23 24 40
24 25 122
25 26 173
26 27 194
27 28 192
28 29 152
29 30 142
30 31 57
31 32 140
32 33 42
33 34 130
34 35 49
35 36 152
36 37 195
37 38 59
38 39 149
39 40 78
40 41 55
41 42 31
42 43 29
43 44 16
44 45 18
45 46 107
46 47 19
47 48 154
48 49 197
49 50 185
50 51 118
51 52 53
52 53 175
53 54 178
54 55 155
55 56 50
56 57 184
57 58 94
58 59 180
59 60 99
60 61 2
61 62 100
62 63 187
63 64 80
64 65 95
65 66 195
66 67 127
67 68 121
68 69 13
69 70 175
70 71 52
71 72 150
72 73 66
73 74 46
74 75 88
75 76 118
76 77 138
77 78 63
78 79 151
79 80 105
80 81 156
81 82 112
82 83 51
83 84 175
84 85 196
85 86 197
86 87 134
87 88 3
88 89 34
89 90 113
90 91 172
91 92 3
92 93 179
93 94 186
94 95 194
95 96 184
96 97 186
97 98 75
98 0 143
