83 83
0 1 131
1 2 26
2 3 129
3 4 19
4 5 122
5 6 6
6 7 60
7 8 147
8 9 13
9 10 43
10 11 28
11 12 102
12 13 40
13 14 88
14 15 16
15 16 132
16 17 89
17 18 124
18 19 87
19 20 97
20 21 62
21 22 54
22 23 19
23 24 162
24 25 127
25 26 63
26 27 93
27 28 52
28 29 110
29 30 162
30 31 107
31 32 69
32 33 60
33 34 152
34 35 11
35 36 27
36 37 58
37 38 116
38 39 63
39 40 48
40 41 165
41 42 112
42 43 78
43 44 116
44 45 54
45 46 141
46 47 155
47 48 95
48 49 100
49 50 132
50 51 105
51 52 148
52 53 161
53 54 2
54 55 139
55 56 117
56 57 34
57 58 16
58 59 101
59 60 56
60 61 119
61 62 11
62 63 28
63 64 46
64 65 76
65 66 118
66 67 100
67 68 30
68 69 134
69 70 21
70 71 46
71 72 12
72 73 21
73 74 106
74 75 151
75 76 105
76 77 40
77 78 160
78 79 137
79 80 128
80 81 149
81 82 29
82 0 25
