68 68
0 1 11
1 2 93
2 3 49
3 4 42
4 5 14
5 6 91
6 7 3
7 8 101
8 9 20
9 10 10
10 11 11
11 12 124
12 13 48
13 14 112
14 15 18
15 16 114
16 17 83
17 18 31
18 19 29
19 20 71
20 21 97
21 22 31
22 23 6
23 24 55
24 25 45
25 26 103
26 27 71
27 28 27
28 29 32
29 30 118
30 31 26
31 32 48
32 33 17
33 34 69
34 35 3
35 36 110
36 37 50
37 38 110
38 39 88
39 40 43
40 41 98
41 42 16
42 43 73
43 44 46
44 45 56
45 46 107
46 47 2
47 48 103
48 49 66
49 50 54
50 51 132
51 52 91
52 53 56
53 54 134
54 55 91
55 56 62
56 57 4
57 58 66
58 59 5
59 60 106
60 61 30
61 62 19
62 63 59
63 64 80
64 65 127
65 66 50
66 67 82
67 0 1
