100 4872
0 1 53
0 2 51
0 3 153
0 4 61
0 5 22
0 6 172
0 7 160
0 8 110
0 9 124
0 10 193
0 11 57
0 12 156
0 13 148
0 14 126
0 15 11
0 16 59
0 17 55
0 18 81
0 19 5
0 20 4
0 21 183
0 22 133
0 23 28
0 24 158
0 25 39
0 26 47
0 27 66
0 28 178
0 29 0
0 30 110
0 31 27
0 32 3
0 33 192
0 34 154
0 35 117
0 36 183
0 37 98
0 38 199
0 39 198
0 40 122
0 41 0
0 42 129
0 43 36
0 44 29
0 45 63
0 46 83
0 47 118
0 48 183
0 49 76
0 50 176
0 51 176
0 52 34
0 53 64
0 54 162
0 55 114
0 56 172
0 57 31
0 58 37
0 59 33
0 60 83
0 61 164
0 62 125
0 63 68
0 64 153
0 65 46
0 66 48
0 67 73
0 68 115
0 69 71
0 70 147
0 71 134
0 72 11
0 73 195
0 74 69
0 75 139
0 76 200
0 77 179
0 78 149
0 79 56
0 80 187
0 81 85
0 82 20
0 83 135
0 84 144
0 85 88
0 86 146
0 87 27
0 88 60
0 89 158
0 90 151
0 91 144
0 92 80
0 93 57
0 94 84
0 95 24
0 96 42
0 97 197
0 98 138
0 99 126
1 2 38
1 3 84
1 4 90
1 5 76
1 6 170
1 7 40
1 8 151
1 9 153
1 10 162
1 11 178
1 12 76
1 13 192
1 14 37
1 15 146
1 16 120
1 17 89
1 18 19
1 19 161
1 20 130
1 21 137
1 22 175
1 23 161
1 24 199
1 25 67
1 26 160
1 27 53
1 28 22
1 29 57
1 30 52
1 31 160
1 32 184
1 33 114
1 34 26
1 35 113
1 36 86
1 37 11
1 38 200
1 39 77
1 40 7
1 41 61
1 42 44
1 43 56
1 44 134
1 45 50
1 46 27
1 47 174
1 48 199
1 49 115
1 50 57
1 51 89
1 52 7
1 53 174
1 54 83
1 55 116
1 56 128
1 57 83
1 58 139
1 59 182
1 60 91
1 61 185
1 62 192
1 63 101
1 64 193
1 65 75
1 66 108
1 67 154
1 68 22
1 69 183
1 70 44
1 71 15
1 72 174
1 73 151
1 74 132
1 75 52
1 76 164
1 77 168
1 78 94
1 79 9
1 80 37
1 81 73
1 82 187
1 83 127
1 84 178
1 85 70
1 86 98
1 87 137
1 88 175
1 89 169
1 90 133
1 91 183
1 92 158
1 93 105
1 94 95
1 95 187
1 96 130
1 97 100
1 98 177
1 99 74
