100 4544
0 1 20
0 2 24
0 3 31
0 4 141
0 5 38
0 6 121
0 7 153
0 8 87
0 9 121
0 10 150
0 11 94
0 12 169
0 13 173
0 14 47
0 15 156
0 16 3
0 17 29
0 18 160
0 19 92
0 20 2
0 21 39
0 22 16
0 23 190
0 24 26
0 25 12
0 26 49
0 27 83
0 28 88
0 29 98
0 30 129
0 31 115
0 32 72
0 33 67
0 34 194
0 35 159
0 36 0
0 37 142
0 38 58
0 39 155
0 40 97
0 41 171
0 42 113
0 43 73
0 44 175
0 45 14
0 46 92
0 47 188
0 48 22
0 49 99
0 50 18
0 51 200
0 52 88
0 53 20
0 54 158
0 55 4
0 56 143
0 57 51
0 58 89
0 59 51
0 60 89
0 61 141
0 62 37
0 63 12
0 64 93
0 65 197
0 66 16
0 67 175
0 68 81
0 69 64
0 70 112
0 71 149
0 72 162
0 73 29
0 74 187
0 75 0
0 76 18
0 77 82
0 78 153
0 79 163
0 80 127
0 81 9
0 82 144
0 83 16
0 84 198
0 85 101
0 86 61
0 87 152
0 88 51
0 89 162
0 90 192
0 91 188
0 92 134
0 93 35
0 94 149
0 95 183
0 96 192
0 97 53
0 98 105
0 99 57
1 2 39
1 3 140
1 4 168
1 5 28
1 6 184
1 7 197
1 8 100
1 9 125
1 10 185
1 11 177
1 12 55
1 13 196
1 14 81
1 15 114
1 16 38
1 17 128
1 18 88
1 19 198
1 20 103
1 21 94
1 22 70
1 23 59
1 24 9
1 25 186
1 26 162
1 27 145
1 28 99
1 29 1
1 30 75
1 31 136
1 32 93
1 33 136
1 34 64
1 35 196
1 36 139
1 37 185
1 38 117
1 39 63
1 40 3
1 41 168
1 42 189
1 43 33
1 44 114
1 45 185
1 46 20
1 47 123
1 48 45
1 49 43
1 50 53
1 51 74
1 52 34
1 53 129
1 54 163
1 55 67
1 56 97
1 57 143
1 58 39
1 59 176
1 60 78
1 61 171
1 62 189
1 63 157
1 64 27
1 65 59
1 66 182
1 67 71
1 68 9
1 69 15
1 70 11
1 71 12
1 72 156
1 73 47
1 74 131
1 75 57
1 76 51
1 77 141
1 78 113
1 79 113
1 80 15
1 81 173
1 82 157
1 83 145
1 84 25
1 85 16
1 86 155
1 87 75
1 88 64
1 89 181
1 90 179
1 91 0
1 92 157
1 93 165
1 94 196
1 95 60
1 96 97
1 97 14
1 98 159
1 99 195
2 3 184
2 4 92
2 5 60
2 6 163
2 7 36
2 8 55
2 9 94
2 10 39
2 11 198
2 12 6
2 13 143
2 14 111
2 15 88
2 16 185
2 17 134
2 18 136
2 19 153
2 20 48
2 21 44
2 22 122
2 23 113
2 24 53
2 25 35
2 26 56
2 27 137
2 28 129
2 29 108
2 30 27
2 31 117
2 32 28
2 33 187
2 34 96
2 35 92
2 36 110
2 37 192
2 38 30
2 39 55
2 40 20
2 41 76
2 42 87
2 43 129
2 44 60
2 45 1
2 46 102
2 47 78
2 48 157
2 49 36
2 50 119
