100 4422
0 1 39
0 2 176
0 3 162
0 4 138
0 5 72
0 6 173
0 7 142
0 8 125
0 9 2
0 10 196
0 11 75
0 12 185
0 13 4
0 14 63
0 15 192
0 16 17
0 17 191
0 18 96
0 19 148
0 20 162
0 21 31
0 22 172
0 23 49
0 24 98
0 25 40
0 26 171
0 27 172
0 28 165
0 29 114
0 30 85
0 31 34
0 32 108
0 33 141
0 34 76
0 35 56
0 36 121
0 37 50
0 38 125
0 39 87
0 40 10
0 41 39
0 42 175
0 43 60
0 44 182
0 45 105
0 46 184
0 47 47
0 48 103
0 49 38
0 50 144
0 51 178
0 52 84
0 53 122
0 54 74
0 55 134
0 56 35
0 57 133
0 58 119
0 59 72
0 60 126
0 61 156
0 62 104
0 63 135
0 64 82
0 65 95
0 66 110
0 67 135
0 68 122
0 69 20
0 70 133
0 71 94
0 72 53
0 73 0
0 74 171
0 75 180
0 76 123
0 77 9
0 78 175
0 79 173
0 80 111
0 81 96
0 82 56
0 83 173
0 84 163
0 85 143
0 86 38
0 87 15
0 88 77
0 89 121
0 90 2
0 91 66
0 92 148
0 93 60
0 94 24
0 95 65
0 96 181
0 97 138
0 98 84
0 99 100
1 2 87
1 3 64
1 4 47
1 5 34
1 6 107
1 7 158
1 8 30
1 9 7
1 10 91
1 11 181
1 12 112
1 13 133
1 14 187
1 15 84
1 16 14
1 17 133
1 18 1
1 19 159
1 20 28
1 21 1
1 22 110
1 23 91
1 24 112
1 25 105
1 26 165
1 27 70
1 28 1
1 29 50
1 30 136
1 31 132
1 32 79
1 33 112
1 34 96
1 35 162
1 36 148
1 37 186
1 38 23
1 39 55
1 40 163
1 41 81
1 42 125
1 43 46
1 44 52
1 45 139
1 46 158
1 47 72
1 48 126
1 49 58
1 50 71
1 51 152
1 52 26
1 53 133
1 54 1
1 55 66
1 56 115
1 57 107
1 58 130
1 59 194
1 60 71
1 61 154
1 62 163
1 63 23
1 64 39
1 65 156
1 66 45
1 67 58
1 68 151
1 69 70
1 70 13
1 71 2
1 72 197
1 73 0
1 74 132
1 75 82
1 76 102
1 77 28
1 78 47
1 79 126
1 80 125
1 81 63
1 82 130
1 83 141
1 84 105
1 85 139
1 86 96
1 87 102
1 88 187
1 89 122
1 90 71
1 91 191
1 92 12
1 93 194
1 94 84
1 95 50
1 96 193
1 97 170
1 98 162
1 99 191
2 3 55
2 4 61
2 5 176
2 6 60
2 7 102
2 8 127
2 9 200
2 10 190
2 11 39
2 12 157
2 13 34
2 14 87
2 15 148
2 16 172
2 17 161
2 18 127
2 19 152
2 20 46
2 21 109
2 22 10
2 23 148
2 24 193
2 25 197
2 26 196
2 27 0
2 28 75
2 29 3
2 30 38
2 31 110
2 32 168
2 33 71
2 34 106
2 35 55
2 36 147
2 37 55
2 38 135
2 39 47
2 40 187
2 41 166
2 42 115
2 43 62
2 44 13
2 45 52
2 46 0
2 47 96
2 48 78
2 49 89
2 50 179
2 51 145
2 52 82
2 53 200
2 54 114
2 55 36
2 56 131
2 57 121
2 58 69
2 59 126
2 60 38
2 61 26
2 62 192
2 63 64
2 64 6
2 65 164
2 66 94
2 67 20
2 68 102
2 69 150
2 70 16
2 71 65
2 72 37
2 73 181
2 74 192
2 75 69
2 76 101
2 77 141
2 78 101
2 79 22
2 80 182
2 81 16
2 82 150
2 83 178
2 84 196
2 85 161
2 86 61
2 87 123
2 88 63
2 89 50
2 90 50
2 91 4
2 92 122
2 93 49
2 94 176
2 95 112
2 96 70
2 97 85
2 98 154
2 99 140
3 4 157
3 5 11
3 6 138
3 7 51
