63 63
0 1 102
1 2 38
2 3 126
3 4 39
4 5 65
5 6 59
6 7 88
7 8 33
8 9 87
9 10 29
10 11 105
11 12 111
12 13 19
13 14 6
14 15 14
15 16 124
16 17 118
17 18 41
18 19 22
19 20 67
20 21 86
21 22 91
22 23 85
23 24 39
24 25 43
25 26 105
26 27 55
27 28 24
28 29 121
29 30 85
30 31 68
31 32 98
32 33 72
33 34 118
34 35 93
35 36 59
36 37 3
37 38 102
38 39 83
39 40 45
40 41 57
41 42 18
42 43 116
43 44 7
44 45 126
45 46 27
46 47 117
47 48 115
48 49 86
49 50 68
50 51 68
51 52 117
52 53 72
53 54 35
54 55 91
55 56 100
56 57 107
57 58 55
58 59 76
59 60 69
60 61 108
61 62 13
62 0 99
