86 86
0 1 135
1 2 151
2 3 127
3 4 98
4 5 44
5 6 105
6 7 45
7 8 170
8 9 143
9 10 80
10 11 89
11 12 152
12 13 158
13 14 110
14 15 131
15 16 132
16 17 154
17 18 42
18 19 7
19 20 91
20 21 138
21 22 5
22 23 22
23 24 94
24 25 158
25 26 10
26 27 75
27 28 134
28 29 120
29 30 46
30 31 34
31 32 163
32 33 128
33 34 7
34 35 44
35 36 63
36 37 45
37 38 92
38 39 36
39 40 28
40 41 142
41 42 62
42 43 159
43 44 141
44 45 40
45 46 49
46 47 171
47 48 8
48 49 123
49 50 65
50 51 152
51 52 65
52 53 90
53 54 152
54 55 47
55 56 158
56 57 21
57 58 72
58 59 97
59 60 169
60 61 120
61 62 4
62 63 144
63 64 91
64 65 123
65 66 12
66 67 97
67 68 92
68 69 68
69 70 98
70 71 163
71 72 127
72 73 85
73 74 79
74 75 23
75 76 60
76 77 151
77 78 128
78 79 140
79 80 38
80 81 171
81 82 37
82 83 76
83 84 41
84 85 119
85 0 85
