100 1464
0 1 29
0 2 162
0 3 162
0 4 139
0 5 137
0 6 162
0 7 164
0 8 109
0 9 167
0 10 19
0 11 142
0 12 44
0 13 40
0 14 168
0 15 150
0 16 8
0 17 189
0 18 27
0 19 27
0 20 187
0 21 50
0 22 9
0 23 128
0 24 146
0 25 168
0 26 177
0 27 57
0 28 120
0 29 109
0 30 115
0 31 0
0 32 77
0 33 185
0 34 88
0 35 34
0 36 33
0 37 77
0 38 183
0 39 12
0 40 186
0 41 24
0 42 160
0 43 25
0 44 32
0 45 106
0 46 167
0 47 171
0 48 130
0 49 59
0 50 60
0 51 18
0 52 149
0 53 91
0 54 64
0 55 29
0 56 66
0 57 34
0 58 94
0 59 116
0 60 71
0 61 4
0 62 170
0 63 56
0 64 122
0 65 99
0 66 128
0 67 151
0 68 88
0 69 87
0 70 118
0 71 168
0 72 199
0 73 152
0 74 17
0 75 124
0 76 92
0 77 184
0 78 184
0 79 50
0 80 114
0 81 193
0 82 151
0 83 114
0 84 13
0 85 199
0 86 82
0 87 194
0 88 53
0 89 197
0 90 183
0 91 95
0 92 120
0 93 33
0 94 193
0 95 111
0 96 108
0 97 45
0 98 98
0 99 141
1 2 190
1 3 33
1 4 73
1 5 184
1 6 109
1 7 6
1 8 64
1 9 187
1 10 92
1 11 177
1 12 51
1 13 117
1 14 179
1 15 69
1 16 154
1 17 70
1 18 59
1 19 74
1 20 193
1 21 13
1 22 113
1 23 33
1 24 29
1 25 18
1 26 26
1 27 60
1 28 71
1 29 46
1 30 171
1 31 139
1 32 114
1 33 41
1 34 187
1 35 159
1 36 61
1 37 166
1 38 9
1 39 55
1 40 30
1 41 125
1 42 113
1 43 54
1 44 166
1 45 118
1 46 17
1 47 157
1 48 131
1 49 166
1 50 62
1 51 136
1 52 18
1 53 166
1 54 177
1 55 41
1 56 37
1 57 32
1 58 6
1 59 144
1 60 50
1 61 71
1 62 78
1 63 104
1 64 155
1 65 107
1 66 186
1 67 142
1 68 184
1 69 103
1 70 177
1 71 135
1 72 124
1 73 54
1 74 14
1 75 143
1 76 36
1 77 25
1 78 161
1 79 72
1 80 178
1 81 43
1 82 43
1 83 147
1 84 78
1 85 127
1 86 152
1 87 134
1 88 170
1 89 113
1 90 64
1 91 35
1 92 185
1 93 13
1 94 198
1 95 103
1 96 125
1 97 34
1 98 75
1 99 182
2 3 56
2 4 111
2 5 79
2 6 3
2 7 147
2 8 12
2 9 12
2 10 110
2 11 6
2 12 16
2 13 171
2 14 113
2 15 181
2 16 93
2 17 28
2 18 30
2 19 129
2 20 98
2 21 26
2 22 62
2 23 79
2 24 76
2 25 42
2 26 152
2 27 56
2 28 14
2 29 186
2 30 40
2 31 180
2 32 72
2 33 152
2 34 129
2 35 58
2 36 72
2 37 140
2 38 183
2 39 192
2 40 42
2 41 116
2 42 176
2 43 120
2 44 139
2 45 180
2 46 180
2 47 177
2 48 169
2 49 130
2 50 91
2 51 187
2 52 6
2 53 164
2 54 63
2 55 119
2 56 171
2 57 115
2 58 3
2 59 69
2 60 185
2 61 6
2 62 174
2 63 49
2 64 81
2 65 84
2 66 169
2 67 20
2 68 57
2 69 153
2 70 7
2 71 135
2 72 49
2 73 114
2 74 70
2 75 67
2 76 177
2 77 90
2 78 63
2 79 65
2 80 175
2 81 151
2 82 112
2 83 124
2 84 60
2 85 101
2 86 1
2 87 85
2 88 1
2 89 5
2 90 110
2 91 161
2 92 187
2 93 145
2 94 6
2 95 50
2 96 135
2 97 47
2 98 99
2 99 198
3 4 152
3 5 40
3 6 192
3 7 105
3 8 193
3 9 38
3 10 93
3 11 67
3 12 58
3 13 45
3 14 185
3 15 90
3 16 78
3 17 16
3 18 4
3 19 183
3 20 150
3 21 69
3 22 182
3 23 185
3 24 133
3 25 49
3 26 9
3 27 55
3 28 90
3 29 150
3 30 180
3 31 100
3 32 187
3 33 47
3 34 140
3 35 60
3 36 50
3 37 80
3 38 10
3 39 53
3 40 168
3 41 62
3 42 9
3 43 157
3 44 93
3 45 164
3 46 10
3 47 52
3 48 98
3 49 176
3 50 24
3 51 116
3 52 67
3 53 50
3 54 84
3 55 198
3 56 11
3 57 84
3 58 55
3 59 24
3 60 121
3 61 110
3 62 76
3 63 70
3 64 35
3 65 116
3 66 113
3 67 172
3 68 186
3 69 61
3 70 153
3 71 118
3 72 155
3 73 72
3 74 167
3 75 199
3 76 131
3 77 168
3 78 98
3 79 62
3 80 85
3 81 137
3 82 41
3 83 54
3 84 70
3 85 35
3 86 16
3 87 150
3 88 49
3 89 35
3 90 65
3 91 9
3 92 150
3 93 40
3 94 114
3 95 31
3 96 21
3 97 200
3 98 130
3 99 52
4 5 148
4 6 194
4 7 59
4 8 101
4 9 57
4 10 92
4 11 182
4 12 6
4 13 150
4 14 146
4 15 199
4 16 40
4 17 181
4 18 107
4 19 151
4 20 77
4 21 198
4 22 86
4 23 177
4 24 100
4 25 148
4 26 3
4 27 122
4 28 37
4 29 127
4 30 121
4 31 29
4 32 68
4 33 1
4 34 130
4 35 28
4 36 188
4 37 130
4 38 198
4 39 36
4 40 78
4 41 71
4 42 29
4 43 100
4 44 35
4 45 86
4 46 190
4 47 116
4 48 156
4 49 116
4 50 102
4 51 183
