100 3180
0 1 179
0 2 135
0 3 135
0 4 162
0 5 123
0 6 19
0 7 187
0 8 27
0 9 166
0 10 147
0 11 33
0 12 134
0 13 64
0 14 118
0 15 44
0 16 122
0 17 46
0 18 115
0 19 121
0 20 146
0 21 17
0 22 37
0 23 15
0 24 58
0 25 23
0 26 83
0 27 73
0 28 29
0 29 129
0 30 94
0 31 78
0 32 182
0 33 151
0 34 19
0 35 167
0 36 57
0 37 172
0 38 119
0 39 59
0 40 23
0 41 155
0 42 175
0 43 48
0 44 26
0 45 114
0 46 137
0 47 176
0 48 187
0 49 80
0 50 99
0 51 151
0 52 134
0 53 95
0 54 183
0 55 23
0 56 178
0 57 104
0 58 42
0 59 103
0 60 108
0 61 85
0 62 100
0 63 165
0 64 114
0 65 170
0 66 159
0 67 165
0 68 49
0 69 15
0 70 64
0 71 94
0 72 90
0 73 77
0 74 143
0 75 49
0 76 36
0 77 128
0 78 20
0 79 88
0 80 149
0 81 17
0 82 159
0 83 193
0 84 14
0 85 31
0 86 76
0 87 137
0 88 182
0 89 65
0 90 180
0 91 93
0 92 6
0 93 89
0 94 3
0 95 51
0 96 21
0 97 193
0 98 14
0 99 62
1 2 64
1 3 31
1 4 58
1 5 136
1 6 91
1 7 112
1 8 103
1 9 8
1 10 53
1 11 44
1 12 189
1 13 64
1 14 55
1 15 62
1 16 133
1 17 108
1 18 97
1 19 101
1 20 1
1 21 23
1 22 193
1 23 127
1 24 169
1 25 106
1 26 28
1 27 96
1 28 128
1 29 0
1 30 197
1 31 113
1 32 113
1 33 16
1 34 177
1 35 6
1 36 81
1 37 20
1 38 136
1 39 6
1 40 59
1 41 2
1 42 80
1 43 0
1 44 80
1 45 29
1 46 30
1 47 173
1 48 178
1 49 9
1 50 15
1 51 65
1 52 200
1 53 153
1 54 135
1 55 149
1 56 87
1 57 40
1 58 36
1 59 109
1 60 136
1 61 88
1 62 179
1 63 100
1 64 118
1 65 117
1 66 4
1 67 5
1 68 180
1 69 152
1 70 93
1 71 122
1 72 144
1 73 50
1 74 160
1 75 66
1 76 170
1 77 81
1 78 197
1 79 160
1 80 191
1 81 142
1 82 16
1 83 25
1 84 198
1 85 59
1 86 150
1 87 56
1 88 88
1 89 199
1 90 5
1 91 174
1 92 138
1 93 121
1 94 82
1 95 134
1 96 191
1 97 167
1 98 167
1 99 114
2 3 0
2 4 137
2 5 139
2 6 45
2 7 194
2 8 194
2 9 196
2 10 127
2 11 79
2 12 13
2 13 32
2 14 132
2 15 132
2 16 64
2 17 54
2 18 77
2 19 181
2 20 58
2 21 33
2 22 191
2 23 148
2 24 144
2 25 108
2 26 71
2 27 4
2 28 63
2 29 174
2 30 87
2 31 195
2 32 68
2 33 119
2 34 179
2 35 110
2 36 187
2 37 99
2 38 102
2 39 161
2 40 95
2 41 42
2 42 65
2 43 147
2 44 105
2 45 100
2 46 141
2 47 197
2 48 179
2 49 36
2 50 10
2 51 168
2 52 88
2 53 66
2 54 123
2 55 111
2 56 101
2 57 73
2 58 146
2 59 126
2 60 110
2 61 131
2 62 44
2 63 188
2 64 194
2 65 136
2 66 148
2 67 92
2 68 99
2 69 185
2 70 59
2 71 181
2 72 131
2 73 98
2 74 121
2 75 101
2 76 7
2 77 88
2 78 63
2 79 65
2 80 2
2 81 185
2 82 127
2 83 157
2 84 40
2 85 59
2 86 114
2 87 43
2 88 174
2 89 147
2 90 146
2 91 48
2 92 18
2 93 35
2 94 179
2 95 117
2 96 26
2 97 19
2 98 100
2 99 39
