57 57
0 1 82
1 2 16
2 3 54
3 4 56
4 5 31
5 6 82
6 7 103
7 8 77
8 9 53
9 10 79
10 11 71
11 12 38
12 13 45
13 14 108
14 15 91
15 16 71
16 17 18
17 18 53
18 19 96
19 20 111
20 21 50
21 22 114
22 23 17
23 24 1
24 25 71
25 26 111
26 27 47
27 28 105
28 29 101
29 30 69
30 31 32
31 32 12
32 33 73
33 34 47
34 35 5
35 36 21
36 37 87
37 38 8
38 39 6
39 40 15
40 41 98
41 42 85
42 43 79
43 44 101
44 45 6
45 46 31
46 47 34
47 48 63
48 49 92
49 50 70
50 51 79
51 52 50
52 53 75
53 54 7
54 55 14
55 56 96
56 0 47
