100 4284
0 1 80
0 2 4
0 3 190
0 4 197
0 5 54
0 6 88
0 7 113
0 8 65
0 9 73
0 10 170
0 11 147
0 12 161
0 13 96
0 14 83
0 15 22
0 16 27
0 17 42
0 18 129
0 19 127
0 20 19
0 21 162
0 22 89
0 23 21
0 24 99
0 25 199
0 26 196
0 27 187
0 28 183
0 29 167
0 30 11
0 31 170
0 32 128
0 33 106
0 34 189
0 35 73
0 36 120
0 37 30
0 38 172
0 39 198
0 40 152
0 41 4
0 42 135
0 43 94
0 44 4
0 45 18
0 46 49
0 47 72
0 48 107
0 49 40
0 50 85
0 51 15
0 52 96
0 53 148
0 54 143
0 55 75
0 56 84
0 57 118
0 58 108
0 59 100
0 60 197
0 61 174
0 62 164
0 63 174
0 64 9
0 65 13
0 66 132
0 67 74
0 68 26
0 69 72
0 70 74
0 71 160
0 72 115
0 73 80
0 74 158
0 75 10
0 76 141
0 77 52
0 78 155
0 79 200
0 80 62
0 81 89
0 82 193
0 83 2
0 84 194
0 85 138
0 86 129
0 87 75
0 88 113
0 89 124
0 90 52
0 91 111
0 92 35
0 93 36
0 94 164
0 95 68
0 96 184
0 97 154
0 98 58
0 99 117
1 2 89
1 3 160
1 4 44
1 5 115
1 6 93
1 7 129
1 8 178
1 9 11
1 10 138
1 11 115
1 12 179
1 13 60
1 14 138
1 15 121
1 16 24
1 17 103
1 18 140
1 19 90
1 20 26
1 21 64
1 22 183
1 23 186
1 24 64
1 25 68
1 26 155
1 27 187
1 28 49
1 29 112
1 30 5
1 31 132
1 32 81
1 33 38
1 34 133
1 35 80
1 36 56
1 37 27
1 38 69
1 39 42
1 40 97
1 41 49
1 42 89
1 43 74
1 44 153
1 45 132
1 46 142
1 47 74
1 48 156
1 49 68
1 50 53
1 51 79
1 52 8
1 53 96
1 54 144
1 55 199
1 56 154
1 57 44
1 58 98
1 59 165
1 60 43
1 61 179
1 62 32
1 63 30
1 64 196
1 65 137
1 66 69
1 67 109
1 68 197
1 69 153
1 70 111
1 71 37
1 72 42
1 73 58
1 74 183
1 75 194
1 76 165
1 77 149
1 78 101
1 79 79
1 80 19
1 81 112
1 82 99
1 83 175
1 84 123
1 85 58
1 86 43
1 87 192
1 88 191
1 89 94
1 90 170
1 91 57
1 92 78
1 93 110
1 94 153
1 95 96
1 96 199
1 97 1
1 98 77
1 99 99
2 3 10
2 4 70
2 5 138
2 6 12
2 7 121
2 8 182
2 9 152
2 10 77
2 11 155
2 12 161
2 13 123
2 14 166
2 15 117
2 16 68
2 17 70
2 18 80
2 19 32
2 20 113
2 21 4
2 22 136
2 23 193
2 24 162
2 25 75
2 26 35
2 27 173
2 28 39
2 29 40
2 30 155
2 31 136
2 32 187
2 33 164
2 34 186
2 35 142
2 36 95
2 37 182
2 38 11
2 39 156
2 40 72
2 41 186
2 42 158
2 43 16
2 44 10
2 45 75
2 46 18
2 47 67
2 48 27
2 49 197
2 50 190
2 51 107
2 52 16
2 53 28
2 54 94
2 55 192
2 56 85
2 57 145
2 58 81
2 59 95
2 60 148
2 61 197
2 62 128
2 63 27
2 64 106
2 65 198
2 66 122
2 67 168
2 68 68
2 69 104
2 70 4
2 71 25
2 72 80
2 73 145
2 74 105
2 75 112
2 76 42
2 77 96
2 78 9
2 79 76
2 80 35
2 81 8
2 82 167
2 83 4
2 84 56
2 85 10
2 86 108
2 87 104
2 88 23
2 89 167
2 90 17
2 91 93
2 92 186
2 93 188
2 94 128
2 95 121
2 96 44
2 97 155
2 98 15
2 99 162
3 4 176
3 5 46
3 6 68
3 7 13
3 8 79
3 9 50
3 10 188
3 11 8
3 12 169
3 13 41
3 14 174
3 15 166
3 16 154
3 17 90
3 18 77
3 19 155
3 20 92
3 21 147
3 22 51
3 23 87
3 24 188
3 25 140
3 26 79
3 27 142
3 28 27
3 29 38
3 30 4
3 31 29
3 32 115
3 33 0
3 34 100
3 35 68
3 36 180
3 37 168
3 38 114
3 39 186
3 40 87
3 41 144
3 42 106
3 43 126
3 44 81
3 45 171
3 46 146
3 47 140
3 48 20
3 49 151
3 50 10
3 51 143
3 52 159
3 53 7
3 54 17
3 55 106
3 56 145
3 57 73
3 58 178
3 59 47
3 60 189
3 61 1
3 62 53
3 63 108
3 64 148
3 65 174
3 66 145
3 67 59
3 68 168
3 69 68
3 70 193
3 71 80
3 72 14
3 73 19
3 74 185
3 75 181
3 76 45
3 77 82
3 78 44
3 79 64
3 80 1
3 81 54
3 82 155
3 83 193
3 84 97
3 85 26
3 86 105
3 87 17
3 88 118
3 89 139
3 90 190
3 91 60
3 92 134
3 93 24
3 94 94
3 95 89
3 96 35
3 97 48
3 98 63
3 99 138
4 5 26
4 6 42
4 7 65
4 8 33
4 9 146
4 10 106
4 11 186
4 12 15
4 13 122
4 14 144
4 15 166
4 16 150
4 17 60
4 18 181
4 19 157
4 20 25
4 21 53
4 22 8
4 23 177
4 24 174
4 25 72
4 26 199
4 27 42
4 28 4
4 29 139
4 30 16
4 31 195
4 32 1
4 33 101
4 34 66
4 35 175
4 36 54
4 37 47
4 38 181
4 39 18
4 40 16
4 41 149
4 42 13
4 43 42
4 44 174
4 45 6
4 46 110
4 47 150
4 48 190
4 49 36
4 50 22
4 51 98
4 52 190
4 53 181
4 54 56
4 55 80
4 56 116
4 57 117
4 58 115
4 59 158
4 60 20
4 61 44
4 62 22
4 63 44
4 64 184
4 65 167
4 66 38
4 67 76
4 68 15
4 69 162
4 70 59
4 71 124
4 72 89
4 73 23
4 74 68
4 75 54
4 76 141
4 77 153
4 78 168
4 79 178
4 80 148
4 81 6
4 82 187
4 83 107
4 84 26
4 85 183
4 86 71
4 87 155
4 88 84
4 89 110
4 90 35
4 91 79
4 92 148
4 93 87
4 94 60
4 95 8
4 96 1
4 97 184
4 98 76
4 99 8
5 6 173
5 7 65
5 8 73
5 9 54
5 10 101
5 11 184
5 12 80
5 13 23
5 14 77
5 15 156
5 16 23
5 17 7
5 18 169
5 19 147
5 20 127
5 21 158
5 22 124
5 23 40
5 24 154
5 25 198
5 26 138
5 27 151
5 28 95
5 29 146
5 30 137
5 31 185
5 32 91
5 33 118
5 34 116
5 35 107
5 36 130
5 37 118
5 38 11
5 39 123
5 40 87
5 41 136
5 42 18
5 43 135
5 44 101
5 45 70
5 46 172
5 47 96
5 48 38
5 49 31
5 50 85
5 51 60
5 52 86
5 53 47
5 54 50
5 55 41
5 56 53
5 57 62
5 58 142
5 59 195
5 60 180
5 61 14
5 62 39
5 63 196
5 64 169
5 65 50
5 66 98
5 67 160
5 68 100
5 69 135
5 70 136
5 71 5
5 72 177
5 73 140
5 74 117
5 75 6
5 76 172
5 77 187
5 78 156
5 79 160
5 80 164
5 81 83
5 82 143
5 83 106
5 84 30
5 85 195
5 86 114
5 87 17
5 88 158
5 89 130
5 90 66
5 91 59
5 92 79
5 93 6
5 94 101
5 95 49
5 96 130
5 97 92
5 98 91
5 99 95
6 7 110
6 8 170
6 9 18
6 10 120
6 11 63
6 12 142
6 13 140
6 14 137
6 15 146
6 16 82
6 17 28
6 18 74
6 19 60
6 20 116
6 21 86
6 22 131
6 23 95
6 24 48
6 25 142
6 26 34
6 27 76
6 28 34
6 29 89
6 30 123
6 31 118
6 32 82
6 33 22
6 34 164
6 35 72
6 36 47
6 37 28
6 38 136
6 39 182
6 40 194
6 41 86
6 42 89
6 43 109
6 44 185
6 45 54
6 46 177
6 47 21
6 48 90
6 49 16
6 50 28
6 51 39
6 52 31
6 53 0
6 54 178
6 55 112
6 56 143
6 57 66
6 58 125
6 59 77
6 60 132
6 61 187
6 62 93
6 63 82
6 64 194
6 65 161
6 66 120
6 67 107
6 68 174
6 69 159
6 70 125
6 71 100
6 72 145
6 73 56
6 74 27
6 75 69
6 76 73
6 77 136
6 78 155
6 79 131
6 80 46
6 81 62
6 82 134
6 83 118
6 84 16
6 85 78
6 86 33
6 87 124
6 88 154
6 89 106
6 90 144
6 91 140
6 92 105
6 93 91
6 94 136
6 95 45
6 96 147
6 97 176
6 98 136
6 99 75
7 8 190
7 9 25
7 10 92
7 11 172
7 12 184
7 13 106
7 14 172
7 15 181
7 16 128
7 17 23
7 18 18
7 19 180
7 20 34
7 21 121
7 22 121
7 23 101
7 24 136
7 25 20
7 26 148
7 27 41
7 28 18
7 29 187
7 30 82
7 31 125
7 32 165
7 33 129
7 34 128
7 35 96
7 36 9
7 37 46
7 38 155
7 39 153
7 40 95
7 41 131
7 42 106
7 43 183
7 44 82
7 45 149
7 46 26
7 47 161
7 48 31
7 49 91
7 50 130
7 51 47
7 52 98
7 53 97
7 54 161
7 55 45
7 56 39
7 57 59
7 58 139
7 59 190
7 60 43
7 61 99
7 62 22
7 63 31
7 64 129
7 65 49
7 66 194
7 67 119
7 68 154
7 69 24
7 70 193
7 71 86
7 72 3
7 73 152
7 74 153
7 75 82
7 76 20
7 77 114
7 78 92
7 79 33
7 80 98
7 81 184
7 82 143
7 83 147
7 84 123
7 85 40
7 86 12
7 87 147
7 88 156
7 89 34
7 90 31
7 91 103
7 92 175
7 93 94
7 94 82
7 95 15
7 96 55
7 97 38
7 98 36
7 99 170
8 9 156
8 10 200
8 11 69
8 12 150
8 13 133
8 14 156
8 15 32
8 16 86
8 17 80
8 18 19
8 19 64
8 20 113
8 21 165
8 22 159
8 23 81
8 24 22
8 25 114
8 26 86
8 27 121
8 28 194
8 29 48
8 30 132
8 31 150
8 32 183
8 33 185
8 34 14
8 35 77
8 36 54
8 37 102
8 38 116
8 39 143
