100 4940
0 1 39
0 2 122
0 3 184
0 4 195
0 5 135
0 6 132
0 7 136
0 8 103
0 9 90
0 10 85
0 11 115
0 12 30
0 13 34
0 14 51
0 15 9
0 16 96
0 17 58
0 18 145
0 19 86
0 20 141
0 21 71
0 22 115
0 23 130
0 24 53
0 25 193
0 26 92
0 27 60
0 28 97
0 29 138
0 30 158
0 31 79
0 32 107
0 33 29
0 34 117
0 35 35
0 36 124
0 37 195
0 38 100
0 39 184
0 40 168
0 41 136
0 42 43
0 43 78
0 44 44
0 45 156
0 46 40
0 47 64
0 48 95
0 49 34
0 50 74
0 51 173
0 52 123
0 53 128
0 54 58
0 55 120
0 56 33
0 57 26
0 58 158
0 59 99
0 60 68
0 61 146
0 62 34
0 63 33
0 64 110
0 65 9
0 66 78
0 67 28
0 68 187
0 69 60
0 70 120
0 71 159
0 72 83
0 73 111
0 74 78
0 75 164
0 76 47
0 77 99
0 78 161
0 79 92
0 80 112
0 81 17
0 82 152
0 83 170
0 84 43
0 85 97
0 86 13
0 87 88
0 88 152
0 89 124
0 90 7
0 91 189
0 92 17
0 93 46
0 94 4
0 95 189
0 96 18
0 97 139
0 98 183
0 99 52
1 2 40
1 3 69
1 4 26
1 5 99
1 6 20
1 7 38
1 8 18
1 9 136
1 10 96
1 11 111
1 12 73
1 13 62
1 14 126
1 15 140
1 16 160
1 17 30
1 18 56
1 19 193
1 20 179
1 21 116
1 22 113
1 23 131
1 24 105
1 25 188
1 26 161
1 27 104
1 28 32
1 29 85
1 30 21
1 31 109
1 32 53
1 33 98
1 34 145
1 35 28
1 36 77
1 37 146
1 38 64
1 39 29
1 40 41
1 41 82
1 42 171
1 43 54
1 44 35
1 45 57
1 46 114
1 47 22
1 48 13
1 49 1
1 50 63
1 51 101
1 52 5
1 53 159
1 54 119
1 55 185
1 56 104
1 57 186
1 58 167
1 59 191
1 60 115
1 61 66
1 62 62
1 63 14
1 64 28
1 65 39
1 66 196
1 67 158
1 68 136
1 69 189
1 70 46
1 71 135
1 72 198
1 73 146
1 74 101
1 75 195
1 76 75
1 77 183
1 78 33
1 79 191
1 80 71
1 81 58
1 82 21
1 83 102
1 84 117
1 85 173
1 86 24
1 87 163
1 88 126
1 89 33
1 90 8
1 91 153
1 92 177
1 93 162
1 94 18
1 95 79
1 96 152
1 97 194
1 98 191
1 99 102
2 3 124
2 4 150
2 5 86
2 6 54
2 7 194
2 8 107
2 9 166
2 10 90
2 11 196
2 12 80
2 13 49
2 14 108
2 15 192
2 16 57
2 17 82
2 18 117
2 19 31
2 20 9
2 21 62
2 22 9
2 23 0
2 24 191
2 25 197
2 26 130
2 27 169
2 28 111
2 29 50
2 30 29
2 31 136
2 32 173
2 33 125
2 34 199
2 35 14
2 36 131
2 37 31
2 38 19
2 39 49
2 40 173
2 41 143
2 42 185
2 43 158
2 44 127
2 45 188
2 46 125
2 47 156
2 48 74
2 49 0
2 50 195
2 51 158
2 52 41
2 53 109
2 54 69
2 55 135
2 56 62
2 57 171
2 58 121
2 59 127
2 60 80
2 61 184
2 62 176
2 63 54
2 64 73
2 65 155
2 66 60
2 67 26
2 68 118
2 69 167
2 70 72
2 71 37
2 72 18
2 73 145
2 74 145
2 75 87
2 76 161
2 77 52
2 78 109
2 79 34
2 80 50
2 81 85
2 82 124
2 83 7
2 84 61
2 85 36
2 86 151
2 87 167
2 88 105
2 89 178
2 90 171
2 91 56
2 92 108
2 93 139
2 94 25
2 95 85
2 96 110
2 97 161
2 98 61
2 99 33
3 4 159
3 5 109
3 6 58
3 7 118
3 8 144
3 9 194
3 10 87
3 11 121
3 12 3
3 13 126
3 14 68
3 15 138
3 16 161
3 17 173
3 18 187
3 19 123
3 20 71
3 21 59
3 22 135
3 23 24
3 24 31
3 25 125
3 26 69
3 27 186
3 28 6
3 29 156
3 30 17
3 31 65
3 32 129
3 33 37
3 34 184
3 35 94
3 36 64
3 37 126
3 38 121
3 39 113
3 40 136
3 41 115
3 42 182
3 43 128
3 44 137
3 45 162
3 46 61
3 47 156
3 48 109
3 49 167
3 50 116
3 51 96
3 52 43
3 53 15
3 54 36
3 55 135
3 56 181
3 57 104
3 58 77
3 59 119
3 60 22
3 61 148
3 62 127
3 63 166
3 64 94
3 65 0
3 66 99
3 67 112
3 68 159
3 69 69
3 70 4
3 71 177
3 72 11
3 73 178
3 74 84
3 75 161
3 76 27
3 77 30
3 78 121
3 79 136
3 80 177
3 81 83
3 82 104
3 83 162
3 84 7
3 85 200
3 86 116
3 87 15
3 88 196
3 89 98
3 90 170
3 91 5
3 92 98
3 93 166
3 94 133
3 95 132
3 96 85
3 97 33
3 98 38
3 99 170
4 5 19
4 6 128
4 7 175
4 8 56
4 9 35
4 10 165
4 11 154
4 12 184
4 13 46
4 14 77
4 15 78
4 16 110
4 17 106
4 18 198
4 19 122
4 20 15
4 21 176
4 22 173
4 23 129
4 24 54
4 25 37
4 26 57
4 27 68
4 28 185
4 29 69
4 30 97
4 31 105
4 32 99
4 33 108
4 34 192
4 35 115
4 36 167
4 37 47
4 38 130
4 39 99
4 40 85
4 41 170
4 42 120
4 43 154
4 44 123
4 45 2
4 46 32
4 47 53
4 48 146
4 49 171
4 50 112
4 51 52
4 52 59
4 53 150
4 54 141
4 55 87
4 56 14
4 57 146
4 58 120
4 59 162
4 60 186
4 61 119
4 62 117
4 63 183
4 64 168
4 65 52
4 66 127
4 67 176
4 68 115
4 69 43
4 70 122
4 71 92
4 72 46
4 73 142
4 74 25
4 75 175
4 76 53
4 77 2
4 78 109
4 79 55
4 80 132
4 81 98
4 82 76
4 83 86
4 84 96
4 85 164
4 86 41
4 87 100
4 88 68
4 89 79
4 90 132
4 91 125
4 92 24
4 93 119
4 94 31
4 95 109
4 96 104
4 97 51
4 98 177
4 99 109
5 6 119
5 7 14
5 8 21
5 9 57
5 10 156
5 11 28
5 12 40
5 13 93
5 14 70
5 15 149
5 16 115
5 17 126
5 18 18
5 19 131
5 20 64
5 21 160
5 22 121
5 23 189
5 24 166
5 25 46
5 26 156
5 27 58
5 28 88
5 29 145
5 30 186
5 31 100
5 32 171
5 33 186
5 34 172
5 35 119
5 36 148
5 37 87
5 38 155
5 39 75
5 40 181
5 41 133
5 42 178
5 43 20
5 44 56
5 45 51
5 46 17
5 47 84
5 48 99
5 49 121
5 50 28
5 51 187
5 52 31
5 53 26
5 54 11
5 55 105
5 56 32
5 57 74
5 58 13
5 59 188
5 60 26
5 61 23
5 62 157
5 63 43
5 64 186
5 65 81
5 66 121
5 67 183
5 68 165
5 69 31
5 70 74
5 71 109
5 72 17
5 73 92
5 74 39
5 75 185
5 76 58
5 77 177
5 78 133
5 79 22
5 80 134
5 81 160
5 82 159
5 83 76
5 84 124
5 85 185
5 86 82
5 87 174
5 88 12
5 89 57
5 90 107
5 91 63
5 92 23
5 93 75
5 94 71
5 95 91
5 96 54
5 97 131
5 98 143
5 99 67
6 7 36
6 8 97
6 9 87
6 10 187
6 11 174
6 12 44
6 13 166
6 14 190
6 15 128
6 16 171
6 17 35
6 18 200
6 19 166
6 20 105
6 21 99
6 22 70
6 23 196
6 24 53
6 25 27
6 26 78
6 27 64
6 28 87
6 29 35
6 30 12
6 31 61
6 32 105
6 33 94
6 34 152
6 35 129
6 36 194
6 37 24
6 38 118
6 39 197
6 40 76
6 41 52
6 42 128
6 43 188
6 44 150
6 45 158
6 46 32
6 47 150
6 48 64
6 49 83
6 50 56
6 51 7
6 52 181
6 53 142
6 54 47
6 55 130
6 56 45
6 57 119
6 58 81
6 59 111
6 60 26
6 61 4
6 62 176
6 63 192
6 64 176
6 65 50
6 66 88
6 67 107
6 68 191
6 69 178
6 70 55
6 71 178
6 72 72
6 73 153
6 74 129
6 75 19
6 76 102
6 77 45
6 78 70
6 79 59
6 80 140
6 81 128
6 82 78
6 83 140
6 84 9
6 85 159
6 86 133
6 87 13
6 88 17
6 89 109
6 90 29
6 91 37
6 92 40
6 93 82
6 94 62
6 95 126
6 96 12
6 97 58
6 98 139
6 99 16
7 8 105
7 9 139
7 10 46
7 11 44
7 12 174
7 13 148
7 14 106
7 15 188
7 16 155
7 17 64
7 18 45
7 19 127
7 20 130
7 21 65
7 22 187
7 23 157
7 24 110
7 25 55
7 26 15
7 27 154
7 28 92
7 29 178
7 30 27
7 31 123
7 32 125
7 33 29
7 34 21
7 35 125
7 36 173
7 37 190
7 38 113
7 39 119
7 40 1
7 41 85
7 42 184
7 43 60
7 44 81
7 45 11
7 46 184
7 47 66
7 48 28
7 49 115
7 50 176
7 51 108
7 52 138
7 53 4
7 54 11
7 55 132
7 56 43
7 57 94
7 58 112
7 59 58
7 60 56
7 61 195
7 62 92
7 63 15
7 64 196
7 65 129
7 66 74
7 67 131
7 68 111
7 69 160
7 70 187
7 71 20
7 72 132
7 73 135
7 74 63
7 75 63
7 76 29
7 77 107
7 78 117
7 79 72
7 80 142
7 81 106
7 82 58
7 83 62
7 84 183
7 85 91
7 86 102
7 87 115
7 88 144
7 89 187
7 90 121
7 91 81
7 92 43
7 93 191
7 94 127
7 95 198
7 96 164
7 97 37
7 98 24
7 99 65
8 9 97
8 10 131
8 11 155
8 12 13
8 13 91
8 14 100
8 15 147
8 16 111
8 17 144
8 18 71
8 19 111
8 20 50
8 21 19
8 22 153
8 23 185
