61 61
0 1 40
1 2 16
2 3 88
3 4 99
4 5 66
5 6 121
6 7 41
7 8 61
8 9 116
9 10 116
10 11 37
11 12 43
12 13 6
13 14 48
14 15 11
15 16 28
16 17 68
17 18 49
18 19 52
19 20 22
20 21 54
21 22 1
22 23 29
23 24 82
24 25 86
25 26 106
26 27 44
27 28 113
28 29 118
29 30 61
30 31 60
31 32 2
32 33 16
33 34 111
34 35 107
35 36 119
36 37 26
37 38 39
38 39 8
39 40 53
40 41 69
41 42 23
42 43 78
43 44 12
44 45 105
45 46 70
46 47 35
47 48 93
48 49 38
49 50 58
50 51 92
51 52 47
52 53 34
53 54 109
54 55 42
55 56 8
56 57 3
57 58 106
58 59 81
59 60 98
60 0 32
