100 390
0 1 197
0 2 45
0 3 63
0 4 85
0 5 69
0 6 25
0 7 175
0 8 29
0 9 171
0 10 36
0 11 47
0 12 150
0 13 37
0 14 147
0 15 22
0 16 111
0 17 55
0 18 99
0 19 60
0 20 147
0 21 57
0 22 168
0 23 180
0 24 81
0 25 18
0 26 147
0 27 92
0 28 27
0 29 162
0 30 65
0 31 100
0 32 77
0 33 1
0 34 26
0 35 16
0 36 33
0 37 77
0 38 18
0 39 43
0 40 151
0 41 40
0 42 67
0 43 187
0 44 121
0 45 136
0 46 184
0 47 27
0 48 155
0 49 39
0 50 152
0 51 56
0 52 149
0 53 176
0 54 1
0 55 29
0 56 9
0 57 136
0 58 25
0 59 134
0 60 4
0 61 149
0 62 133
0 63 153
0 64 70
0 65 150
0 66 75
0 67 179
0 68 8
0 69 58
0 70 84
0 71 132
0 72 184
0 73 162
0 74 76
0 75 33
0 76 29
0 77 25
0 78 192
0 79 154
0 80 113
0 81 200
0 82 162
0 83 99
0 84 0
0 85 5
0 86 166
0 87 126
0 88 67
0 89 44
0 90 32
0 91 185
0 92 128
0 93 28
0 94 125
0 95 10
0 96 6
0 97 4
0 98 108
0 99 38
1 2 150
1 3 18
1 4 124
1 5 147
1 6 171
1 7 198
1 8 165
1 9 70
1 10 174
1 11 9
1 12 14
1 13 84
1 14 191
1 15 132
1 16 193
1 17 99
1 18 108
1 19 67
1 20 154
1 21 178
1 22 89
1 23 198
1 24 78
1 25 98
1 26 56
1 27 88
1 28 196
1 29 109
1 30 176
1 31 65
1 32 194
1 33 47
1 34 135
1 35 196
1 36 166
1 37 107
1 38 56
1 39 191
1 40 21
1 41 196
1 42 157
1 43 12
1 44 165
1 45 52
1 46 145
1 47 41
1 48 51
1 49 140
1 50 183
1 51 115
1 52 67
1 53 12
1 54 95
1 55 41
1 56 105
1 57 2
1 58 157
1 59 88
1 60 9
1 61 148
1 62 74
1 63 59
1 64 0
1 65 99
1 66 165
1 67 11
1 68 88
1 69 141
1 70 196
1 71 103
1 72 108
1 73 123
1 74 43
1 75 159
1 76 140
1 77 125
1 78 136
1 79 159
1 80 120
1 81 120
1 82 80
1 83 107
1 84 106
1 85 186
1 86 41
1 87 65
1 88 186
1 89 23
1 90 41
1 91 156
1 92 10
1 93 194
1 94 147
1 95 137
1 96 164
1 97 141
1 98 52
1 99 148
2 3 179
2 4 22
2 5 44
2 6 195
2 7 100
2 8 101
2 9 132
2 10 14
2 11 26
2 12 50
2 13 28
2 14 190
2 15 97
2 16 9
2 17 92
2 18 41
2 19 131
2 20 13
2 21 150
2 22 42
2 23 9
2 24 167
2 25 47
2 26 5
2 27 121
2 28 95
2 29 121
2 30 166
2 31 200
2 32 147
2 33 175
2 34 65
2 35 137
2 36 174
2 37 149
2 38 120
2 39 107
2 40 27
2 41 111
2 42 153
2 43 123
2 44 2
2 45 81
2 46 130
2 47 147
2 48 40
2 49 154
2 50 3
2 51 95
2 52 56
2 53 169
2 54 118
2 55 145
2 56 72
2 57 73
2 58 56
2 59 107
2 60 90
2 61 71
2 62 103
2 63 30
2 64 71
2 65 175
2 66 146
2 67 7
2 68 194
2 69 45
2 70 73
2 71 72
2 72 116
2 73 68
2 74 4
2 75 117
2 76 14
2 77 118
2 78 194
2 79 138
2 80 160
2 81 16
2 82 181
2 83 41
2 84 183
2 85 111
2 86 168
2 87 6
2 88 46
2 89 116
2 90 164
2 91 138
2 92 141
2 93 168
2 94 192
2 95 91
2 96 22
2 97 56
2 98 29
2 99 45
3 4 156
3 5 80
3 6 32
3 7 2
3 8 188
3 9 107
3 10 36
3 11 23
3 12 159
3 13 175
3 14 162
3 15 119
3 16 169
3 17 124
3 18 79
3 19 104
3 20 192
3 21 126
3 22 41
3 23 49
3 24 49
3 25 176
3 26 172
3 27 114
3 28 17
3 29 43
3 30 145
3 31 142
3 32 68
3 33 82
3 34 28
3 35 32
3 36 40
3 37 172
3 38 42
3 39 119
3 40 146
3 41 78
3 42 89
3 43 102
3 44 18
3 45 141
3 46 179
3 47 114
3 48 159
3 49 130
3 50 143
3 51 194
3 52 75
3 53 93
3 54 115
3 55 73
3 56 109
3 57 28
3 58 171
3 59 161
3 60 46
3 61 26
3 62 50
3 63 154
3 64 114
3 65 61
3 66 200
3 67 132
3 68 130
3 69 55
3 70 11
3 71 170
3 72 39
3 73 181
3 74 117
3 75 12
3 76 7
3 77 0
3 78 12
3 79 141
3 80 44
3 81 5
3 82 126
3 83 127
3 84 129
3 85 93
3 86 176
3 87 171
3 88 25
3 89 130
3 90 55
3 91 175
3 92 184
3 93 122
3 94 197
3 95 102
3 96 99
3 97 171
3 98 121
3 99 50
