97 97
0 1 11
1 2 189
2 3 99
3 4 118
4 5 159
5 6 38
6 7 104
7 8 93
8 9 126
9 10 97
10 11 157
11 12 125
12 13 37
13 14 32
14 15 95
15 16 55
16 17 76
17 18 179
18 19 182
19 20 165
20 21 182
21 22 123
22 23 154
23 24 80
24 25 98
25 26 74
26 27 15
27 28 162
28 29 167
29 30 98
30 31 76
31 32 65
32 33 130
33 34 35
34 35 140
35 36 138
36 37 38
37 38 142
38 39 31
39 40 173
40 41 51
41 42 145
42 43 167
43 44 77
44 45 19
45 46 75
46 47 45
47 48 33
48 49 55
49 50 119
50 51 70
51 52 165
52 53 15
53 54 51
54 55 183
55 56 68
56 57 36
57 58 183
58 59 117
59 60 155
60 61 34
61 62 184
62 63 178
63 64 93
64 65 186
65 66 115
66 67 124
67 68 76
68 69 26
69 70 6
70 71 80
71 72 118
72 73 124
73 74 149
74 75 13
75 76 122
76 77 15
77 78 35
78 79 144
79 80 84
80 81 68
81 82 136
82 83 126
83 84 113
84 85 28
85 86 102
86 87 165
87 88 95
88 89 191
89 90 129
90 91 65
91 92 14
92 93 110
93 94 59
94 95 136
95 96 133
96 0 153
