95 95
0 1 15
1 2 52
2 3 82
3 4 89
4 5 47
5 6 106
6 7 118
7 8 126
8 9 90
9 10 0
10 11 171
11 12 35
12 13 66
13 14 178
14 15 133
15 16 59
16 17 189
17 18 53
18 19 86
19 20 25
20 21 146
21 22 88
22 23 155
23 24 96
24 25 160
25 26 156
26 27 182
27 28 22
28 29 41
29 30 161
30 31 103
31 32 59
32 33 151
33 34 139
34 35 140
35 36 81
36 37 139
37 38 118
38 39 166
39 40 107
40 41 169
41 42 177
42 43 43
43 44 5
44 45 106
45 46 139
46 47 136
47 48 184
48 49 50
49 50 177
50 51 13
51 52 78
52 53 115
53 54 188
54 55 83
55 56 86
56 57 159
57 58 2
58 59 160
59 60 184
60 61 82
61 62 123
62 63 174
63 64 144
64 65 57
65 66 106
66 67 86
67 68 91
68 69 176
69 70 80
70 71 171
71 72 49
72 73 12
73 74 46
74 75 171
75 76 56
76 77 78
77 78 139
78 79 172
79 80 109
80 81 126
81 82 144
82 83 44
83 84 184
84 85 88
85 86 136
86 87 125
87 88 71
88 89 29
89 90 46
90 91 15
91 92 43
92 93 49
93 94 53
94 0 113
