92 92
0 1 98
1 2 78
2 3 167
3 4 164
4 5 89
5 6 135
6 7 55
7 8 168
8 9 155
9 10 34
10 11 136
11 12 63
12 13 63
13 14 12
14 15 80
15 16 29
16 17 109
17 18 95
18 19 39
19 20 42
20 21 154
21 22 116
22 23 115
23 24 161
24 25 158
25 26 32
26 27 58
27 28 159
28 29 156
29 30 108
30 31 51
31 32 135
32 33 20
33 34 159
34 35 45
35 36 5
36 37 1
37 38 80
38 39 126
39 40 128
40 41 88
41 42 38
42 43 117
43 44 45
44 45 14
45 46 5
46 47 119
47 48 21
48 49 50
49 50 14
50 51 38
51 52 51
52 53 121
53 54 180
54 55 44
55 56 170
56 57 7
57 58 37
58 59 144
59 60 63
60 61 148
61 62 76
62 63 175
63 64 70
64 65 22
65 66 7
66 67 100
67 68 75
68 69 181
69 70 132
70 71 151
71 72 105
72 73 137
73 74 112
74 75 11
75 76 108
76 77 153
77 78 21
78 79 81
79 80 35
80 81 77
81 82 29
82 83 157
83 84 80
84 85 141
85 86 15
86 87 159
87 88 140
88 89 0
89 90 96
90 91 103
91 0 52
