100 3572
0 1 174
0 2 82
0 3 140
0 4 84
0 5 171
0 6 8
0 7 33
0 8 40
0 9 81
0 10 0
0 11 162
0 12 156
0 13 73
0 14 10
0 15 67
0 16 175
0 17 183
0 18 52
0 19 176
0 20 119
0 21 194
0 22 84
0 23 106
0 24 19
0 25 182
0 26 97
0 27 185
0 28 144
0 29 2
0 30 129
0 31 164
0 32 99
0 33 37
0 34 68
0 35 30
0 36 103
0 37 172
0 38 10
0 39 122
0 40 146
0 41 200
0 42 41
0 43 177
0 44 184
0 45 185
0 46 6
0 47 100
0 48 67
0 49 195
0 50 11
0 51 121
0 52 15
0 53 134
0 54 0
0 55 169
0 56 20
0 57 150
0 58 92
0 59 109
0 60 87
0 61 91
0 62 190
0 63 106
0 64 195
0 65 158
0 66 86
0 67 40
0 68 120
0 69 150
0 70 16
0 71 149
0 72 56
0 73 74
0 74 167
0 75 23
0 76 8
0 77 119
0 78 35
0 79 176
0 80 83
0 81 85
0 82 46
0 83 149
0 84 35
0 85 96
0 86 3
0 87 123
0 88 15
0 89 154
0 90 35
0 91 104
0 92 163
0 93 111
0 94 18
0 95 69
0 96 123
0 97 108
0 98 173
0 99 46
1 2 179
1 3 176
1 4 176
1 5 85
1 6 127
1 7 86
1 8 111
1 9 138
1 10 65
1 11 38
1 12 140
1 13 176
1 14 127
1 15 113
1 16 124
1 17 174
1 18 28
1 19 72
1 20 71
1 21 138
1 22 169
1 23 200
1 24 141
1 25 57
1 26 0
1 27 183
1 28 182
1 29 196
1 30 133
1 31 118
1 32 198
1 33 51
1 34 162
1 35 111
1 36 156
1 37 8
1 38 151
1 39 70
1 40 176
1 41 142
1 42 46
1 43 67
1 44 80
1 45 40
1 46 53
1 47 151
1 48 66
1 49 117
1 50 171
1 51 197
1 52 60
1 53 144
1 54 10
1 55 23
1 56 57
1 57 116
1 58 64
1 59 74
1 60 125
1 61 67
1 62 165
1 63 62
1 64 149
1 65 108
1 66 173
1 67 107
1 68 184
1 69 68
1 70 62
1 71 115
1 72 72
1 73 183
1 74 32
1 75 75
1 76 195
1 77 117
1 78 75
1 79 26
1 80 89
1 81 88
1 82 157
1 83 21
1 84 198
1 85 23
1 86 41
1 87 24
1 88 180
1 89 20
1 90 126
1 91 62
1 92 5
1 93 87
1 94 159
1 95 34
1 96 77
1 97 74
1 98 45
1 99 8
2 3 90
2 4 179
2 5 122
2 6 190
2 7 88
2 8 111
2 9 31
2 10 120
2 11 197
2 12 24
2 13 130
2 14 154
2 15 33
2 16 7
2 17 112
2 18 89
2 19 198
2 20 22
2 21 62
2 22 142
2 23 25
2 24 143
2 25 18
2 26 181
2 27 45
2 28 16
2 29 96
2 30 59
2 31 48
2 32 145
2 33 89
2 34 103
2 35 133
2 36 188
2 37 184
2 38 31
2 39 188
2 40 103
2 41 24
2 42 12
2 43 190
2 44 78
2 45 37
2 46 179
2 47 3
2 48 124
2 49 64
2 50 137
2 51 8
2 52 192
2 53 183
2 54 164
2 55 9
2 56 54
2 57 33
2 58 86
2 59 60
2 60 0
2 61 149
2 62 92
2 63 80
2 64 3
2 65 90
2 66 65
2 67 157
2 68 168
2 69 34
2 70 17
2 71 45
2 72 45
2 73 100
2 74 156
2 75 163
2 76 128
2 77 26
2 78 42
2 79 3
2 80 130
2 81 12
2 82 2
2 83 127
2 84 135
2 85 12
2 86 127
2 87 180
2 88 104
2 89 132
2 90 65
2 91 54
2 92 2
2 93 199
2 94 53
2 95 69
2 96 156
2 97 135
2 98 142
2 99 174
3 4 29
3 5 132
3 6 25
3 7 6
3 8 68
3 9 56
3 10 159
3 11 40
3 12 91
3 13 119
3 14 24
3 15 186
3 16 62
3 17 54
3 18 35
3 19 28
3 20 151
3 21 152
3 22 150
3 23 85
3 24 97
3 25 1
3 26 185
3 27 72
3 28 14
3 29 144
3 30 162
3 31 64
3 32 142
3 33 140
3 34 104
3 35 95
3 36 76
3 37 97
3 38 47
3 39 65
3 40 7
3 41 98
3 42 169
3 43 119
3 44 42
3 45 23
3 46 43
3 47 18
3 48 25
3 49 184
3 50 170
3 51 140
3 52 15
3 53 45
3 54 2
3 55 100
3 56 150
3 57 106
3 58 160
3 59 63
3 60 108
3 61 157
3 62 90
3 63 93
3 64 182
3 65 16
