62 62
0 1 41
1 2 31
2 3 9
3 4 122
4 5 36
5 6 60
6 7 1
7 8 22
8 9 49
9 10 25
10 11 7
11 12 102
12 13 112
13 14 6
14 15 1
15 16 37
16 17 29
17 18 61
18 19 17
19 20 21
20 21 11
21 22 94
22 23 114
23 24 81
24 25 38
25 26 101
26 27 83
27 28 77
28 29 73
29 30 44
30 31 77
31 32 124
32 33 10
33 34 27
34 35 16
35 36 104
36 37 13
37 38 122
38 39 26
39 40 9
40 41 24
41 42 56
42 43 72
43 44 20
44 45 6
45 46 86
46 47 28
47 48 63
48 49 27
49 50 94
50 51 120
51 52 8
52 53 86
53 54 110
54 55 83
55 56 3
56 57 116
57 58 80
58 59 67
59 60 46
60 61 67
61 0 67
