84 84
0 1 84
1 2 167
2 3 7
3 4 62
4 5 11
5 6 35
6 7 8
7 8 144
8 9 57
9 10 112
10 11 72
11 12 53
12 13 65
13 14 101
14 15 31
15 16 38
16 17 105
17 18 140
18 19 137
19 20 16
20 21 106
21 22 133
22 23 85
23 24 47
24 25 162
25 26 127
26 27 12
27 28 127
28 29 30
29 30 14
30 31 106
31 32 46
32 33 43
33 34 124
34 35 39
35 36 145
36 37 69
37 38 80
38 39 92
39 40 85
40 41 129
41 42 36
42 43 120
43 44 100
44 45 111
45 46 18
46 47 92
47 48 39
48 49 133
49 50 136
50 51 109
51 52 75
52 53 14
53 54 125
54 55 21
55 56 81
56 57 134
57 58 138
58 59 151
59 60 77
60 61 133
61 62 85
62 63 128
63 64 11
64 65 14
65 66 33
66 67 160
67 68 30
68 69 73
69 70 167
70 71 25
71 72 128
72 73 0
73 74 103
74 75 166
75 76 123
76 77 64
77 78 92
78 79 134
79 80 38
80 81 164
81 82 46
82 83 113
83 0 11
