77 77
0 1 148
1 2 2
2 3 95
3 4 134
4 5 6
5 6 15
6 7 92
7 8 98
8 9 39
9 10 75
10 11 35
11 12 59
12 13 71
13 14 80
14 15 49
15 16 35
16 17 122
17 18 73
18 19 53
19 20 129
20 21 98
21 22 107
22 23 118
23 24 92
24 25 64
25 26 15
26 27 114
27 28 33
28 29 146
29 30 40
30 31 33
31 32 23
32 33 105
33 34 111
34 35 130
35 36 149
36 37 123
37 38 81
38 39 70
39 40 141
40 41 50
41 42 41
42 43 53
43 44 73
44 45 8
45 46 140
46 47 105
47 48 64
48 49 71
49 50 83
50 51 123
51 52 150
52 53 72
53 54 45
54 55 45
55 56 41
56 57 60
57 58 82
58 59 104
59 60 140
60 61 49
61 62 26
62 63 135
63 64 16
64 65 149
65 66 60
66 67 74
67 68 30
68 69 27
69 70 83
70 71 4
71 72 74
72 73 112
73 74 62
74 75 63
75 76 23
76 0 37
