100 2997
0 1 23
0 2 137
0 3 116
0 4 92
0 5 110
0 6 107
0 7 172
0 8 94
0 9 126
0 10 31
0 11 179
0 12 86
0 13 185
0 14 106
0 15 10
0 16 111
0 17 173
0 18 177
0 19 134
0 20 88
0 21 56
0 22 100
0 23 13
0 24 174
0 25 53
0 26 144
0 27 137
0 28 146
0 29 68
0 30 12
0 31 8
0 32 42
0 33 154
0 34 112
0 35 95
0 36 187
0 37 109
0 38 193
0 39 167
0 40 134
0 41 48
0 42 172
0 43 131
0 44 166
0 45 113
0 46 131
0 47 134
0 48 150
0 49 11
0 50 55
0 51 1
0 52 188
0 53 116
0 54 135
0 55 190
0 56 171
0 57 65
0 58 139
0 59 109
0 60 87
0 61 92
0 62 55
0 63 195
0 64 139
0 65 137
0 66 77
0 67 194
0 68 162
0 69 123
0 70 94
0 71 86
0 72 0
0 73 107
0 74 138
0 75 150
0 76 147
0 77 150
0 78 16
0 79 117
0 80 54
0 81 145
0 82 73
0 83 53
0 84 135
0 85 145
0 86 155
0 87 142
0 88 53
0 89 53
0 90 143
0 91 123
0 92 188
0 93 60
0 94 24
0 95 104
0 96 90
0 97 187
0 98 167
0 99 45
1 2 138
1 3 187
1 4 180
1 5 70
1 6 114
1 7 175
1 8 37
1 9 191
1 10 74
1 11 173
1 12 41
1 13 183
1 14 77
1 15 46
1 16 104
1 17 4
1 18 71
1 19 146
1 20 67
1 21 20
1 22 187
1 23 88
1 24 0
1 25 200
1 26 189
1 27 136
1 28 67
1 29 140
1 30 68
1 31 200
1 32 153
1 33 50
1 34 152
1 35 27
1 36 53
1 37 163
1 38 95
1 39 35
1 40 83
1 41 103
1 42 147
1 43 139
1 44 70
1 45 151
1 46 44
1 47 184
1 48 190
1 49 11
1 50 191
1 51 183
1 52 128
1 53 101
1 54 192
1 55 63
1 56 83
1 57 61
1 58 42
1 59 79
1 60 78
1 61 94
1 62 108
1 63 129
1 64 192
1 65 4
1 66 67
1 67 11
1 68 198
1 69 156
1 70 195
1 71 168
1 72 143
1 73 128
1 74 194
1 75 66
1 76 18
1 77 171
1 78 108
1 79 92
1 80 149
1 81 137
1 82 67
1 83 108
1 84 84
1 85 186
1 86 44
1 87 93
1 88 9
1 89 158
1 90 164
1 91 137
1 92 8
1 93 22
1 94 114
1 95 24
1 96 184
1 97 180
1 98 41
1 99 22
2 3 47
2 4 65
2 5 103
2 6 45
2 7 11
2 8 25
2 9 79
2 10 50
2 11 140
2 12 125
2 13 152
2 14 65
2 15 200
2 16 190
2 17 68
2 18 168
2 19 70
2 20 48
2 21 21
2 22 13
2 23 174
2 24 56
2 25 4
2 26 184
2 27 114
2 28 157
2 29 32
2 30 82
2 31 42
2 32 147
2 33 114
2 34 50
2 35 119
2 36 143
2 37 1
2 38 167
2 39 66
2 40 156
2 41 26
2 42 60
2 43 4
2 44 147
2 45 51
2 46 91
2 47 78
2 48 180
2 49 151
2 50 141
2 51 120
2 52 134
2 53 163
2 54 180
2 55 172
2 56 118
2 57 180
2 58 191
2 59 189
2 60 12
2 61 179
2 62 140
2 63 54
2 64 60
2 65 7
2 66 186
2 67 116
2 68 178
2 69 98
2 70 81
2 71 98
2 72 1
2 73 93
2 74 51
2 75 74
2 76 46
2 77 35
2 78 136
2 79 104
2 80 190
2 81 4
2 82 131
2 83 22
2 84 52
2 85 137
2 86 107
2 87 4
2 88 77
2 89 22
2 90 54
2 91 132
2 92 171
2 93 121
2 94 136
2 95 50
2 96 182
2 97 45
2 98 36
2 99 115
3 4 37
3 5 195
3 6 178
3 7 92
3 8 51
3 9 114
3 10 124
3 11 180
3 12 5
3 13 8
3 14 20
3 15 37
3 16 182
3 17 158
3 18 42
3 19 68
3 20 101
3 21 153
3 22 175
3 23 34
3 24 84
3 25 95
3 26 29
3 27 125
3 28 29
3 29 23
3 30 133
3 31 52
3 32 52
3 33 162
3 34 162
3 35 75
3 36 186
3 37 115
3 38 0
3 39 66
3 40 138
3 41 140
3 42 118
3 43 135
3 44 7
3 45 7
3 46 194
3 47 126
3 48 2
3 49 89
3 50 31
3 51 199
3 52 200
3 53 128
3 54 98
3 55 16
3 56 166
3 57 155
3 58 165
3 59 126
3 60 1
3 61 71
3 62 11
3 63 9
3 64 129
3 65 137
3 66 38
3 67 44
3 68 133
3 69 188
3 70 112
3 71 186
3 72 128
3 73 23
3 74 3
3 75 1
3 76 21
3 77 106
3 78 130
3 79 71
3 80 9
3 81 166
3 82 66
3 83 130
