100 4884
0 1 169
0 2 78
0 3 179
0 4 179
0 5 180
0 6 18
0 7 16
0 8 27
0 9 80
0 10 170
0 11 139
0 12 159
0 13 163
0 14 101
0 15 150
0 16 115
0 17 3
0 18 119
0 19 134
0 20 193
0 21 38
0 22 119
0 23 60
0 24 33
0 25 154
0 26 19
0 27 100
0 28 144
0 29 16
0 30 166
0 31 72
0 32 89
0 33 180
0 34 164
0 35 108
0 36 23
0 37 175
0 38 190
0 39 44
0 40 47
0 41 188
0 42 156
0 43 135
0 44 77
0 45 114
0 46 48
0 47 193
0 48 103
0 49 140
0 50 132
0 51 134
0 52 194
0 53 110
0 54 125
0 55 17
0 56 44
0 57 83
0 58 85
0 59 179
0 60 143
0 61 60
0 62 106
0 63 67
0 64 127
0 65 47
0 66 135
0 67 33
0 68 92
0 69 69
0 70 14
0 71 137
0 72 72
0 73 101
0 74 36
0 75 42
0 76 185
0 77 145
0 78 175
0 79 66
0 80 92
0 81 110
0 82 172
0 83 42
0 84 78
0 85 174
0 86 139
0 87 199
0 88 6
0 89 176
0 90 13
0 91 70
0 92 15
0 93 35
0 94 99
0 95 141
0 96 134
0 97 197
0 98 44
0 99 49
1 2 73
1 3 199
1 4 95
1 5 147
1 6 144
1 7 198
1 8 142
1 9 162
1 10 15
1 11 55
1 12 60
1 13 143
1 14 93
1 15 156
1 16 183
1 17 44
1 18 42
1 19 64
1 20 35
1 21 182
1 22 7
1 23 81
1 24 108
1 25 143
1 26 52
1 27 9
1 28 171
1 29 22
1 30 95
1 31 123
1 32 106
1 33 65
1 34 48
1 35 34
1 36 123
1 37 61
1 38 107
1 39 31
1 40 66
1 41 26
1 42 45
1 43 79
1 44 145
1 45 49
1 46 134
1 47 172
1 48 6
1 49 189
1 50 28
1 51 128
1 52 7
1 53 47
1 54 53
1 55 102
1 56 130
1 57 173
1 58 131
1 59 128
1 60 130
1 61 105
1 62 109
1 63 173
1 64 25
1 65 193
1 66 137
1 67 79
1 68 109
1 69 37
1 70 181
1 71 159
1 72 150
1 73 87
1 74 186
1 75 135
1 76 109
1 77 190
1 78 123
1 79 184
1 80 77
1 81 109
1 82 70
1 83 151
1 84 88
1 85 40
1 86 186
1 87 50
1 88 21
1 89 50
1 90 167
1 91 112
1 92 110
1 93 28
1 94 142
1 95 143
1 96 77
1 97 114
1 98 188
1 99 200
2 3 153
2 4 112
2 5 118
2 6 10
2 7 39
2 8 106
2 9 95
2 10 145
2 11 146
2 12 27
2 13 37
2 14 199
2 15 197
2 16 157
2 17 131
2 18 166
2 19 0
2 20 109
2 21 25
2 22 138
2 23 84
2 24 58
