93 93
0 1 100
1 2 162
2 3 22
3 4 5
4 5 160
5 6 11
6 7 76
7 8 1
8 9 171
9 10 72
10 11 177
11 12 133
12 13 89
13 14 132
14 15 102
15 16 93
16 17 80
17 18 118
18 19 50
19 20 173
20 21 145
21 22 10
22 23 120
23 24 174
24 25 83
25 26 154
26 27 51
27 28 166
28 29 52
29 30 94
30 31 48
31 32 12
32 33 89
33 34 145
34 35 99
35 36 28
36 37 156
37 38 132
38 39 145
39 40 167
40 41 140
41 42 84
42 43 137
43 44 47
44 45 16
45 46 84
46 47 130
47 48 39
48 49 170
49 50 152
50 51 0
51 52 101
52 53 95
53 54 130
54 55 102
55 56 109
56 57 4
57 58 161
58 59 113
59 60 75
60 61 92
61 62 92
62 63 158
63 64 59
64 65 127
65 66 56
66 67 118
67 68 37
68 69 120
69 70 65
70 71 7
71 72 72
72 73 114
73 74 2
74 75 63
75 76 5
76 77 34
77 78 153
78 79 182
79 80 157
80 81 1
81 82 114
82 83 114
83 84 41
84 85 88
85 86 134
86 87 17
87 88 18
88 89 131
89 90 185
90 91 6
91 92 94
92 0 133
