94 94
0 1 103
1 2 110
2 3 81
3 4 77
4 5 62
5 6 186
6 7 20
7 8 184
8 9 88
9 10 74
10 11 106
11 12 154
12 13 85
13 14 156
14 15 124
15 16 98
16 17 132
17 18 171
18 19 31
19 20 121
20 21 73
21 22 11
22 23 88
23 24 115
24 25 40
25 26 0
26 27 186
27 28 8
28 29 3
29 30 94
30 31 96
31 32 19
32 33 12
33 34 80
34 35 79
35 36 111
36 37 98
37 38 4
38 39 187
39 40 100
40 41 39
41 42 76
42 43 110
43 44 29
44 45 66
45 46 176
46 47 5
47 48 46
48 49 7
49 50 105
50 51 175
51 52 112
52 53 117
53 54 115
54 55 171
55 56 64
56 57 35
57 58 83
58 59 73
59 60 151
60 61 158
61 62 34
62 63 134
63 64 53
64 65 123
65 66 20
66 67 86
67 68 77
68 69 140
69 70 140
70 71 141
71 72 146
72 73 83
73 74 80
74 75 43
75 76 12
76 77 178
77 78 29
78 79 104
79 80 50
80 81 134
81 82 132
82 83 6
83 84 70
84 85 91
85 86 126
86 87 37
87 88 62
88 89 5
89 90 85
90 91 4
91 92 54
92 93 40
93 0 151
