100 4905
0 1 126
0 2 50
0 3 152
0 4 111
0 5 151
0 6 178
0 7 169
0 8 25
0 9 133
0 10 99
0 11 109
0 12 55
0 13 27
0 14 193
0 15 44
0 16 123
0 17 38
0 18 23
0 19 143
0 20 24
0 21 150
0 22 198
0 23 46
0 24 197
0 25 194
0 26 40
0 27 28
0 28 134
0 29 132
0 30 10
0 31 194
0 32 80
0 33 19
0 34 150
0 35 172
0 36 155
0 37 115
0 38 86
0 39 72
0 40 196
0 41 101
0 42 161
0 43 118
0 44 68
0 45 95
0 46 86
0 47 40
0 48 161
0 49 77
0 50 134
0 51 72
0 52 58
0 53 73
0 54 141
0 55 186
0 56 198
0 57 170
0 58 12
0 59 144
0 60 124
0 61 32
0 62 190
0 63 171
0 64 85
0 65 170
0 66 98
0 67 183
0 68 22
0 69 38
0 70 126
0 71 120
0 72 64
0 73 88
0 74 134
0 75 100
0 76 178
0 77 200
0 78 162
0 79 137
0 80 48
0 81 53
0 82 158
0 83 44
0 84 130
0 85 13
0 86 33
0 87 103
0 88 117
0 89 122
0 90 35
0 91 59
0 92 137
0 93 109
0 94 166
0 95 57
0 96 186
0 97 12
0 98 182
0 99 181
1 2 60
1 3 192
1 4 154
1 5 64
1 6 32
1 7 143
1 8 165
1 9 123
1 10 172
1 11 158
1 12 167
1 13 22
1 14 165
1 15 91
1 16 146
1 17 164
1 18 58
1 19 117
1 20 63
1 21 195
1 22 182
1 23 198
1 24 164
1 25 111
1 26 67
1 27 90
1 28 91
1 29 97
1 30 87
1 31 99
1 32 61
1 33 192
1 34 136
1 35 112
1 36 53
1 37 96
1 38 94
1 39 175
1 40 4
1 41 34
1 42 113
1 43 115
1 44 190
1 45 182
1 46 131
1 47 168
1 48 98
1 49 127
1 50 144
1 51 17
1 52 55
1 53 129
1 54 28
1 55 154
1 56 161
1 57 93
1 58 129
1 59 79
1 60 193
1 61 164
1 62 149
1 63 178
1 64 166
1 65 193
1 66 153
1 67 90
1 68 84
1 69 196
1 70 137
1 71 87
1 72 32
1 73 149
1 74 71
1 75 109
1 76 161
1 77 3
1 78 21
1 79 187
1 80 145
1 81 94
1 82 78
1 83 123
1 84 128
1 85 141
1 86 146
1 87 109
1 88 149
1 89 147
1 90 174
1 91 0
1 92 147
1 93 166
1 94 0
1 95 35
1 96 79
1 97 193
1 98 80
1 99 128
2 3 185
2 4 122
2 5 31
2 6 167
2 7 101
2 8 89
2 9 114
2 10 192
2 11 44
2 12 122
2 13 80
2 14 192
2 15 109
2 16 66
2 17 26
2 18 26
2 19 136
2 20 31
2 21 131
2 22 164
2 23 179
2 24 187
2 25 35
2 26 94
