100 4922
0 1 114
0 2 188
0 3 173
0 4 14
0 5 80
0 6 40
0 7 104
0 8 135
0 9 55
0 10 88
0 11 124
0 12 95
0 13 70
0 14 141
0 15 121
0 16 21
0 17 89
0 18 191
0 19 46
0 20 74
0 21 109
0 22 21
0 23 139
0 24 5
0 25 59
0 26 72
0 27 28
0 28 193
0 29 98
0 30 53
0 31 44
0 32 114
0 33 107
0 34 72
0 35 131
0 36 40
0 37 125
0 38 10
0 39 191
0 40 108
0 41 20
0 42 160
0 43 99
0 44 185
0 45 162
0 46 1
0 47 90
0 48 21
0 49 198
0 50 119
0 51 147
0 52 166
0 53 173
0 54 119
0 55 187
0 56 140
0 57 56
0 58 1
0 59 195
0 60 143
0 61 181
0 62 55
0 63 178
0 64 75
0 65 181
0 66 0
0 67 13
0 68 123
0 69 71
0 70 187
0 71 101
0 72 56
0 73 67
0 74 149
0 75 115
0 76 175
0 77 28
0 78 192
0 79 132
0 80 29
0 81 196
0 82 189
0 83 191
0 84 107
0 85 199
0 86 190
0 87 192
0 88 67
0 89 17
0 90 106
0 91 73
0 92 159
0 93 22
0 94 113
0 95 25
0 96 137
0 97 16
0 98 73
0 99 153
1 2 193
1 3 0
1 4 153
1 5 46
1 6 161
1 7 83
1 8 184
1 9 92
1 10 96
1 11 190
1 12 68
1 13 176
1 14 26
1 15 43
1 16 152
1 17 8
1 18 174
1 19 46
1 20 96
1 21 9
1 22 82
1 23 180
1 24 198
1 25 52
1 26 143
1 27 83
1 28 100
1 29 67
1 30 144
1 31 143
1 32 110
1 33 185
1 34 0
1 35 39
1 36 74
1 37 99
1 38 68
1 39 79
1 40 47
1 41 105
1 42 164
1 43 71
1 44 199
1 45 48
1 46 195
1 47 144
1 48 35
1 49 145
1 50 188
1 51 26
1 52 162
1 53 48
1 54 148
1 55 64
1 56 81
1 57 146
1 58 170
1 59 155
1 60 187
1 61 140
1 62 162
1 63 105
1 64 78
1 65 129
1 66 0
1 67 65
1 68 62
1 69 29
1 70 76
1 71 172
1 72 77
1 73 73
1 74 27
1 75 30
1 76 114
1 77 8
1 78 34
1 79 50
1 80 154
1 81 96
1 82 61
1 83 80
1 84 73
1 85 156
1 86 33
1 87 44
1 88 20
1 89 173
1 90 136
1 91 142
1 92 110
1 93 128
1 94 9
1 95 1
1 96 21
1 97 140
1 98 134
1 99 104
2 3 196
2 4 111
2 5 188
2 6 8
2 7 41
2 8 174
2 9 114
2 10 3
2 11 75
2 12 169
2 13 177
2 14 172
2 15 29
2 16 95
2 17 54
2 18 109
2 19 168
2 20 74
2 21 194
2 22 85
2 23 161
2 24 132
2 25 20
2 26 37
2 27 152
2 28 133
2 29 175
2 30 5
2 31 175
2 32 58
2 33 30
2 34 3
2 35 71
2 36 13
2 37 85
2 38 158
2 39 117
2 40 134
2 41 124
2 42 149
2 43 165
2 44 63
2 45 132
2 46 159
2 47 199
2 48 57
2 49 47
2 50 157
2 51 152
2 52 100
2 53 188
2 54 45
2 55 16
2 56 63
2 57 39
2 58 30
2 59 143
2 60 38
2 61 177
2 62 3
2 63 56
2 64 56
2 65 33
2 66 200
2 67 150
2 68 42
2 69 126
2 70 18
2 71 148
2 72 28
2 73 145
2 74 141
2 75 144
2 76 163
2 77 195
2 78 102
2 79 149
2 80 60
2 81 173
2 82 178
2 83 63
2 84 152
2 85 67
2 86 86
2 87 92
2 88 36
2 89 188
2 90 172
2 91 52
2 92 193
2 93 120
2 94 123
2 95 161
2 96 103
2 97 37
2 98 21
2 99 186
3 4 181
3 5 78
3 6 89
3 7 52
3 8 81
3 9 183
3 10 74
3 11 0
3 12 152
3 13 103
3 14 139
3 15 134
3 16 50
3 17 179
3 18 121
3 19 166
3 20 173
3 21 59
3 22 104
3 23 114
3 24 126
3 25 167
3 26 114
3 27 88
3 28 68
3 29 183
3 30 46
3 31 7
3 32 163
3 33 39
3 34 166
3 35 163
3 36 153
3 37 45
3 38 44
3 39 156
3 40 146
3 41 45
3 42 141
3 43 90
3 44 47
3 45 73
3 46 0
3 47 81
3 48 82
3 49 170
3 50 51
3 51 86
3 52 181
3 53 25
3 54 80
3 55 173
3 56 35
3 57 165
3 58 183
3 59 65
3 60 74
3 61 10
3 62 33
3 63 177
3 64 120
3 65 68
3 66 133
3 67 69
3 68 86
3 69 175
3 70 4
3 71 37
3 72 125
3 73 187
3 74 191
3 75 17
3 76 63
3 77 95
3 78 72
3 79 177
3 80 7
3 81 65
3 82 118
3 83 70
3 84 113
3 85 72
3 86 92
3 87 26
3 88 78
3 89 20
3 90 80
3 91 53
3 92 18
3 93 70
3 94 189
3 95 39
3 96 167
3 97 173
3 98 21
3 99 156
4 5 17
4 6 69
4 7 112
4 8 140
4 9 122
4 10 22
4 11 97
4 12 156
4 13 20
4 14 64
4 15 19
4 16 126
4 17 179
4 18 51
4 19 147
4 20 4
4 21 83
4 22 163
4 23 64
4 24 199
4 25 95
4 26 40
4 27 132
4 28 182
4 29 12
4 30 40
4 31 146
4 32 133
4 33 12
4 34 174
4 35 167
4 36 13
4 37 111
4 38 35
4 39 103
4 40 75
4 41 169
4 42 171
4 43 120
4 44 8
4 45 111
4 46 23
4 47 38
4 48 142
4 49 104
4 50 40
4 51 148
4 52 68
4 53 55
4 54 151
4 55 62
4 56 42
4 57 154
4 58 173
4 59 28
4 60 152
4 61 23
4 62 104
4 63 11
4 64 38
4 65 44
4 66 149
4 67 176
4 68 64
4 69 181
4 70 64
4 71 124
4 72 191
4 73 100
4 74 135
4 75 44
4 76 18
4 77 161
4 78 2
4 79 172
4 80 117
4 81 16
4 82 142
4 83 106
4 84 187
4 85 152
4 86 161
4 87 142
4 88 162
4 89 134
4 90 173
4 91 47
4 92 199
