82 82
0 1 143
1 2 111
2 3 127
3 4 63
4 5 105
5 6 10
6 7 120
7 8 45
8 9 39
9 10 76
10 11 109
11 12 29
12 13 102
13 14 116
14 15 130
15 16 98
16 17 12
17 18 12
18 19 121
19 20 45
20 21 63
21 22 66
22 23 121
23 24 0
24 25 153
25 26 147
26 27 134
27 28 84
28 29 121
29 30 80
30 31 60
31 32 22
32 33 2
33 34 111
34 35 74
35 36 15
36 37 108
37 38 98
38 39 75
39 40 85
40 41 44
41 42 30
42 43 122
43 44 114
44 45 125
45 46 156
46 47 155
47 48 51
48 49 64
49 50 138
50 51 65
51 52 95
52 53 122
53 54 0
54 55 76
55 56 48
56 57 36
57 58 23
58 59 48
59 60 121
60 61 64
61 62 40
62 63 78
63 64 56
64 65 60
65 66 48
66 67 147
67 68 56
68 69 99
69 70 145
70 71 143
71 72 30
72 73 27
73 74 25
74 75 122
75 76 96
76 77 162
77 78 41
78 79 152
79 80 47
80 81 62
81 0 151
