87 87
0 1 38
1 2 15
2 3 85
3 4 23
4 5 150
5 6 64
6 7 15
7 8 26
8 9 80
9 10 128
10 11 33
11 12 138
12 13 46
13 14 151
14 15 170
15 16 151
16 17 45
17 18 121
18 19 132
19 20 167
20 21 52
21 22 8
22 23 76
23 24 154
24 25 17
25 26 153
26 27 159
27 28 30
28 29 4
29 30 158
30 31 73
31 32 121
32 33 154
33 34 77
34 35 140
35 36 171
36 37 164
37 38 26
38 39 106
39 40 71
40 41 169
41 42 115
42 43 172
43 44 93
44 45 68
45 46 13
46 47 11
47 48 3
48 49 25
49 50 107
50 51 29
51 52 58
52 53 23
53 54 124
54 55 16
55 56 93
56 57 74
57 58 16
58 59 66
59 60 127
60 61 134
61 62 86
62 63 168
63 64 116
64 65 30
65 66 49
66 67 132
67 68 47
68 69 156
69 70 99
70 71 41
71 72 90
72 73 106
73 74 126
74 75 96
75 76 15
76 77 51
77 78 26
78 79 75
79 80 26
80 81 11
81 82 41
82 83 39
83 84 130
84 85 11
85 86 163
86 0 32
