100 2465
0 1 128
0 2 99
0 3 18
0 4 128
0 5 152
0 6 24
0 7 107
0 8 37
0 9 58
0 10 164
0 11 158
0 12 63
0 13 25
0 14 17
0 15 139
0 16 170
0 17 162
0 18 88
0 19 126
0 20 125
0 21 11
0 22 158
0 23 6
0 24 165
0 25 51
0 26 34
0 27 73
0 28 35
0 29 186
0 30 180
0 31 33
0 32 195
0 33 183
0 34 87
0 35 40
0 36 41
0 37 81
0 38 12
0 39 45
0 40 120
0 41 0
0 42 132
0 43 15
0 44 200
0 45 190
0 46 192
0 47 172
0 48 55
0 49 55
0 50 69
0 51 121
0 52 138
0 53 7
0 54 71
0 55 6
0 56 26
0 57 121
0 58 17
0 59 152
0 60 132
0 61 99
0 62 143
0 63 104
0 64 126
0 65 154
0 66 57
0 67 166
0 68 55
0 69 199
0 70 162
0 71 169
0 72 102
0 73 148
0 74 67
0 75 28
0 76 117
0 77 98
0 78 136
0 79 100
0 80 2
0 81 141
0 82 179
0 83 159
0 84 181
0 85 172
0 86 153
0 87 62
0 88 85
0 89 171
0 90 188
0 91 3
0 92 84
0 93 199
0 94 170
0 95 75
0 96 171
0 97 68
0 98 89
0 99 188
1 2 175
1 3 111
1 4 165
1 5 67
1 6 157
1 7 113
1 8 159
1 9 149
1 10 80
1 11 176
1 12 45
1 13 41
1 14 99
1 15 42
1 16 137
1 17 61
1 18 187
1 19 82
1 20 154
1 21 76
1 22 55
1 23 186
1 24 47
1 25 66
1 26 167
1 27 34
1 28 62
1 29 38
1 30 35
1 31 70
1 32 78
1 33 199
1 34 162
1 35 34
1 36 42
1 37 168
1 38 158
1 39 77
1 40 123
1 41 188
1 42 98
1 43 157
1 44 167
1 45 70
1 46 33
1 47 139
1 48 138
1 49 8
1 50 96
1 51 101
1 52 20
1 53 117
1 54 134
1 55 128
1 56 20
1 57 179
1 58 160
1 59 138
1 60 55
1 61 91
1 62 128
1 63 145
1 64 195
1 65 3
1 66 121
1 67 129
1 68 61
1 69 26
1 70 69
1 71 198
1 72 12
1 73 176
1 74 26
1 75 5
1 76 36
1 77 123
1 78 38
1 79 42
1 80 110
1 81 154
1 82 25
1 83 75
1 84 143
1 85 35
1 86 11
1 87 176
1 88 132
1 89 55
1 90 100
1 91 191
1 92 154
1 93 170
1 94 133
1 95 112
1 96 118
1 97 137
1 98 160
1 99 80
2 3 76
2 4 144
2 5 196
2 6 51
2 7 22
2 8 8
2 9 79
2 10 98
2 11 42
2 12 2
2 13 69
2 14 49
2 15 87
2 16 23
2 17 133
2 18 167
2 19 98
2 20 97
2 21 56
2 22 141
2 23 136
2 24 56
2 25 159
2 26 95
2 27 189
2 28 45
2 29 192
2 30 106
2 31 84
2 32 179
2 33 105
2 34 179
2 35 83
2 36 198
2 37 99
2 38 95
2 39 148
2 40 87
2 41 33
2 42 144
2 43 0
2 44 95
2 45 172
2 46 124
2 47 125
2 48 28
2 49 119
2 50 6
2 51 83
2 52 17
2 53 20
2 54 183
2 55 62
2 56 20
2 57 9
2 58 21
2 59 144
2 60 128
2 61 144
2 62 40
2 63 167
2 64 119
2 65 118
2 66 94
2 67 156
2 68 66
2 69 44
2 70 69
2 71 80
2 72 198
2 73 82
2 74 87
2 75 102
2 76 42
2 77 112
2 78 11
2 79 78
2 80 98
2 81 196
2 82 165
2 83 58
2 84 181
2 85 59
2 86 60
2 87 22
2 88 136
2 89 0
2 90 63
2 91 16
2 92 80
2 93 7
2 94 89
2 95 73
2 96 188
2 97 51
2 98 80
2 99 63
3 4 12
3 5 10
3 6 19
3 7 25
3 8 166
3 9 176
3 10 47
3 11 157
3 12 182
3 13 71
3 14 196
3 15 192
3 16 136
3 17 84
3 18 96
3 19 73
3 20 174
3 21 44
3 22 52
3 23 106
3 24 176
3 25 115
3 26 21
3 27 110
3 28 122
3 29 49
3 30 59
3 31 165
3 32 1
3 33 15
3 34 197
3 35 39
3 36 134
3 37 28
3 38 79
3 39 172
3 40 161
3 41 121
3 42 98
3 43 63
3 44 16
3 45 15
3 46 132
3 47 174
3 48 12
3 49 25
3 50 132
3 51 110
3 52 145
3 53 33
3 54 80
3 55 41
3 56 82
3 57 143
3 58 78
3 59 199
3 60 145
3 61 17
3 62 36
3 63 197
3 64 198
3 65 195
3 66 31
3 67 139
3 68 117
3 69 177
3 70 45
3 71 8
3 72 96
3 73 33
3 74 20
3 75 40
3 76 177
3 77 30
3 78 46
3 79 120
3 80 195
3 81 182
3 82 88
3 83 90
3 84 45
3 85 139
3 86 23
3 87 27
3 88 134
3 89 156
3 90 99
3 91 52
3 92 43
3 93 101
3 94 107
3 95 185
3 96 141
3 97 52
3 98 43
3 99 6
4 5 97
4 6 96
4 7 198
4 8 137
4 9 46
4 10 18
4 11 65
4 12 12
4 13 127
4 14 54
4 15 115
4 16 71
4 17 156
4 18 175
4 19 146
4 20 98
4 21 20
4 22 36
4 23 18
4 24 175
4 25 18
4 26 102
4 27 187
4 28 117
4 29 62
4 30 186
4 31 95
4 32 127
4 33 192
4 34 169
4 35 144
4 36 40
4 37 119
4 38 27
4 39 135
4 40 103
4 41 121
