100 579
0 1 98
0 2 78
0 3 23
0 4 34
0 5 115
0 6 54
0 7 13
0 8 103
0 9 142
0 10 142
0 11 76
0 12 180
0 13 36
0 14 188
0 15 117
0 16 71
0 17 104
0 18 34
0 19 17
0 20 195
0 21 100
0 22 78
0 23 154
0 24 43
0 25 114
0 26 146
0 27 70
0 28 39
0 29 136
0 30 130
0 31 21
0 32 137
0 33 52
0 34 90
0 35 171
0 36 112
0 37 179
0 38 169
0 39 35
0 40 50
0 41 95
0 42 182
0 43 150
0 44 123
0 45 72
0 46 67
0 47 28
0 48 14
0 49 15
0 50 138
0 51 106
0 52 38
0 53 86
0 54 199
0 55 140
0 56 161
0 57 35
0 58 50
0 59 93
0 60 30
0 61 195
0 62 2
0 63 124
0 64 134
0 65 68
0 66 2
0 67 14
0 68 143
0 69 104
0 70 17
0 71 166
0 72 182
0 73 130
0 74 44
0 75 150
0 76 131
0 77 20
0 78 123
0 79 94
0 80 36
0 81 178
0 82 127
0 83 24
0 84 46
0 85 101
0 86 160
0 87 155
0 88 13
0 89 194
0 90 120
0 91 122
0 92 96
0 93 97
0 94 17
0 95 112
0 96 7
0 97 85
0 98 72
0 99 191
1 2 146
1 3 161
1 4 21
1 5 15
1 6 32
1 7 95
1 8 82
1 9 174
1 10 163
1 11 79
1 12 57
1 13 166
1 14 67
1 15 125
1 16 130
1 17 18
1 18 174
1 19 48
1 20 105
1 21 130
1 22 198
1 23 52
1 24 94
1 25 104
1 26 130
1 27 20
1 28 46
1 29 106
1 30 135
1 31 41
1 32 47
1 33 35
1 34 5
1 35 34
1 36 195
1 37 78
1 38 117
1 39 13
1 40 146
1 41 169
1 42 162
1 43 197
1 44 71
1 45 112
1 46 141
1 47 141
1 48 105
1 49 103
1 50 67
1 51 110
1 52 138
1 53 121
1 54 198
1 55 74
1 56 78
1 57 137
1 58 164
1 59 99
1 60 12
1 61 190
1 62 158
1 63 161
1 64 134
1 65 113
1 66 38
1 67 70
1 68 87
1 69 8
1 70 11
1 71 137
1 72 85
1 73 2
1 74 126
1 75 196
1 76 5
1 77 87
1 78 59
1 79 101
1 80 93
1 81 195
1 82 90
1 83 3
1 84 168
1 85 158
1 86 15
1 87 152
1 88 40
1 89 107
1 90 115
1 91 15
1 92 178
1 93 50
1 94 184
1 95 3
1 96 18
1 97 40
1 98 96
1 99 3
2 3 48
2 4 50
2 5 103
2 6 47
2 7 128
2 8 13
2 9 28
2 10 88
2 11 98
2 12 103
2 13 117
2 14 60
2 15 132
2 16 35
2 17 34
2 18 177
2 19 94
2 20 163
2 21 67
2 22 196
2 23 183
2 24 142
2 25 160
2 26 150
2 27 184
2 28 113
2 29 136
2 30 141
2 31 19
2 32 34
2 33 70
2 34 135
2 35 109
2 36 87
2 37 18
2 38 13
2 39 37
2 40 93
2 41 122
2 42 104
2 43 28
2 44 170
2 45 118
2 46 6
2 47 193
2 48 184
2 49 197
2 50 122
2 51 132
2 52 76
2 53 114
2 54 90
2 55 64
2 56 53
2 57 97
2 58 86
2 59 81
2 60 29
2 61 177
2 62 11
2 63 1
2 64 36
2 65 13
2 66 196
2 67 119
2 68 147
2 69 198
2 70 28
2 71 5
2 72 77
2 73 141
2 74 38
2 75 128
2 76 16
2 77 6
2 78 198
2 79 107
2 80 142
2 81 154
2 82 147
2 83 120
2 84 71
2 85 183
2 86 65
2 87 88
2 88 102
2 89 170
2 90 1
2 91 178
2 92 168
2 93 53
2 94 74
2 95 142
2 96 14
2 97 159
2 98 76
2 99 24
3 4 69
3 5 200
3 6 186
3 7 34
3 8 114
3 9 19
3 10 27
3 11 185
3 12 24
3 13 137
3 14 138
3 15 64
3 16 88
3 17 152
3 18 151
3 19 50
3 20 176
3 21 148
3 22 177
3 23 178
3 24 197
3 25 68
3 26 31
3 27 121
3 28 151
3 29 187
3 30 45
3 31 159
3 32 165
3 33 45
3 34 26
3 35 82
3 36 179
3 37 104
3 38 39
3 39 196
3 40 48
3 41 160
3 42 62
3 43 85
3 44 47
3 45 149
3 46 175
3 47 32
3 48 196
3 49 84
3 50 148
3 51 8
3 52 92
3 53 113
3 54 146
3 55 87
3 56 151
3 57 41
3 58 71
3 59 87
3 60 91
3 61 118
3 62 129
3 63 197
3 64 27
3 65 85
3 66 46
3 67 149
3 68 45
3 69 28
3 70 9
3 71 180
3 72 179
3 73 137
3 74 83
3 75 148
3 76 78
3 77 98
3 78 197
3 79 14
3 80 59
3 81 106
3 82 162
3 83 120
3 84 10
3 85 18
3 86 162
3 87 44
3 88 83
3 89 168
3 90 141
3 91 24
3 92 155
3 93 16
3 94 193
3 95 147
3 96 79
3 97 190
3 98 38
3 99 146
4 5 121
4 6 165
4 7 164
4 8 57
4 9 124
4 10 62
4 11 9
4 12 100
4 13 49
4 14 126
4 15 44
4 16 78
4 17 154
4 18 200
4 19 51
4 20 55
4 21 8
4 22 43
4 23 50
4 24 105
4 25 7
4 26 100
4 27 4
4 28 161
4 29 18
4 30 162
4 31 98
4 32 130
4 33 189
4 34 139
4 35 119
4 36 154
4 37 171
4 38 116
4 39 50
4 40 17
4 41 11
4 42 113
4 43 73
4 44 24
4 45 64
4 46 65
4 47 117
4 48 31
4 49 38
4 50 185
4 51 158
4 52 180
4 53 117
4 54 69
4 55 167
4 56 112
4 57 64
4 58 152
4 59 197
4 60 59
4 61 166
4 62 158
4 63 82
4 64 173
4 65 86
4 66 27
4 67 198
4 68 83
4 69 155
4 70 62
4 71 90
4 72 106
4 73 35
4 74 90
4 75 163
4 76 169
4 77 58
4 78 21
4 79 34
4 80 102
4 81 61
4 82 21
4 83 131
4 84 30
4 85 18
4 86 7
4 87 62
4 88 10
4 89 189
4 90 73
4 91 70
4 92 179
4 93 110
4 94 157
4 95 40
4 96 99
4 97 5
4 98 46
4 99 149
5 6 176
5 7 155
5 8 65
5 9 94
5 10 25
5 11 26
5 12 184
5 13 130
5 14 44
5 15 106
5 16 166
5 17 59
5 18 198
5 19 92
5 20 49
5 21 174
5 22 57
5 23 32
5 24 144
5 25 114
5 26 197
5 27 13
5 28 190
5 29 45
5 30 47
5 31 192
5 32 186
5 33 143
5 34 65
5 35 192
5 36 155
5 37 141
5 38 29
5 39 52
5 40 53
5 41 93
5 42 154
5 43 84
5 44 120
5 45 1
5 46 31
5 47 65
5 48 184
5 49 89
5 50 200
5 51 142
5 52 197
5 53 31
5 54 85
5 55 57
5 56 124
5 57 61
5 58 70
5 59 182
