100 4355
0 1 68
0 2 23
0 3 122
0 4 12
0 5 98
0 6 28
0 7 181
0 8 45
0 9 143
0 10 126
0 11 75
0 12 187
0 13 187
0 14 129
0 15 30
0 16 60
0 17 18
0 18 189
0 19 104
0 20 110
0 21 121
0 22 181
0 23 3
0 24 129
0 25 79
0 26 103
0 27 8
0 28 89
0 29 91
0 30 117
0 31 140
0 32 80
0 33 185
0 34 38
0 35 120
0 36 162
0 37 28
0 38 40
0 39 145
0 40 106
0 41 36
0 42 100
0 43 148
0 44 192
0 45 104
0 46 181
0 47 35
0 48 165
0 49 166
0 50 81
0 51 101
0 52 152
0 53 40
0 54 104
0 55 15
0 56 22
0 57 121
0 58 164
0 59 72
0 60 79
0 61 161
0 62 43
0 63 197
0 64 114
0 65 123
0 66 157
0 67 69
0 68 29
0 69 23
0 70 161
0 71 71
0 72 165
0 73 10
0 74 84
0 75 22
0 76 176
0 77 173
0 78 41
0 79 78
0 80 135
0 81 196
0 82 102
0 83 90
0 84 28
0 85 15
0 86 121
0 87 183
0 88 55
0 89 78
0 90 31
0 91 165
0 92 179
0 93 24
0 94 58
0 95 169
0 96 74
0 97 4
0 98 134
0 99 172
1 2 5
1 3 84
1 4 96
1 5 63
1 6 189
1 7 151
1 8 104
1 9 27
1 10 48
1 11 135
1 12 41
1 13 194
1 14 48
1 15 123
1 16 30
1 17 3
1 18 177
1 19 100
1 20 90
1 21 96
1 22 13
1 23 162
1 24 89
1 25 170
1 26 21
1 27 75
1 28 162
1 29 134
1 30 200
1 31 47
1 32 190
1 33 31
1 34 154
1 35 199
1 36 57
1 37 67
1 38 172
1 39 184
1 40 133
1 41 120
1 42 28
1 43 25
1 44 84
1 45 42
1 46 150
1 47 170
1 48 175
1 49 184
1 50 25
1 51 31
1 52 119
1 53 172
1 54 52
1 55 189
1 56 101
1 57 29
1 58 144
1 59 120
1 60 114
1 61 69
1 62 106
1 63 159
1 64 24
1 65 153
1 66 115
1 67 82
1 68 119
1 69 10
1 70 2
1 71 68
1 72 88
1 73 192
1 74 28
1 75 183
1 76 181
1 77 171
1 78 181
1 79 72
1 80 14
1 81 135
1 82 23
