100 4914
0 1 31
0 2 17
0 3 80
0 4 116
0 5 186
0 6 128
0 7 59
0 8 38
0 9 99
0 10 136
0 11 4
0 12 57
0 13 195
0 14 113
0 15 176
0 16 93
0 17 188
0 18 76
0 19 139
0 20 92
0 21 196
0 22 178
0 23 74
0 24 150
0 25 198
0 26 37
0 27 68
0 28 73
0 29 53
0 30 175
0 31 72
0 32 154
0 33 145
0 34 179
0 35 71
0 36 143
0 37 189
0 38 163
0 39 10
0 40 154
0 41 81
0 42 43
0 43 27
0 44 194
0 45 96
0 46 74
0 47 61
0 48 152
0 49 126
0 50 17
0 51 61
0 52 96
0 53 104
0 54 110
0 55 48
0 56 144
0 57 170
0 58 80
0 59 91
0 60 58
0 61 129
0 62 22
0 63 64
0 64 60
0 65 52
0 66 51
0 67 172
0 68 19
0 69 103
0 70 148
0 71 26
0 72 49
0 73 14
0 74 62
0 75 3
0 76 11
0 77 4
0 78 34
0 79 83
0 80 9
0 81 26
0 82 64
0 83 85
0 84 6
0 85 187
0 86 148
0 87 166
0 88 134
0 89 7
0 90 157
0 91 67
0 92 156
0 93 130
0 94 130
0 95 188
0 96 46
0 97 84
0 98 124
0 99 15
1 2 131
1 3 145
1 4 51
1 5 158
1 6 71
1 7 145
1 8 134
1 9 82
1 10 198
1 11 31
1 12 10
1 13 56
1 14 22
1 15 159
1 16 157
1 17 27
1 18 51
1 19 54
1 20 149
1 21 146
1 22 136
1 23 46
1 24 33
1 25 85
1 26 110
1 27 32
1 28 53
1 29 176
1 30 35
1 31 146
1 32 147
1 33 10
1 34 23
1 35 26
1 36 29
1 37 26
1 38 199
1 39 157
1 40 163
1 41 8
1 42 11
1 43 199
1 44 3
1 45 68
1 46 169
1 47 18
1 48 150
1 49 137
1 50 196
1 51 146
1 52 48
1 53 88
1 54 150
1 55 96
1 56 24
1 57 78
1 58 57
1 59 97
1 60 127
1 61 83
1 62 11
1 63 48
1 64 126
1 65 173
1 66 88
1 67 41
1 68 66
1 69 181
1 70 39
1 71 136
1 72 164
1 73 118
1 74 172
1 75 101
1 76 199
1 77 36
1 78 85
1 79 191
1 80 125
1 81 25
1 82 80
1 83 44
1 84 68
1 85 43
1 86 7
1 87 139
1 88 53
1 89 84
1 90 26
1 91 72
1 92 128
1 93 32
1 94 65
1 95 60
1 96 16
1 97 19
1 98 31
1 99 119
2 3 70
2 4 35
2 5 152
2 6 133
2 7 180
2 8 158
2 9 115
2 10 74
