100 4944
0 1 17
0 2 100
0 3 174
0 4 44
0 5 101
0 6 172
0 7 126
0 8 61
0 9 77
0 10 171
0 11 105
0 12 149
0 13 18
0 14 108
0 15 6
0 16 75
0 17 190
0 18 28
0 19 76
0 20 18
0 21 181
0 22 180
0 23 75
0 24 154
0 25 156
0 26 17
0 27 103
0 28 5
0 29 163
0 30 194
0 31 137
0 32 72
0 33 7
0 34 180
0 35 139
0 36 198
0 37 163
0 38 139
0 39 43
0 40 120
0 41 72
0 42 9
0 43 55
0 44 126
0 45 138
0 46 83
0 47 52
0 48 107
0 49 12
0 50 96
0 51 154
0 52 29
0 53 136
0 54 9
0 55 194
0 56 153
0 57 92
0 58 164
0 59 101
0 60 110
0 61 36
0 62 136
0 63 145
0 64 172
0 65 61
0 66 25
0 67 22
0 68 108
0 69 37
0 70 147
0 71 86
0 72 164
0 73 138
0 74 121
0 75 37
0 76 118
0 77 94
0 78 47
0 79 97
0 80 105
0 81 63
0 82 62
0 83 5
0 84 137
0 85 15
0 86 137
0 87 124
0 88 5
0 89 65
0 90 10
0 91 81
0 92 95
0 93 104
0 94 125
0 95 189
0 96 1
0 97 113
0 98 167
0 99 36
1 2 30
1 3 123
1 4 101
1 5 172
1 6 198
1 7 147
1 8 83
1 9 43
1 10 80
1 11 178
1 12 106
1 13 178
1 14 108
1 15 31
1 16 57
1 17 12
1 18 60
1 19 178
1 20 69
1 21 147
1 22 191
1 23 1
1 24 23
1 25 15
1 26 199
1 27 187
1 28 111
1 29 193
1 30 88
1 31 157
1 32 195
1 33 198
1 34 13
1 35 53
1 36 97
1 37 167
1 38 163
1 39 176
1 40 107
1 41 99
1 42 183
1 43 63
1 44 57
1 45 145
1 46 173
1 47 62
1 48 171
1 49 175
1 50 71
1 51 61
1 52 131
1 53 165
1 54 54
1 55 40
1 56 198
1 57 28
1 58 66
1 59 88
1 60 103
1 61 94
1 62 1
1 63 8
1 64 4
1 65 84
1 66 141
1 67 23
1 68 52
1 69 42
1 70 135
1 71 135
1 72 158
1 73 2
1 74 40
1 75 199
1 76 54
1 77 157
1 78 83
1 79 171
1 80 166
1 81 85
1 82 21
1 83 121
1 84 104
1 85 76
1 86 23
1 87 22
1 88 18
1 89 130
1 90 11
1 91 100
1 92 199
1 93 191
1 94 87
1 95 132
1 96 154
1 97 137
1 98 199
1 99 110
2 3 122
2 4 37
2 5 39
2 6 155
2 7 110
2 8 57
2 9 149
2 10 82
2 11 1
2 12 164
2 13 133
2 14 29
2 15 188
2 16 154
2 17 86
2 18 93
2 19 61
2 20 128
2 21 177
2 22 89
2 23 3
2 24 60
2 25 56
2 26 154
2 27 66
2 28 173
2 29 76
2 30 91
2 31 26
2 32 82
2 33 95
2 34 23
2 35 7
2 36 42
2 37 198
2 38 129
2 39 171
2 40 95
2 41 58
2 42 38
2 43 186
2 44 63
2 45 103
2 46 67
2 47 154
2 48 147
2 49 118
2 50 132
2 51 106
2 52 141
2 53 185
2 54 73
2 55 119
2 56 161
2 57 19
2 58 54
2 59 21
2 60 47
2 61 147
2 62 65
2 63 132
2 64 178
2 65 190
2 66 8
2 67 15
2 68 142
2 69 69
2 70 14
2 71 184
2 72 185
2 73 171
2 74 52
2 75 178
2 76 94
2 77 199
2 78 194
2 79 17
2 80 62
2 81 24
2 82 111
2 83 176
2 84 199
2 85 41
2 86 17
2 87 152
2 88 119
2 89 167
2 90 194
2 91 138
2 92 8
2 93 106
2 94 125
2 95 92
2 96 25
2 97 109
2 98 157
2 99 135
3 4 67
3 5 53
3 6 83
3 7 9
3 8 158
3 9 166
3 10 41
3 11 30
3 12 35
3 13 159
3 14 65
3 15 132
3 16 124
3 17 185
3 18 183
3 19 8
3 20 28
3 21 22
3 22 180
3 23 47
3 24 132
3 25 89
3 26 57
3 27 73
3 28 7
3 29 5
3 30 184
3 31 106
3 32 194
3 33 130
3 34 56
3 35 77
3 36 170
3 37 88
3 38 174
3 39 92
3 40 92
3 41 15
3 42 29
3 43 183
3 44 186
3 45 43
3 46 74
3 47 116
3 48 170
3 49 20
3 50 179
3 51 22
3 52 49
3 53 88
3 54 11
3 55 163
3 56 22
3 57 32
3 58 48
3 59 90
3 60 117
3 61 168
3 62 125
3 63 5
3 64 8
3 65 90
3 66 160
3 67 147
3 68 38
3 69 102
3 70 92
3 71 134
3 72 29
3 73 192
3 74 69
3 75 0
3 76 81
3 77 82
3 78 78
3 79 51
