100 4779
0 1 196
0 2 57
0 3 85
0 4 152
0 5 61
0 6 40
0 7 71
0 8 95
0 9 11
0 10 168
0 11 125
0 12 162
0 13 182
0 14 72
0 15 26
0 16 50
0 17 129
0 18 34
0 19 37
0 20 108
0 21 155
0 22 118
0 23 96
0 24 19
0 25 131
0 26 77
0 27 134
0 28 46
0 29 58
0 30 161
0 31 159
0 32 40
0 33 21
0 34 92
0 35 153
0 36 148
0 37 45
0 38 200
0 39 80
0 40 144
0 41 59
0 42 58
0 43 172
0 44 103
0 45 89
0 46 49
0 47 161
0 48 28
0 49 114
0 50 98
0 51 143
0 52 64
0 53 149
0 54 132
0 55 174
0 56 152
0 57 50
0 58 124
0 59 191
0 60 164
0 61 41
0 62 61
0 63 190
0 64 122
0 65 89
0 66 41
0 67 8
0 68 127
0 69 33
0 70 159
0 71 67
0 72 34
0 73 144
0 74 146
0 75 191
0 76 142
0 77 172
0 78 167
0 79 121
0 80 181
0 81 198
0 82 76
0 83 193
0 84 15
0 85 5
0 86 10
0 87 26
0 88 145
0 89 56
0 90 137
0 91 186
0 92 99
0 93 196
0 94 130
0 95 168
0 96 177
0 97 61
0 98 79
0 99 14
1 2 86
1 3 114
1 4 177
1 5 156
1 6 158
1 7 62
1 8 45
1 9 74
1 10 56
1 11 183
1 12 73
1 13 176
1 14 116
1 15 93
1 16 181
1 17 187
1 18 52
1 19 14
1 20 14
1 21 56
1 22 131
1 23 136
1 24 143
1 25 55
1 26 57
1 27 24
1 28 60
1 29 25
1 30 74
1 31 168
1 32 31
1 33 43
1 34 185
1 35 42
1 36 194
1 37 52
1 38 140
1 39 152
1 40 154
1 41 10
1 42 40
1 43 69
1 44 9
1 45 165
1 46 29
1 47 134
1 48 99
1 49 14
1 50 101
1 51 25
1 52 70
1 53 24
1 54 83
1 55 94
1 56 24
1 57 176
1 58 91
1 59 81
1 60 3
1 61 183
1 62 152
1 63 153
1 64 156
1 65 182
1 66 82
1 67 48
1 68 122
1 69 174
1 70 24
1 71 181
1 72 104
1 73 142
1 74 42
1 75 105
1 76 2
1 77 111
1 78 171
1 79 54
1 80 44
1 81 138
1 82 24
1 83 14
1 84 40
1 85 38
1 86 107
1 87 36
1 88 6
1 89 27
1 90 133
1 91 173
1 92 190
1 93 190
1 94 146
1 95 48
1 96 195
1 97 62
1 98 153
1 99 95
2 3 149
2 4 143
2 5 198
2 6 188
2 7 135
2 8 85
2 9 187
2 10 138
2 11 57
2 12 99
2 13 151
2 14 41
2 15 6
2 16 55
2 17 156
2 18 175
2 19 101
2 20 200
2 21 144
2 22 78
2 23 51
2 24 168
2 25 79
2 26 111
2 27 17
2 28 24
2 29 51
2 30 119
2 31 189
2 32 186
2 33 48
2 34 119
2 35 168
2 36 152
2 37 194
2 38 71
2 39 37
2 40 13
2 41 163
2 42 174
2 43 135
2 44 194
2 45 200
2 46 72
2 47 79
2 48 106
2 49 44
2 50 49
2 51 107
2 52 196
2 53 188
2 54 152
2 55 35
2 56 176
2 57 79
2 58 162
2 59 113
2 60 168
2 61 22
2 62 21
2 63 53
2 64 65
2 65 114
2 66 87
2 67 172
2 68 27
2 69 69
2 70 18
2 71 18
2 72 107
2 73 167
2 74 134
2 75 168
2 76 8
2 77 146
2 78 119
2 79 46
2 80 16
2 81 55
2 82 11
2 83 85
2 84 112
2 85 19
2 86 87
2 87 42
2 88 88
2 89 120
2 90 147
2 91 166
2 92 167
2 93 194
2 94 151
2 95 158
2 96 146
2 97 84
2 98 140
2 99 195
3 4 69
3 5 81
3 6 194
3 7 178
3 8 117
3 9 108
3 10 157
3 11 108
3 12 53
3 13 21
3 14 61
3 15 195
3 16 90
3 17 55
3 18 3
3 19 161
3 20 177
3 21 74
3 22 151
3 23 34
3 24 36
3 25 70
3 26 112
3 27 157
3 28 69
3 29 36
3 30 176
3 31 188
3 32 164
3 33 59
3 34 58
3 35 178
3 36 112
3 37 156
3 38 9
3 39 187
3 40 75
3 41 41
3 42 99
3 43 123
3 44 194
3 45 50
3 46 103
3 47 155
3 48 113
3 49 87
3 50 111
3 51 192
3 52 80
3 53 117
3 54 96
3 55 10
3 56 148
3 57 128
3 58 158
3 59 80
3 60 152
3 61 139
3 62 33
3 63 30
3 64 179
3 65 145
3 66 179
3 67 148
3 68 162
3 69 185
3 70 108
3 71 54
3 72 131
3 73 86
3 74 114
3 75 139
3 76 58
3 77 115
3 78 56
3 79 94
3 80 36
3 81 41
3 82 79
3 83 160
3 84 181
3 85 95
3 86 59
3 87 67
3 88 187
3 89 143
3 90 74
3 91 108
3 92 142
3 93 92
3 94 66
3 95 47
3 96 37
3 97 121
3 98 29
3 99 139
4 5 182
4 6 15
4 7 52
4 8 60
4 9 190
4 10 50
4 11 155
4 12 58
4 13 147
4 14 142
4 15 42
4 16 55
4 17 29
4 18 175
4 19 145
4 20 141
4 21 110
4 22 39
4 23 12
4 24 110
4 25 180
4 26 194
4 27 89
4 28 193
4 29 80
4 30 78
4 31 129
4 32 57
4 33 194
4 34 90
4 35 161
4 36 39
4 37 199
4 38 181
4 39 59
4 40 88
4 41 132
4 42 151
4 43 177
4 44 0
4 45 152
4 46 164
4 47 191
4 48 41
4 49 137
4 50 100
4 51 19
4 52 161
4 53 0
4 54 43
4 55 134
4 56 74
4 57 132
4 58 175
4 59 95
4 60 125
4 61 160
4 62 1
4 63 76
4 64 34
4 65 139
4 66 77
4 67 86
4 68 15
4 69 5
4 70 31
4 71 22
4 72 167
4 73 29
4 74 173
4 75 179
4 76 132
4 77 5
4 78 113
4 79 112
4 80 154
4 81 193
4 82 39
4 83 132
4 84 28
4 85 5
4 86 110
4 87 129
4 88 176
4 89 19
4 90 130
4 91 167
4 92 122
4 93 15
4 94 151
4 95 172
4 96 110
4 97 23
4 98 103
4 99 17
5 6 92
5 7 151
5 8 131
5 9 110
5 10 128
5 11 143
5 12 83
5 13 56
5 14 136
5 15 197
5 16 68
5 17 73
5 18 52
5 19 5
5 20 193
5 21 11
5 22 157
5 23 133
5 24 10
5 25 22
5 26 11
5 27 30
5 28 128
5 29 8
5 30 68
5 31 2
5 32 154
5 33 56
5 34 48
5 35 90
5 36 71
5 37 76
5 38 178
5 39 64
5 40 115
5 41 27
5 42 99
5 43 189
5 44 110
5 45 141
5 46 191
5 47 182
5 48 119
5 49 161
5 50 3
5 51 197
5 52 129
5 53 85
5 54 132
5 55 126
5 56 123
5 57 122
5 58 134
5 59 77
5 60 53
5 61 7
5 62 43
5 63 84
5 64 163
5 65 92
5 66 59
5 67 77
5 68 91
5 69 103
5 70 145
5 71 77
5 72 142
5 73 117
5 74 178
5 75 67
5 76 0
5 77 39
5 78 82
5 79 91
5 80 115
5 81 135
5 82 195
5 83 177
5 84 79
5 85 58
5 86 194
5 87 91
5 88 59
5 89 160
5 90 58
5 91 191
5 92 172
5 93 116
5 94 177
5 95 28
5 96 108
5 97 190
5 98 131
5 99 62
6 7 151
6 8 100
6 9 152
6 10 90
6 11 124
6 12 143
6 13 19
6 14 114
6 15 84
6 16 17
6 17 23
6 18 162
6 19 90
6 20 60
6 21 161
6 22 39
6 23 23
6 24 154
6 25 35
6 26 124
6 27 37
6 28 133
6 29 99
6 30 4
6 31 104
6 32 141
6 33 29
6 34 1
6 35 42
6 36 152
6 37 101
6 38 110
6 39 45
6 40 102
6 41 156
6 42 152
6 43 151
6 44 106
6 45 142
6 46 75
6 47 125
6 48 4
6 49 196
6 50 99
6 51 17
6 52 85
6 53 97
6 54 30
6 55 116
6 56 43
6 57 43
6 58 53
6 59 176
6 60 161
6 61 53
6 62 53
6 63 135
6 64 175
6 65 115
6 66 176
6 67 194
6 68 84
6 69 73
6 70 71
6 71 168
6 72 183
6 73 7
6 74 19
6 75 88
6 76 56
6 77 18
6 78 13
6 79 59
6 80 5
6 81 53
6 82 44
6 83 195
6 84 15
6 85 186
6 86 117
6 87 122
6 88 1
6 89 83
6 90 33
6 91 142
6 92 146
6 93 159
6 94 78
6 95 162
6 96 42
6 97 48
6 98 58
6 99 171
7 8 95
7 9 76
7 10 54
7 11 97
7 12 99
7 13 169
7 14 182
7 15 131
7 16 175
7 17 143
7 18 54
7 19 127
7 20 42
7 21 106
7 22 176
7 23 47
7 24 138
7 25 21
7 26 81
7 27 121
7 28 171
7 29 199
7 30 158
7 31 160
7 32 28
7 33 14
7 34 104
7 35 154
7 36 42
7 37 22
7 38 77
7 39 54
7 40 166
7 41 41
7 42 183
7 43 78
7 44 119
7 45 42
7 46 24
7 47 61
7 48 130
7 49 65
7 50 195
7 51 129
7 52 33
7 53 84
7 54 34
7 55 47
7 56 62
7 57 33
7 58 193
7 59 176
7 60 163
7 61 23
7 62 41
7 63 41
7 64 182
7 65 171
7 66 19
7 67 71
7 68 182
7 69 69
7 70 119
7 71 81
7 72 55
7 73 132
7 74 185
7 75 116
7 76 171
7 77 131
7 78 113
7 79 24
7 80 151
7 81 37
7 82 59
7 83 8
7 84 137
7 85 21
7 86 7
7 87 159
7 88 47
7 89 121
7 90 195
7 91 170
7 92 135
7 93 102
7 94 3
7 95 137
7 96 31
7 97 4
7 98 53
7 99 126
8 9 52
8 10 115
8 11 88
8 12 99
8 13 28
8 14 112
8 15 168
8 16 15
8 17 184
8 18 24
8 19 56
8 20 14
8 21 197
8 22 75
8 23 96
8 24 34
8 25 166
8 26 22
8 27 37
8 28 145
8 29 78
8 30 148
8 31 129
8 32 96
8 33 87
8 34 107
8 35 68
8 36 59
8 37 30
8 38 169
8 39 11
8 40 140
8 41 191
8 42 101
8 43 167
8 44 93
8 45 41
8 46 150
8 47 70
8 48 36
8 49 53
8 50 192
8 51 179
8 52 64
8 53 55
8 54 70
8 55 5
8 56 83
8 57 57
8 58 155
8 59 60
8 60 3
8 61 73
8 62 66
8 63 65
8 64 24
8 65 71
8 66 34
8 67 94
8 68 82
8 69 27
8 70 107
8 71 5
8 72 186
8 73 72
8 74 170
8 75 183
8 76 179
8 77 165
8 78 78
8 79 176
8 80 136
8 81 140
8 82 102
8 83 10
8 84 152
8 85 140
8 86 162
8 87 160
8 88 88
8 89 156
8 90 69
8 91 67
8 92 154
8 93 108
8 94 141
8 95 166
8 96 140
8 97 69
8 98 4
8 99 145
9 10 198
9 11 4
9 12 87
9 13 4
9 14 199
9 15 38
9 16 85
9 17 5
9 18 58
9 19 187
9 20 186
9 21 171
9 22 90
9 23 143
9 24 186
9 25 105
9 26 168
9 27 99
9 28 37
9 29 151
9 30 151
9 31 40
9 32 122
9 33 171
9 34 193
9 35 136
9 36 176
9 37 188
9 38 170
9 39 131
9 40 194
9 41 181
9 42 124
9 43 91
9 44 78
9 45 194
9 46 166
9 47 112
9 48 82
9 49 70
9 50 46
9 51 65
9 52 180
9 53 41
9 54 113
9 55 59
9 56 128
9 57 149
9 58 180
9 59 128
9 60 95
9 61 42
9 62 89
9 63 170
9 64 52
9 65 161
9 66 118
9 67 98
9 68 112
9 69 8
9 70 180
9 71 35
9 72 69
9 73 63
9 74 45
9 75 168
9 76 36
9 77 167
9 78 55
9 79 174
9 80 142
9 81 196
9 82 62
9 83 94
9 84 181
9 85 89
9 86 11
9 87 150
9 88 162
9 89 43
9 90 38
9 91 133
9 92 170
9 93 158
9 94 143
9 95 97
9 96 125
9 97 195
9 98 160
9 99 58
10 11 51
10 12 118
10 13 21
10 14 97
10 15 115
10 16 171
10 17 85
10 18 126
10 19 12
10 20 139
10 21 165
10 22 119
10 23 143
10 24 113
10 25 103
10 26 178
10 27 36
10 28 93
10 29 168
10 30 2
10 31 66
10 32 31
10 33 130
10 34 7
10 35 32
10 36 184
10 37 74
10 38 21
10 39 126
10 40 117
10 41 36
10 42 167
10 43 0
10 44 88
10 45 34
10 46 177
10 47 135
10 48 167
10 49 194
10 50 141
10 51 1
10 52 118
10 53 122
10 54 178
10 55 170
10 56 114
10 57 107
10 58 50
10 59 124
10 60 137
10 61 178
10 62 100
10 63 132
10 64 23
10 65 110
10 66 40
10 67 39
10 68 118
10 69 62
10 70 142
10 71 9
10 72 86
10 73 175
10 74 71
10 75 162
10 76 24
10 77 174
10 78 115
10 79 61
10 80 85
10 81 81
10 82 53
10 83 54
10 84 9
10 85 54
10 86 83
10 87 46
10 88 158
10 89 0
10 90 60
10 91 141
10 92 78
10 93 16
10 94 60
10 95 148
10 96 90
10 97 17
10 98 105
10 99 45
11 12 44
11 13 185
11 14 154
11 15 48
11 16 53
11 17 161
11 18 147
11 19 192
11 20 194
11 21 167
11 22 95
11 23 65
11 24 53
11 25 117
11 26 61
11 27 195
11 28 30
11 29 87
11 30 45
11 31 50
11 32 71
11 33 1
11 34 194
11 35 69
11 36 144
11 37 130
11 38 118
11 39 95
11 40 34
11 41 130
11 42 143
11 43 192
11 44 6
11 45 102
11 46 109
11 47 47
11 48 120
11 49 144
11 50 162
11 51 154
11 52 9
11 53 128
11 54 91
11 55 65
11 56 184
11 57 28
11 58 79
11 59 50
11 60 121
11 61 126
11 62 144
11 63 166
11 64 12
11 65 52
11 66 21
11 67 173
11 68 72
11 69 128
11 70 179
11 71 133
11 72 36
11 73 153
11 74 32
11 75 102
11 76 180
11 77 89
11 78 123
11 79 42
11 80 3
11 81 57
11 82 162
11 83 144
