85 85
0 1 27
1 2 63
2 3 1
3 4 118
4 5 144
5 6 28
6 7 118
7 8 62
8 9 93
9 10 6
10 11 117
11 12 89
12 13 142
13 14 88
14 15 123
15 16 168
16 17 64
17 18 165
18 19 139
19 20 6
20 21 40
21 22 88
22 23 25
23 24 142
24 25 69
25 26 143
26 27 98
27 28 71
28 29 123
29 30 6
30 31 8
31 32 7
32 33 20
33 34 77
34 35 43
35 36 91
36 37 11
37 38 45
38 39 44
39 40 7
40 41 36
41 42 131
42 43 16
43 44 140
44 45 123
45 46 8
46 47 97
47 48 169
48 49 101
49 50 22
50 51 56
51 52 66
52 53 98
53 54 167
54 55 150
55 56 55
56 57 10
57 58 28
58 59 90
59 60 86
60 61 40
61 62 141
62 63 35
63 64 106
64 65 114
65 66 102
66 67 150
67 68 48
68 69 40
69 70 156
70 71 87
71 72 24
72 73 38
73 74 71
74 75 157
75 76 162
76 77 87
77 78 125
78 79 165
79 80 169
80 81 41
81 82 37
82 83 146
83 84 43
84 0 161
