100 4929
0 1 63
0 2 108
0 3 197
0 4 167
0 5 135
0 6 68
0 7 198
0 8 161
0 9 140
0 10 191
0 11 55
0 12 173
0 13 74
0 14 187
0 15 32
0 16 37
0 17 11
0 18 196
0 19 162
0 20 15
0 21 58
0 22 171
0 23 8
0 24 166
0 25 23
0 26 9
0 27 45
0 28 169
0 29 122
0 30 199
0 31 125
0 32 191
0 33 195
0 34 138
0 35 70
0 36 43
0 37 120
0 38 105
0 39 134
0 40 198
0 41 120
0 42 32
0 43 20
0 44 177
0 45 77
0 46 127
0 47 62
0 48 162
0 49 32
0 50 123
0 51 185
0 52 161
0 53 143
0 54 168
0 55 88
0 56 95
0 57 81
0 58 114
0 59 134
0 60 65
0 61 59
0 62 48
0 63 138
0 64 64
0 65 191
0 66 63
0 67 118
0 68 122
0 69 125
0 70 30
0 71 46
0 72 89
0 73 33
0 74 120
0 75 105
0 76 18
0 77 65
0 78 55
0 79 14
0 80 46
0 81 18
0 82 17
0 83 61
0 84 98
0 85 44
0 86 9
0 87 163
0 88 137
0 89 110
0 90 26
0 91 64
0 92 30
0 93 5
0 94 60
0 95 143
0 96 134
0 97 155
0 98 73
0 99 111
1 2 43
1 3 102
1 4 45
1 5 6
1 6 193
1 7 169
1 8 189
1 9 148
1 10 194
1 11 118
1 12 122
1 13 97
1 14 16
1 15 108
1 16 105
1 17 118
1 18 180
1 19 175
1 20 176
1 21 54
1 22 85
1 23 159
1 24 67
1 25 168
1 26 109
1 27 108
1 28 171
1 29 29
1 30 74
1 31 11
1 32 142
1 33 130
1 34 175
1 35 131
1 36 121
1 37 145
1 38 2
1 39 72
1 40 65
1 41 174
1 42 130
1 43 139
1 44 185
1 45 173
1 46 28
1 47 38
1 48 90
1 49 69
1 50 116
1 51 22
1 52 152
1 53 72
1 54 63
1 55 6
1 56 192
1 57 31
1 58 129
1 59 52
1 60 174
1 61 147
1 62 68
1 63 120
1 64 194
1 65 58
1 66 46
1 67 27
1 68 199
1 69 75
1 70 163
1 71 52
1 72 12
1 73 91
1 74 156
1 75 104
1 76 178
1 77 43
1 78 103
1 79 114
1 80 132
1 81 79
1 82 142
1 83 21
1 84 154
1 85 129
1 86 22
1 87 196
1 88 60
1 89 163
1 90 24
1 91 126
1 92 99
1 93 15
1 94 101
1 95 74
1 96 37
1 97 163
1 98 22
1 99 23
2 3 33
2 4 143
2 5 169
2 6 81
2 7 191
2 8 101
2 9 24
2 10 57
2 11 7
2 12 8
2 13 14
2 14 12
2 15 82
2 16 118
2 17 141
2 18 34
2 19 171
2 20 105
2 21 166
2 22 171
2 23 50
2 24 31
2 25 102
2 26 7
2 27 23
2 28 92
2 29 144
2 30 30
2 31 46
2 32 95
2 33 99
2 34 85
2 35 86
2 36 101
2 37 71
2 38 154
2 39 16
2 40 56
2 41 165
2 42 101
2 43 121
2 44 27
2 45 2
2 46 6
2 47 110
2 48 38
2 49 40
2 50 5
2 51 102
2 52 132
2 53 106
