100 4004
0 1 30
0 2 162
0 3 110
0 4 37
0 5 176
0 6 176
0 7 9
0 8 70
0 9 154
0 10 176
0 11 199
0 12 104
0 13 158
0 14 128
0 15 38
0 16 135
0 17 108
0 18 194
0 19 14
0 20 6
0 21 46
0 22 112
0 23 192
0 24 194
0 25 53
0 26 32
0 27 14
0 28 58
0 29 29
0 30 27
0 31 65
0 32 172
0 33 200
0 34 14
0 35 153
0 36 118
0 37 153
0 38 163
0 39 197
0 40 30
0 41 75
0 42 166
0 43 118
0 44 160
0 45 120
0 46 89
0 47 47
0 48 165
0 49 10
0 50 171
0 51 105
0 52 117
0 53 148
0 54 72
0 55 34
0 56 23
0 57 197
0 58 107
0 59 16
0 60 169
0 61 51
0 62 132
0 63 46
0 64 49
0 65 150
0 66 70
0 67 13
0 68 9
0 69 79
0 70 40
0 71 166
0 72 62
0 73 102
0 74 36
0 75 85
0 76 195
0 77 115
0 78 15
0 79 108
0 80 117
0 81 98
0 82 58
0 83 131
0 84 136
0 85 158
0 86 80
0 87 105
0 88 196
0 89 186
0 90 95
0 91 33
0 92 131
0 93 175
0 94 188
0 95 147
0 96 179
0 97 9
0 98 66
0 99 94
1 2 160
1 3 103
1 4 114
1 5 176
1 6 4
1 7 10
1 8 172
1 9 91
1 10 131
1 11 169
1 12 62
1 13 190
1 14 161
1 15 137
1 16 54
1 17 178
1 18 104
1 19 70
1 20 25
1 21 169
1 22 22
1 23 156
1 24 155
1 25 96
1 26 92
1 27 75
1 28 83
1 29 163
1 30 61
1 31 51
1 32 106
1 33 84
1 34 164
1 35 92
1 36 28
1 37 25
1 38 181
1 39 113
1 40 170
1 41 185
1 42 48
1 43 195
1 44 69
1 45 141
1 46 187
1 47 107
1 48 18
1 49 35
1 50 157
1 51 7
1 52 100
1 53 66
1 54 181
1 55 198
1 56 16
1 57 82
1 58 146
1 59 77
1 60 9
1 61 25
1 62 103
1 63 189
1 64 67
1 65 165
1 66 186
1 67 84
1 68 181
1 69 59
1 70 64
1 71 5
1 72 183
1 73 187
1 74 21
1 75 59
1 76 186
1 77 156
1 78 131
1 79 130
1 80 7
1 81 173
1 82 34
1 83 36
1 84 93
1 85 101
1 86 0
1 87 162
1 88 153
1 89 27
1 90 119
1 91 161
1 92 70
1 93 168
1 94 33
1 95 190
1 96 129
1 97 9
1 98 176
1 99 1
2 3 158
2 4 181
2 5 174
2 6 162
2 7 112
2 8 195
2 9 135
2 10 133
2 11 38
2 12 52
2 13 108
2 14 37
2 15 180
2 16 41
2 17 184
2 18 52
2 19 17
2 20 104
2 21 37
2 22 9
2 23 15
2 24 37
2 25 49
2 26 34
2 27 70
2 28 43
2 29 53
2 30 128
2 31 189
2 32 64
2 33 1
2 34 118
2 35 169
2 36 152
2 37 192
2 38 87
2 39 114
2 40 19
2 41 105
2 42 112
2 43 134
2 44 26
2 45 196
2 46 121
2 47 2
2 48 19
2 49 19
2 50 8
2 51 174
2 52 108
2 53 156
2 54 189
2 55 129
2 56 83
2 57 196
2 58 169
2 59 193
2 60 99
2 61 145
2 62 169
2 63 177
2 64 132
2 65 177
2 66 174
2 67 153
2 68 0
2 69 76
2 70 120
2 71 100
2 72 62
2 73 18
2 74 29
2 75 66
2 76 119
2 77 119
2 78 122
2 79 160
2 80 200
2 81 144
2 82 0
2 83 137
2 84 166
2 85 50
2 86 118
2 87 28
2 88 49
2 89 61
2 90 3
2 91 191
2 92 197
2 93 116
2 94 77
2 95 177
2 96 139
2 97 66
2 98 61
2 99 23
3 4 140
3 5 64
3 6 183
3 7 35
3 8 19
3 9 50
3 10 97
3 11 180
3 12 179
3 13 199
3 14 122
3 15 140
3 16 53
3 17 41
3 18 140
3 19 19
3 20 192
3 21 200
3 22 35
3 23 28
3 24 52
3 25 17
3 26 26
3 27 75
3 28 110
3 29 8
3 30 126
3 31 25
3 32 98
3 33 190
3 34 107
3 35 42
3 36 3
3 37 14
3 38 98
3 39 155
3 40 2
3 41 28
3 42 140
3 43 172
3 44 17
3 45 137
3 46 8
3 47 164
3 48 27
3 49 133
3 50 37
3 51 7
3 52 77
3 53 103
3 54 193
3 55 179
3 56 99
3 57 166
3 58 19
3 59 144
3 60 63
3 61 169
3 62 134
3 63 83
3 64 5
3 65 198
3 66 181
3 67 187
3 68 134
3 69 143
3 70 103
3 71 7
3 72 15
3 73 42
3 74 108
3 75 172
3 76 134
3 77 96
3 78 112
3 79 135
3 80 85
3 81 75
3 82 170
3 83 40
3 84 90
3 85 178
3 86 27
3 87 167
3 88 72
3 89 176
3 90 195
3 91 120
3 92 152
3 93 99
3 94 181
3 95 0
3 96 68
3 97 114
3 98 126
3 99 18
4 5 64
4 6 93
4 7 37
4 8 171
4 9 74
4 10 88
4 11 139
4 12 108
4 13 89
4 14 21
4 15 96
4 16 156
4 17 77
4 18 107
4 19 33
4 20 169
4 21 169
4 22 141
4 23 42
4 24 61
4 25 85
4 26 60
4 27 88
4 28 54
4 29 175
4 30 51
4 31 158
4 32 131
4 33 10
4 34 86
4 35 104
4 36 139
4 37 80
4 38 40
4 39 15
4 40 183
4 41 34
4 42 128
4 43 113
4 44 95
4 45 120
4 46 117
4 47 68
4 48 106
4 49 151
4 50 125
4 51 200
4 52 59
4 53 113
4 54 50
4 55 100
4 56 132
4 57 80
4 58 106
4 59 19
4 60 196
4 61 194
4 62 178
4 63 23
4 64 104
4 65 54
4 66 147
4 67 165
4 68 152
4 69 181
4 70 108
4 71 72
4 72 126
4 73 132
4 74 69
4 75 86
4 76 20
4 77 130
4 78 168
4 79 94
4 80 135
4 81 180
4 82 78
4 83 61
4 84 44
4 85 109
4 86 167
4 87 38
4 88 109
4 89 102
4 90 101
4 91 21
4 92 190
4 93 105
4 94 125
4 95 150
4 96 79
4 97 54
4 98 8
4 99 50
5 6 144
5 7 41
5 8 36
5 9 20
5 10 185
5 11 62
5 12 153
5 13 46
5 14 24
5 15 9
5 16 4
5 17 122
5 18 152
5 19 187
5 20 190
5 21 195
5 22 5
5 23 167
5 24 173
5 25 200
5 26 173
5 27 21
5 28 118
5 29 20
5 30 47
5 31 76
5 32 157
5 33 125
5 34 168
5 35 52
5 36 10
5 37 83
5 38 78
5 39 73
5 40 105
5 41 58
5 42 107
5 43 195
5 44 113
5 45 77
5 46 95
5 47 171
5 48 137
5 49 17
5 50 15
5 51 61
5 52 123
5 53 48
5 54 170
5 55 147
5 56 124
5 57 8
5 58 85
5 59 149
5 60 136
5 61 71
5 62 141
5 63 64
5 64 116
5 65 60
5 66 14
5 67 127
5 68 90
5 69 124
5 70 83
5 71 36
5 72 190
5 73 169
5 74 126
5 75 161
5 76 133
5 77 6
5 78 199
5 79 141
5 80 198
5 81 100
5 82 151
5 83 183
5 84 129
5 85 29
5 86 26
5 87 26
5 88 109
5 89 150
5 90 90
5 91 27
5 92 97
5 93 167
5 94 30
5 95 196
5 96 113
5 97 32
5 98 29
5 99 42
6 7 41
6 8 154
6 9 68
6 10 70
6 11 126
6 12 61
6 13 146
6 14 104
6 15 53
6 16 2
6 17 15
6 18 137
6 19 163
6 20 97
6 21 195
6 22 104
6 23 129
6 24 181
6 25 65
6 26 159
6 27 131
6 28 150
6 29 157
6 30 139
6 31 36
6 32 99
6 33 147
6 34 132
6 35 174
6 36 104
6 37 59
6 38 136
6 39 142
6 40 56
6 41 167
6 42 115
6 43 182
6 44 5
6 45 189
6 46 12
6 47 99
6 48 154
6 49 128
6 50 118
6 51 57
6 52 162
6 53 7
6 54 15
6 55 39
6 56 157
6 57 170
6 58 108
6 59 121
6 60 154
6 61 166
6 62 55
6 63 153
6 64 52
6 65 88
6 66 84
6 67 7
6 68 12
6 69 108
6 70 190
6 71 66
6 72 110
6 73 189
6 74 81
6 75 93
6 76 169
6 77 31
6 78 103
6 79 191
6 80 135
6 81 144
6 82 191
6 83 94
6 84 100
6 85 93
6 86 144
6 87 146
6 88 170
6 89 26
6 90 12
6 91 79
6 92 186
6 93 160
6 94 136
6 95 49
6 96 12
6 97 5
6 98 23
6 99 127
7 8 26
7 9 57
7 10 159
7 11 158
7 12 151
7 13 8
7 14 13
7 15 16
7 16 47
7 17 18
7 18 156
7 19 71
7 20 117
7 21 120
7 22 117
7 23 57
7 24 188
7 25 172
7 26 41
7 27 12
7 28 117
7 29 104
7 30 24
7 31 166
7 32 28
7 33 74
7 34 133
7 35 43
7 36 81
7 37 184
7 38 88
7 39 16
7 40 177
7 41 176
7 42 95
7 43 22
7 44 77
7 45 157
7 46 101
7 47 173
7 48 102
7 49 4
7 50 50
7 51 11
7 52 59
7 53 65
7 54 39
7 55 28
7 56 200
7 57 151
7 58 185
7 59 21
7 60 154
7 61 115
7 62 197
7 63 75
7 64 154
7 65 131
7 66 137
7 67 154
7 68 11
7 69 185
7 70 45
7 71 186
7 72 58
7 73 144
7 74 184
7 75 138
7 76 131
7 77 187
7 78 166
7 79 88
7 80 113
7 81 183
7 82 162
7 83 4
7 84 193
7 85 149
7 86 22
7 87 48
7 88 28
7 89 191
7 90 148
7 91 197
7 92 157
7 93 137
7 94 38
7 95 136
7 96 4
7 97 114
7 98 170
7 99 83
8 9 167
8 10 72
8 11 24
8 12 42
8 13 62
8 14 116
8 15 16
8 16 164
8 17 98
8 18 138
8 19 187
8 20 187
8 21 25
8 22 105
8 23 176
8 24 176
8 25 59
8 26 86
8 27 10
8 28 148
8 29 59
8 30 4
8 31 140
8 32 146
8 33 93
8 34 36
8 35 53
8 36 137
8 37 81
8 38 141
8 39 136
8 40 152
8 41 114
8 42 131
8 43 142
8 44 106
8 45 37
8 46 188
8 47 0
8 48 27
8 49 172
8 50 199
8 51 178
8 52 41
8 53 82
8 54 173
8 55 183
8 56 121
8 57 165
8 58 24
