98 98
0 1 138
1 2 17
2 3 15
3 4 36
4 5 160
5 6 179
6 7 36
7 8 163
8 9 143
9 10 134
10 11 178
11 12 87
12 13 99
13 14 42
14 15 139
15 16 50
16 17 36
17 18 112
18 19 12
19 20 118
20 21 62
21 22 178
22 23 173
23 24 84
24 25 189
25 26 90
26 27 150
27 28 1
28 29 147
29 30 104
30 31 14
31 32 167
32 33 5
33 34 98
34 35 123
35 36 84
36 37 13
37 38 10
38 39 71
39 40 4
40 41 109
41 42 40
42 43 67
43 44 72
44 45 51
45 46 54
46 47 72
47 48 163
48 49 174
49 50 15
50 51 171
51 52 12
52 53 102
53 54 178
54 55 39
55 56 188
56 57 4
57 58 119
58 59 104
59 60 144
60 61 135
61 62 140
62 63 180
63 64 135
64 65 158
65 66 3
66 67 52
67 68 26
68 69 37
69 70 86
70 71 62
71 72 80
72 73 39
73 74 89
74 75 44
75 76 58
76 77 104
77 78 192
78 79 150
79 80 83
80 81 96
81 82 12
82 83 1
83 84 147
84 85 141
85 86 159
86 87 98
87 88 104
88 89 171
89 90 8
90 91 172
91 92 120
92 93 107
93 94 83
94 95 59
95 96 64
96 97 140
97 0 143
