60 60
0 1 0
1 2 57
2 3 85
3 4 50
4 5 118
5 6 90
6 7 24
7 8 92
8 9 107
9 10 36
10 11 89
11 12 40
12 13 107
13 14 19
14 15 60
15 16 26
16 17 98
17 18 119
18 19 61
19 20 32
20 21 96
21 22 57
22 23 31
23 24 7
24 25 79
25 26 32
26 27 2
27 28 9
28 29 97
29 30 90
30 31 85
31 32 0
32 33 25
33 34 14
34 35 63
35 36 25
36 37 65
37 38 114
38 39 111
39 40 118
40 41 57
41 42 111
42 43 100
43 44 115
44 45 31
45 46 104
46 47 103
47 48 117
48 49 29
49 50 33
50 51 71
51 52 61
52 53 48
53 54 44
54 55 6
55 56 41
56 57 90
57 58 45
58 59 67
59 0 109
