100 99
0 1 34
0 2 55
0 3 172
0 4 197
0 5 112
0 6 35
0 7 105
0 8 142
0 9 6
0 10 51
0 11 137
0 12 17
0 13 79
0 14 42
0 15 135
0 16 52
0 17 163
0 18 10
0 19 0
0 20 82
0 21 77
0 22 174
0 23 97
0 24 67
0 25 143
0 26 168
0 27 120
0 28 191
0 29 23
0 30 40
0 31 27
0 32 108
0 33 123
0 34 174
0 35 41
0 36 128
0 37 115
0 38 184
0 39 32
0 40 74
0 41 18
0 42 156
0 43 110
0 44 184
0 45 47
0 46 83
0 47 126
0 48 27
0 49 15
0 50 115
0 51 91
0 52 96
0 53 124
0 54 43
0 55 154
0 56 43
0 57 113
0 58 185
0 59 157
0 60 178
0 61 155
0 62 12
0 63 38
0 64 183
0 65 157
0 66 179
0 67 113
0 68 112
0 69 16
0 70 17
0 71 131
0 72 33
0 73 167
0 74 136
0 75 106
0 76 117
0 77 168
0 78 127
0 79 104
0 80 112
0 81 112
0 82 131
0 83 120
0 84 165
0 85 97
0 86 37
0 87 99
0 88 161
0 89 3
0 90 172
0 91 86
0 92 84
0 93 102
0 94 41
0 95 91
0 96 106
0 97 43
0 98 145
0 99 27
