58 58
0 1 39
1 2 7
2 3 66
3 4 0
4 5 14
5 6 58
6 7 93
7 8 2
8 9 90
9 10 83
10 11 67
11 12 35
12 13 93
13 14 50
14 15 5
15 16 89
16 17 56
17 18 66
18 19 55
19 20 98
20 21 110
21 22 2
22 23 110
23 24 24
24 25 10
25 26 34
26 27 76
27 28 32
28 29 2
29 30 9
30 31 14
31 32 3
32 33 76
33 34 92
34 35 89
35 36 38
36 37 95
37 38 59
38 39 46
39 40 58
40 41 65
41 42 40
42 43 46
43 44 79
44 45 81
45 46 54
46 47 17
47 48 58
48 49 107
49 50 97
50 51 65
51 52 3
52 53 63
53 54 58
54 55 58
55 56 67
56 57 10
57 0 18
