73 73
0 1 106
1 2 90
2 3 51
3 4 80
4 5 137
5 6 92
6 7 47
7 8 69
8 9 18
9 10 65
10 11 104
11 12 70
12 13 134
13 14 54
14 15 137
15 16 16
16 17 84
17 18 20
18 19 34
19 20 18
20 21 10
21 22 92
22 23 88
23 24 25
24 25 79
25 26 56
26 27 11
27 28 96
28 29 52
29 30 14
30 31 100
31 32 134
32 33 92
33 34 4
34 35 78
35 36 130
36 37 48
37 38 5
38 39 34
39 40 112
40 41 41
41 42 14
42 43 35
43 44 21
44 45 12
45 46 54
46 47 111
47 48 36
48 49 51
49 50 18
50 51 143
51 52 1
52 53 37
53 54 107
54 55 51
55 56 10
56 57 75
57 58 144
58 59 90
59 60 3
60 61 54
61 62 7
62 63 112
63 64 7
64 65 1
65 66 97
66 67 104
67 68 120
68 69 71
69 70 133
70 71 39
71 72 124
72 0 55
