100 2175
0 1 64
0 2 148
0 3 7
0 4 63
0 5 6
0 6 112
0 7 121
0 8 62
0 9 28
0 10 109
0 11 98
0 12 165
0 13 168
0 14 156
0 15 120
0 16 171
0 17 119
0 18 15
0 19 147
0 20 44
0 21 1
0 22 143
0 23 172
0 24 28
0 25 43
0 26 116
0 27 22
0 28 71
0 29 56
0 30 40
0 31 129
0 32 120
0 33 69
0 34 130
0 35 37
0 36 74
0 37 174
0 38 137
0 39 196
0 40 97
0 41 84
0 42 45
0 43 187
0 44 2
0 45 46
0 46 71
0 47 73
0 48 97
0 49 132
0 50 28
0 51 119
0 52 4
0 53 159
0 54 156
0 55 34
0 56 140
0 57 67
0 58 151
0 59 53
0 60 166
0 61 89
0 62 134
0 63 99
0 64 65
0 65 40
0 66 48
0 67 116
0 68 0
0 69 36
0 70 124
0 71 78
0 72 84
0 73 114
0 74 36
0 75 82
0 76 142
0 77 195
0 78 148
0 79 86
0 80 126
0 81 154
0 82 20
0 83 135
0 84 157
0 85 52
0 86 56
0 87 187
0 88 73
0 89 30
0 90 185
0 91 137
0 92 78
0 93 29
0 94 16
0 95 172
0 96 100
0 97 140
0 98 63
0 99 175
1 2 154
1 3 97
1 4 103
1 5 173
1 6 2
1 7 32
1 8 18
1 9 68
1 10 82
1 11 35
1 12 124
1 13 127
1 14 4
1 15 79
1 16 184
1 17 198
1 18 134
1 19 149
1 20 80
1 21 109
1 22 89
1 23 41
1 24 144
1 25 195
1 26 110
1 27 137
1 28 173
1 29 133
1 30 104
1 31 75
1 32 183
1 33 147
1 34 74
1 35 11
1 36 113
1 37 175
1 38 55
1 39 102
1 40 20
1 41 175
1 42 22
1 43 133
1 44 67
1 45 145
1 46 56
1 47 180
1 48 154
1 49 26
1 50 97
1 51 109
1 52 15
1 53 130
1 54 142
1 55 178
1 56 182
1 57 63
1 58 69
1 59 111
1 60 129
1 61 190
1 62 64
1 63 58
1 64 117
1 65 35
1 66 9
1 67 141
1 68 4
1 69 198
1 70 30
1 71 65
1 72 120
1 73 24
1 74 16
1 75 65
1 76 175
1 77 157
1 78 89
1 79 80
1 80 88
1 81 47
1 82 52
1 83 125
1 84 191
1 85 82
1 86 65
1 87 128
1 88 100
1 89 115
1 90 103
1 91 74
1 92 119
1 93 188
1 94 92
1 95 149
1 96 193
1 97 190
1 98 193
1 99 29
2 3 22
2 4 159
2 5 63
2 6 75
2 7 169
2 8 17
2 9 170
2 10 131
2 11 72
2 12 127
2 13 169
2 14 91
2 15 82
2 16 2
2 17 89
2 18 36
2 19 68
2 20 21
2 21 192
2 22 162
2 23 173
2 24 40
2 25 166
2 26 164
2 27 46
2 28 38
2 29 18
2 30 18
2 31 71
2 32 50
2 33 28
2 34 38
2 35 154
2 36 179
2 37 183
2 38 200
2 39 30
2 40 81
2 41 169
2 42 38
2 43 46
2 44 199
2 45 149
2 46 170
2 47 195
2 48 29
2 49 18
2 50 36
2 51 170
2 52 63
2 53 187
2 54 124
2 55 82
2 56 66
2 57 161
2 58 126
2 59 41
2 60 119
2 61 136
2 62 9
2 63 200
2 64 77
2 65 147
2 66 7
2 67 95
2 68 69
2 69 164
2 70 134
2 71 78
2 72 84
2 73 193
2 74 139
2 75 5
2 76 107
2 77 23
2 78 14
2 79 110
2 80 195
2 81 148
2 82 139
2 83 100
2 84 140
2 85 68
2 86 83
2 87 21
2 88 26
2 89 33
2 90 94
2 91 168
2 92 79
2 93 39
2 94 126
2 95 100
2 96 180
2 97 136
2 98 141
2 99 61
3 4 73
3 5 156
3 6 126
3 7 180
3 8 81
3 9 42
3 10 44
3 11 158
3 12 188
3 13 59
3 14 87
3 15 181
3 16 149
3 17 37
3 18 37
3 19 27
3 20 83
3 21 132
3 22 176
3 23 86
3 24 161
3 25 94
3 26 83
3 27 170
3 28 99
3 29 139
3 30 55
3 31 142
3 32 39
3 33 180
3 34 37
3 35 157
3 36 84
3 37 173
3 38 92
3 39 116
3 40 3
3 41 26
3 42 170
3 43 164
3 44 1
3 45 96
3 46 190
3 47 143
3 48 159
3 49 86
3 50 163
3 51 33
3 52 165
3 53 107
3 54 59
3 55 135
3 56 132
3 57 140
3 58 103
3 59 133
3 60 81
3 61 129
3 62 86
3 63 23
3 64 149
3 65 49
3 66 20
3 67 190
3 68 182
3 69 19
3 70 59
3 71 88
3 72 63
3 73 53
3 74 110
3 75 168
3 76 31
3 77 26
3 78 189
3 79 138
3 80 112
3 81 175
3 82 128
3 83 23
3 84 127
3 85 32
3 86 153
3 87 64
3 88 30
3 89 91
3 90 141
3 91 195
3 92 15
3 93 46
3 94 97
3 95 74
3 96 28
3 97 154
3 98 0
3 99 58
4 5 108
4 6 183
4 7 118
4 8 67
4 9 200
4 10 165
4 11 185
4 12 68
4 13 126
4 14 149
4 15 6
4 16 151
4 17 187
4 18 78
4 19 186
4 20 170
4 21 39
4 22 130
4 23 168
4 24 15
4 25 191
4 26 113
4 27 165
4 28 34
4 29 17
4 30 154
4 31 109
4 32 87
4 33 157
4 34 44
4 35 86
4 36 153
4 37 128
4 38 85
4 39 111
4 40 144
4 41 163
4 42 14
4 43 84
4 44 0
4 45 69
4 46 70
4 47 141
4 48 159
4 49 197
4 50 113
4 51 103
4 52 79
4 53 86
4 54 149
4 55 157
4 56 157
4 57 32
4 58 75
4 59 121
