100 485
0 1 5
0 2 137
0 3 103
0 4 69
0 5 9
0 6 126
0 7 84
0 8 160
0 9 177
0 10 131
0 11 64
0 12 9
0 13 191
0 14 159
0 15 187
0 16 120
0 17 36
0 18 181
0 19 147
0 20 91
0 21 95
0 22 166
0 23 106
0 24 101
0 25 70
0 26 141
0 27 96
0 28 169
0 29 31
0 30 153
0 31 200
0 32 101
0 33 155
0 34 87
0 35 114
0 36 43
0 37 106
0 38 48
0 39 4
0 40 25
0 41 38
0 42 55
0 43 119
0 44 180
0 45 104
0 46 75
0 47 100
0 48 34
0 49 41
0 50 69
0 51 169
0 52 141
0 53 43
0 54 157
0 55 114
0 56 131
0 57 85
0 58 37
0 59 132
0 60 48
0 61 122
0 62 166
0 63 110
0 64 16
0 65 177
0 66 141
0 67 25
0 68 14
0 69 33
0 70 134
0 71 72
0 72 197
0 73 161
0 74 143
0 75 90
0 76 197
0 77 183
0 78 39
0 79 160
0 80 158
0 81 193
0 82 112
0 83 76
0 84 30
0 85 167
0 86 84
0 87 160
0 88 31
0 89 135
0 90 147
0 91 186
0 92 54
0 93 178
0 94 157
0 95 138
0 96 29
0 97 17
0 98 130
0 99 149
1 2 81
1 3 127
1 4 25
1 5 121
1 6 56
1 7 2
1 8 175
1 9 133
1 10 178
1 11 3
1 12 142
1 13 103
1 14 51
1 15 141
1 16 171
1 17 181
1 18 129
1 19 80
1 20 109
1 21 57
1 22 122
1 23 9
1 24 156
1 25 161
1 26 94
1 27 39
1 28 114
1 29 156
1 30 12
1 31 185
1 32 94
1 33 31
1 34 109
1 35 7
1 36 85
1 37 22
1 38 75
1 39 187
1 40 171
1 41 49
1 42 40
1 43 21
1 44 45
1 45 32
1 46 75
1 47 4
1 48 174
1 49 54
1 50 1
1 51 104
1 52 176
1 53 25
1 54 158
1 55 113
1 56 125
1 57 149
1 58 55
1 59 32
1 60 165
1 61 123
1 62 174
1 63 62
1 64 41
1 65 135
1 66 159
1 67 188
1 68 146
1 69 73
1 70 19
1 71 136
1 72 15
1 73 153
1 74 175
1 75 48
1 76 6
1 77 141
1 78 101
1 79 77
1 80 75
1 81 34
1 82 45
1 83 73
1 84 33
1 85 135
1 86 155
1 87 15
1 88 40
1 89 39
1 90 18
1 91 170
1 92 126
1 93 170
1 94 79
1 95 5
1 96 123
1 97 154
1 98 105
1 99 36
2 3 155
2 4 41
2 5 194
2 6 168
