64 64
0 1 126
1 2 72
2 3 103
3 4 20
4 5 20
5 6 38
6 7 51
7 8 112
8 9 32
9 10 72
10 11 104
11 12 127
12 13 85
13 14 3
14 15 7
15 16 74
16 17 72
17 18 114
18 19 15
19 20 114
20 21 119
21 22 37
22 23 94
23 24 1
24 25 85
25 26 12
26 27 72
27 28 113
28 29 44
29 30 118
30 31 49
31 32 127
32 33 118
33 34 119
34 35 108
35 36 8
36 37 89
37 38 42
38 39 128
39 40 43
40 41 44
41 42 110
42 43 81
43 44 59
44 45 42
45 46 72
46 47 24
47 48 48
48 49 116
49 50 83
50 51 80
51 52 38
52 53 41
53 54 45
54 55 81
55 56 26
56 57 86
57 58 26
58 59 55
59 60 90
60 61 71
61 62 24
62 63 66
63 0 80
