72 72
0 1 40
1 2 69
2 3 28
3 4 120
4 5 77
5 6 96
6 7 64
7 8 95
8 9 20
9 10 79
10 11 56
11 12 64
12 13 21
13 14 103
14 15 10
15 16 133
16 17 37
17 18 136
18 19 98
19 20 22
20 21 62
21 22 121
22 23 14
23 24 87
24 25 136
25 26 6
26 27 109
27 28 135
28 29 105
29 30 121
30 31 30
31 32 137
32 33 51
33 34 132
34 35 83
35 36 40
36 37 77
37 38 106
38 39 94
39 40 94
40 41 2
41 42 56
42 43 47
43 44 107
44 45 0
45 46 123
46 47 53
47 48 29
48 49 91
49 50 107
50 51 12
51 52 55
52 53 43
53 54 33
54 55 6
55 56 7
56 57 43
57 58 131
58 59 25
59 60 125
60 61 112
61 62 102
62 63 22
63 64 120
64 65 72
65 66 75
66 67 42
67 68 138
68 69 43
69 70 46
70 71 13
71 0 53
