90 90
0 1 81
1 2 162
2 3 60
3 4 42
4 5 91
5 6 54
6 7 76
7 8 66
8 9 178
9 10 170
10 11 86
11 12 95
12 13 132
13 14 144
14 15 82
15 16 81
16 17 0
17 18 26
18 19 8
19 20 132
20 21 11
21 22 156
22 23 83
23 24 170
24 25 177
25 26 79
26 27 95
27 28 0
28 29 10
29 30 74
30 31 166
31 32 145
32 33 47
33 34 100
34 35 141
35 36 6
36 37 90
37 38 70
38 39 131
39 40 30
40 41 135
41 42 143
42 43 76
43 44 59
44 45 97
45 46 130
46 47 3
47 48 63
48 49 165
49 50 174
50 51 7
51 52 77
52 53 38
53 54 146
54 55 57
55 56 175
56 57 32
57 58 60
58 59 90
59 60 59
60 61 21
61 62 106
62 63 83
63 64 93
64 65 87
65 66 125
66 67 147
67 68 178
68 69 146
69 70 173
70 71 99
71 72 175
72 73 128
73 74 152
74 75 114
75 76 73
76 77 82
77 78 99
78 79 162
79 80 104
80 81 122
81 82 45
82 83 176
83 84 117
84 85 130
85 86 46
86 87 24
87 88 152
88 89 176
89 0 69
