70 70
0 1 64
1 2 20
2 3 9
3 4 129
4 5 16
5 6 29
6 7 65
7 8 115
8 9 79
9 10 9
10 11 17
11 12 62
12 13 22
13 14 121
14 15 57
15 16 101
16 17 53
17 18 2
18 19 4
19 20 130
20 21 109
21 22 127
22 23 73
23 24 106
24 25 85
25 26 64
26 27 132
27 28 72
28 29 7
29 30 14
30 31 91
31 32 81
32 33 18
33 34 26
34 35 124
35 36 109
36 37 118
37 38 86
38 39 125
39 40 119
40 41 70
41 42 94
42 43 29
43 44 25
44 45 74
45 46 116
46 47 45
47 48 44
48 49 107
49 50 132
50 51 103
51 52 116
52 53 42
53 54 122
54 55 40
55 56 52
56 57 24
57 58 99
58 59 102
59 60 38
60 61 40
61 62 121
62 63 109
63 64 73
64 65 5
65 66 85
66 67 94
67 68 68
68 69 26
69 0 28
