100 3915
0 1 191
0 2 165
0 3 15
0 4 145
0 5 183
0 6 180
0 7 150
0 8 197
0 9 31
0 10 159
0 11 107
0 12 37
0 13 179
0 14 118
0 15 67
0 16 29
0 17 199
0 18 179
0 19 138
0 20 141
0 21 187
0 22 156
0 23 78
0 24 79
0 25 141
0 26 12
0 27 165
0 28 196
0 29 172
0 30 41
0 31 182
0 32 91
0 33 136
0 34 85
0 35 164
0 36 75
0 37 46
0 38 172
0 39 68
0 40 144
0 41 75
0 42 54
0 43 176
0 44 185
0 45 106
0 46 101
0 47 154
0 48 91
0 49 107
0 50 107
0 51 139
0 52 14
0 53 128
0 54 38
0 55 108
0 56 195
0 57 40
0 58 97
0 59 14
0 60 95
0 61 69
0 62 200
0 63 188
0 64 108
0 65 146
0 66 49
0 67 35
0 68 58
0 69 87
0 70 18
0 71 38
0 72 7
0 73 126
0 74 185
0 75 139
0 76 77
0 77 1
0 78 163
0 79 101
0 80 26
0 81 39
0 82 127
0 83 71
0 84 2
0 85 47
0 86 155
0 87 31
0 88 180
0 89 36
0 90 149
0 91 127
0 92 59
0 93 155
0 94 149
0 95 180
0 96 63
0 97 77
0 98 86
0 99 180
1 2 89
1 3 8
1 4 31
1 5 194
1 6 35
1 7 133
1 8 52
1 9 39
1 10 197
1 11 169
1 12 200
1 13 146
1 14 163
1 15 121
1 16 127
1 17 104
1 18 160
1 19 54
1 20 94
1 21 47
1 22 122
1 23 150
1 24 115
1 25 85
1 26 48
1 27 162
1 28 35
1 29 141
1 30 173
1 31 191
1 32 194
1 33 56
1 34 53
1 35 112
1 36 129
1 37 154
1 38 16
1 39 196
1 40 46
1 41 155
1 42 150
1 43 167
1 44 155
1 45 97
1 46 147
1 47 59
1 48 59
1 49 24
1 50 110
1 51 107
1 52 147
1 53 133
1 54 159
1 55 71
1 56 101
1 57 64
1 58 156
1 59 187
1 60 117
1 61 142
1 62 78
1 63 38
1 64 169
1 65 199
1 66 187
1 67 185
1 68 28
1 69 110
1 70 96
1 71 157
1 72 106
1 73 48
1 74 68
1 75 158
1 76 166
1 77 48
1 78 153
1 79 167
1 80 154
1 81 94
1 82 15
1 83 84
1 84 161
1 85 177
1 86 105
1 87 110
1 88 93
1 89 4
1 90 185
1 91 102
1 92 54
1 93 98
1 94 172
1 95 122
1 96 139
1 97 25
1 98 156
1 99 184
2 3 141
2 4 99
2 5 51
2 6 11
2 7 115
2 8 119
2 9 15
2 10 29
2 11 65
2 12 69
2 13 39
2 14 5
2 15 174
2 16 172
2 17 28
2 18 178
2 19 137
2 20 110
2 21 98
2 22 108
2 23 49
2 24 175
2 25 191
2 26 133
2 27 140
2 28 35
2 29 182
2 30 132
2 31 166
2 32 82
2 33 98
2 34 173
2 35 15
2 36 12
2 37 7
2 38 98
2 39 75
2 40 102
2 41 110
2 42 44
2 43 93
2 44 147
2 45 102
2 46 129
2 47 68
2 48 59
2 49 182
2 50 54
2 51 87
2 52 52
2 53 9
2 54 147
2 55 170
2 56 178
2 57 82
2 58 132
2 59 170
2 60 153
2 61 38
2 62 27
2 63 51
2 64 105
2 65 132
2 66 74
2 67 185
2 68 185
2 69 192
2 70 187
2 71 159
2 72 36
2 73 82
2 74 185
2 75 149
2 76 115
2 77 6
2 78 85
2 79 148
2 80 183
2 81 22
2 82 195
2 83 170
2 84 78
2 85 64
2 86 156
2 87 124
2 88 162
2 89 58
2 90 172
2 91 184
2 92 115
2 93 179
2 94 126
2 95 67
2 96 158
2 97 95
2 98 38
2 99 7
3 4 68
3 5 123
3 6 54
3 7 65
3 8 198
3 9 194
3 10 157
3 11 59
3 12 172
3 13 42
3 14 139
3 15 154
3 16 42
3 17 150
3 18 123
3 19 111
3 20 63
3 21 44
3 22 54
3 23 67
3 24 98
3 25 143
3 26 56
3 27 60
3 28 186
3 29 125
3 30 19
3 31 39
3 32 123
3 33 156
3 34 170
3 35 25
3 36 199
3 37 171
3 38 110
3 39 78
3 40 111
3 41 103
3 42 131
3 43 117
3 44 150
3 45 47
3 46 67
3 47 77
3 48 101
3 49 83
3 50 138
3 51 65
3 52 49
3 53 147
3 54 101
3 55 197
3 56 41
3 57 72
3 58 3
3 59 129
3 60 68
3 61 3
3 62 200
3 63 120
3 64 73
3 65 85
3 66 135
3 67 83
3 68 119
3 69 110
3 70 135
3 71 88
3 72 145
3 73 57
3 74 113
3 75 4
3 76 45
3 77 79
3 78 81
3 79 31
3 80 60
3 81 69
3 82 19
3 83 12
3 84 136
3 85 106
3 86 111
3 87 69
3 88 8
3 89 52
3 90 78
3 91 9
3 92 22
3 93 57
3 94 198
3 95 90
3 96 80
3 97 196
3 98 174
3 99 60
4 5 9
4 6 32
4 7 155
4 8 91
4 9 106
4 10 184
4 11 169
4 12 178
4 13 125
4 14 123
4 15 55
4 16 174
4 17 93
4 18 42
4 19 69
4 20 143
4 21 77
4 22 12
4 23 127
4 24 142
4 25 49
4 26 9
4 27 122
4 28 164
4 29 63
4 30 107
4 31 157
4 32 133
4 33 31
4 34 193
4 35 78
4 36 70
4 37 68
4 38 165
4 39 166
4 40 137
4 41 69
4 42 102
4 43 97
4 44 158
4 45 46
4 46 168
4 47 173
4 48 183
4 49 97
4 50 67
4 51 0
4 52 74
4 53 172
4 54 36
4 55 13
4 56 88
4 57 69
4 58 173
4 59 131
4 60 63
4 61 183
4 62 83
4 63 181
4 64 74
4 65 197
4 66 44
4 67 112
4 68 75
4 69 125
4 70 47
4 71 23
4 72 177
4 73 13
4 74 27
4 75 17
4 76 75
4 77 118
4 78 2
4 79 117
4 80 42
4 81 101
4 82 35
4 83 108
4 84 191
4 85 42
4 86 63
4 87 169
4 88 148
4 89 160
4 90 164
4 91 47
4 92 147
4 93 149
4 94 12
4 95 69
4 96 63
4 97 200
4 98 150
4 99 29
5 6 200
5 7 83
5 8 116
5 9 41
5 10 146
5 11 27
5 12 198
5 13 171
5 14 36
5 15 191
5 16 125
5 17 124
5 18 179
5 19 95
5 20 21
5 21 133
5 22 81
5 23 120
5 24 50
5 25 183
5 26 71
5 27 112
5 28 44
5 29 3
5 30 161
5 31 157
5 32 137
5 33 132
5 34 79
5 35 100
5 36 171
5 37 159
5 38 24
5 39 29
5 40 3
5 41 41
5 42 134
5 43 41
5 44 194
5 45 148
5 46 102
5 47 178
5 48 72
5 49 19
5 50 166
5 51 54
5 52 52
5 53 174
5 54 10
5 55 102
5 56 99
5 57 101
5 58 198
5 59 70
5 60 21
5 61 12
