100 1869
0 1 34
0 2 17
0 3 49
0 4 133
0 5 24
0 6 196
0 7 54
0 8 53
0 9 1
0 10 28
0 11 100
0 12 136
0 13 127
0 14 33
0 15 161
0 16 178
0 17 151
0 18 175
0 19 164
0 20 174
0 21 58
0 22 177
0 23 25
0 24 69
0 25 39
0 26 156
0 27 57
0 28 70
0 29 37
0 30 91
0 31 199
0 32 19
0 33 1
0 34 200
0 35 200
0 36 86
0 37 34
0 38 194
0 39 36
0 40 150
0 41 197
0 42 94
0 43 142
0 44 131
0 45 143
0 46 79
0 47 157
0 48 180
0 49 74
0 50 183
0 51 134
0 52 19
0 53 183
0 54 177
0 55 178
0 56 132
0 57 200
0 58 115
0 59 157
0 60 22
0 61 167
0 62 155
0 63 164
0 64 31
0 65 104
0 66 71
0 67 84
0 68 70
0 69 129
0 70 142
0 71 169
0 72 72
0 73 179
0 74 1
0 75 83
0 76 197
0 77 142
0 78 150
0 79 37
0 80 74
0 81 132
0 82 6
0 83 31
0 84 32
0 85 4
0 86 9
0 87 142
0 88 125
0 89 120
0 90 178
0 91 43
0 92 94
0 93 134
0 94 87
0 95 140
0 96 186
0 97 192
0 98 31
0 99 200
1 2 31
1 3 9
1 4 197
1 5 173
1 6 87
1 7 155
1 8 182
1 9 25
1 10 5
1 11 11
1 12 133
1 13 27
1 14 85
1 15 86
1 16 164
1 17 129
1 18 63
1 19 120
1 20 126
1 21 167
1 22 53
1 23 162
1 24 148
1 25 115
1 26 176
1 27 27
1 28 31
1 29 29
1 30 10
1 31 122
1 32 184
1 33 104
1 34 64
1 35 182
1 36 0
1 37 152
1 38 132
1 39 135
1 40 97
1 41 124
1 42 13
1 43 200
1 44 100
1 45 176
1 46 187
1 47 158
1 48 68
1 49 5
1 50 177
1 51 112
1 52 158
1 53 153
1 54 99
1 55 29
1 56 75
1 57 29
1 58 28
1 59 124
1 60 195
1 61 116
1 62 153
1 63 166
1 64 51
1 65 116
1 66 171
1 67 135
1 68 159
1 69 108
1 70 164
1 71 10
1 72 79
1 73 96
1 74 194
1 75 154
1 76 33
1 77 182
1 78 34
1 79 145
1 80 125
1 81 121
1 82 14
1 83 197
1 84 24
1 85 29
1 86 79
1 87 22
1 88 146
1 89 190
1 90 22
1 91 10
1 92 6
1 93 117
1 94 191
1 95 77
1 96 31
1 97 87
1 98 131
1 99 112
2 3 99
2 4 77
2 5 42
2 6 32
2 7 103
2 8 154
2 9 20
2 10 52
2 11 192
2 12 20
2 13 98
2 14 51
2 15 91
2 16 186
2 17 0
2 18 18
2 19 65
2 20 166
2 21 28
2 22 101
2 23 131
2 24 133
2 25 109
2 26 111
2 27 184
2 28 164
2 29 93
2 30 9
2 31 110
2 32 25
2 33 75
2 34 27
2 35 42
2 36 120
2 37 192
2 38 182
2 39 37
2 40 43
2 41 144
2 42 116
2 43 97
2 44 25
2 45 4
2 46 142
2 47 11
2 48 126
2 49 22
2 50 7
2 51 181
2 52 132
2 53 9
2 54 53
2 55 117
2 56 21
2 57 47
2 58 50
2 59 66
2 60 49
2 61 197
2 62 12
2 63 191
2 64 135
2 65 92
2 66 26
2 67 137
2 68 57
2 69 110
2 70 106
2 71 83
2 72 77
2 73 96
2 74 28
2 75 151
2 76 25
2 77 198
2 78 95
2 79 126
2 80 26
2 81 182
2 82 169
2 83 52
2 84 91
2 85 12
2 86 8
2 87 153
2 88 99
2 89 127
2 90 171
2 91 4
2 92 167
2 93 105
2 94 187
2 95 30
2 96 111
2 97 32
2 98 134
2 99 110
3 4 192
3 5 51
3 6 6
3 7 160
3 8 26
3 9 149
3 10 15
3 11 175
3 12 94
3 13 161
3 14 37
3 15 45
3 16 14
3 17 11
3 18 28
3 19 169
3 20 130
3 21 85
3 22 78
3 23 156
3 24 93
3 25 92
3 26 136
3 27 101
3 28 162
3 29 97
3 30 88
3 31 67
3 32 86
3 33 40
3 34 57
3 35 59
3 36 120
3 37 94
3 38 108
3 39 19
3 40 169
3 41 189
3 42 109
3 43 13
3 44 194
3 45 167
3 46 186
3 47 169
3 48 95
3 49 38
3 50 162
3 51 200
3 52 2
3 53 198
3 54 196
3 55 158
3 56 161
3 57 137
3 58 62
3 59 134
3 60 39
3 61 133
3 62 20
3 63 63
3 64 75
3 65 132
3 66 167
3 67 49
3 68 105
3 69 98
3 70 51
3 71 88
3 72 29
3 73 21
3 74 45
3 75 136
3 76 55
3 77 45
3 78 46
3 79 87
3 80 104
3 81 17
3 82 176
3 83 120
3 84 134
3 85 155
3 86 180
3 87 173
3 88 27
3 89 112
3 90 103
3 91 118
3 92 27
3 93 82
3 94 69
3 95 85
3 96 80
3 97 73
3 98 142
3 99 50
4 5 184
4 6 54
4 7 23
4 8 38
4 9 147
4 10 140
4 11 158
4 12 90
4 13 148
4 14 187
4 15 135
4 16 84
4 17 103
4 18 125
4 19 55
4 20 58
4 21 39
4 22 74
4 23 39
4 24 104
4 25 50
4 26 161
4 27 159
4 28 136
4 29 76
4 30 25
4 31 155
4 32 87
4 33 96
4 34 90
4 35 17
4 36 168
4 37 47
4 38 59
4 39 180
4 40 77
4 41 182
4 42 88
4 43 104
4 44 180
4 45 32
4 46 9
4 47 40
4 48 0
4 49 64
4 50 162
4 51 56
4 52 44
4 53 32
4 54 26
4 55 54
4 56 86
4 57 194
4 58 88
4 59 124
4 60 126
4 61 109
4 62 86
4 63 176
4 64 92
4 65 176
4 66 147
4 67 129
4 68 29
4 69 129
4 70 150
4 71 6
4 72 90
4 73 74
4 74 63
4 75 60
4 76 57
4 77 118
4 78 21
4 79 113
4 80 23
4 81 3
4 82 166
4 83 52
4 84 130
4 85 85
4 86 61
4 87 34
4 88 144
4 89 144
4 90 166
4 91 166
4 92 179
4 93 102
4 94 162
4 95 2
4 96 93
4 97 161
4 98 13
4 99 188
5 6 83
5 7 56
5 8 72
5 9 20
5 10 177
5 11 4
5 12 11
5 13 119
5 14 152
5 15 46
5 16 29
5 17 99
5 18 80
5 19 99
5 20 145
5 21 194
5 22 178
5 23 199
5 24 46
5 25 135
5 26 3
5 27 96
5 28 29
5 29 48
5 30 108
5 31 198
5 32 93
5 33 49
5 34 182
5 35 167
5 36 26
5 37 145
5 38 126
5 39 96
5 40 154
5 41 176
5 42 80
5 43 118
5 44 21
5 45 51
5 46 6
5 47 168
5 48 194
5 49 159
5 50 197
5 51 42
5 52 116
5 53 109
5 54 139
5 55 117
5 56 74
5 57 60
5 58 44
5 59 16
5 60 159
5 61 75
5 62 31
5 63 152
5 64 70
5 65 21
5 66 197
5 67 4
5 68 162
5 69 157
5 70 35
5 71 92
5 72 21
5 73 121
5 74 42
5 75 91
5 76 183
5 77 88
5 78 112
5 79 41
5 80 1
5 81 182
5 82 158
5 83 10
5 84 142
5 85 149
5 86 156
5 87 55
5 88 172
5 89 199
5 90 0
5 91 198
5 92 115
5 93 146
5 94 67
5 95 136
5 96 81
5 97 88
5 98 20
5 99 64
6 7 132
6 8 28
6 9 94
6 10 17
6 11 63
6 12 112
6 13 46
6 14 30
6 15 6
6 16 176
6 17 177
6 18 107
6 19 197
6 20 11
6 21 168
6 22 26
6 23 179
6 24 85
6 25 39
6 26 121
6 27 76
6 28 180
6 29 65
6 30 60
6 31 173
6 32 55
6 33 169
6 34 88
6 35 182
6 36 189
6 37 165
6 38 164
6 39 103
6 40 26
6 41 29
6 42 102
6 43 10
6 44 175
6 45 169
6 46 41
6 47 81
6 48 89
6 49 194
6 50 165
6 51 191
6 52 131
6 53 180
6 54 132
6 55 178
6 56 71
6 57 29
6 58 100
6 59 93
6 60 148
6 61 57
6 62 89
6 63 109
6 64 101
6 65 186
6 66 67
6 67 191
6 68 23
6 69 57
6 70 25
6 71 190
6 72 40
6 73 190
6 74 120
6 75 162
6 76 2
6 77 169
6 78 31
6 79 83
6 80 150
6 81 27
6 82 151
6 83 60
6 84 186
6 85 178
6 86 91
6 87 58
6 88 102
6 89 109
6 90 85
6 91 55
6 92 195
6 93 195
6 94 22
6 95 128
6 96 64
6 97 134
6 98 3
6 99 22
7 8 38
7 9 177
7 10 170
7 11 174
7 12 133
7 13 66
7 14 62
7 15 81
7 16 44
7 17 148
7 18 113
7 19 10
7 20 35
7 21 177
7 22 65
7 23 132
7 24 29
7 25 177
7 26 178
7 27 80
7 28 59
7 29 108
7 30 162
7 31 154
7 32 164
7 33 84
7 34 66
7 35 174
7 36 107
7 37 49
7 38 14
7 39 11
7 40 111
7 41 105
7 42 185
7 43 106
7 44 181
7 45 69
7 46 180
7 47 98
7 48 102
7 49 66
7 50 110
7 51 21
7 52 80
7 53 2
7 54 60
7 55 196
7 56 135
7 57 187
7 58 94
7 59 22
7 60 87
7 61 3
7 62 183
7 63 1
7 64 78
7 65 185
7 66 191
7 67 72
7 68 173
7 69 13
7 70 81
7 71 118
7 72 120
7 73 51
7 74 155
7 75 56
7 76 95
7 77 27
7 78 12
7 79 74
7 80 131
7 81 127
7 82 115
7 83 149
7 84 171
7 85 32
7 86 91
7 87 172
7 88 187
7 89 141
7 90 199
7 91 82
7 92 14
7 93 42
7 94 133
7 95 149
7 96 86
7 97 172
7 98 15
7 99 60
8 9 154
8 10 25
