100 3410
0 1 172
0 2 169
0 3 23
0 4 167
0 5 8
0 6 85
0 7 19
0 8 102
0 9 98
0 10 95
0 11 158
0 12 102
0 13 131
0 14 47
0 15 28
0 16 80
0 17 15
0 18 44
0 19 123
0 20 40
0 21 22
0 22 16
0 23 85
0 24 128
0 25 130
0 26 181
0 27 127
0 28 98
0 29 5
0 30 28
0 31 104
0 32 121
0 33 58
0 34 185
0 35 78
0 36 195
0 37 109
0 38 141
0 39 50
0 40 88
0 41 6
0 42 171
0 43 173
0 44 55
0 45 111
0 46 62
0 47 174
0 48 103
0 49 156
0 50 139
0 51 184
0 52 117
0 53 176
0 54 40
0 55 176
0 56 180
0 57 144
0 58 108
0 59 135
0 60 66
0 61 163
0 62 32
0 63 21
0 64 187
0 65 92
0 66 113
0 67 173
0 68 59
0 69 190
0 70 45
0 71 90
0 72 15
0 73 40
0 74 139
0 75 68
0 76 59
0 77 100
0 78 4
0 79 37
0 80 13
0 81 159
0 82 141
0 83 132
0 84 17
0 85 10
0 86 130
0 87 46
0 88 185
0 89 19
0 90 146
0 91 118
0 92 168
0 93 86
0 94 135
0 95 137
0 96 35
0 97 9
0 98 129
0 99 88
1 2 160
1 3 128
1 4 40
1 5 179
1 6 65
1 7 50
1 8 22
1 9 113
1 10 98
1 11 47
1 12 98
1 13 52
1 14 4
1 15 25
1 16 174
1 17 91
1 18 196
1 19 31
1 20 170
1 21 16
1 22 74
1 23 197
1 24 42
1 25 129
1 26 153
1 27 144
1 28 25
1 29 9
1 30 102
1 31 102
1 32 192
1 33 82
1 34 59
1 35 124
1 36 150
1 37 103
1 38 29
1 39 173
1 40 32
1 41 111
1 42 92
1 43 140
1 44 157
1 45 25
1 46 155
1 47 43
1 48 89
1 49 3
1 50 136
1 51 119
1 52 158
1 53 157
1 54 121
1 55 172
1 56 146
1 57 104
1 58 160
1 59 146
1 60 25
1 61 107
1 62 10
1 63 65
1 64 114
1 65 34
1 66 187
1 67 200
1 68 81
1 69 103
1 70 74
1 71 131
1 72 62
1 73 160
1 74 186
1 75 98
1 76 103
1 77 49
1 78 60
1 79 170
1 80 188
1 81 161
1 82 118
1 83 162
1 84 17
1 85 74
1 86 200
1 87 151
1 88 45
1 89 185
1 90 96
1 91 176
1 92 200
1 93 38
1 94 98
1 95 118
1 96 28
1 97 145
1 98 59
1 99 19
2 3 137
2 4 94
2 5 114
2 6 134
2 7 128
2 8 80
2 9 139
2 10 178
2 11 80
2 12 8
2 13 159
2 14 118
2 15 121
2 16 196
2 17 113
2 18 154
2 19 4
2 20 126
2 21 156
2 22 45
2 23 185
2 24 85
2 25 42
2 26 153
2 27 165
2 28 95
2 29 37
2 30 51
2 31 45
2 32 50
2 33 91
2 34 199
2 35 103
2 36 167
2 37 85
2 38 128
2 39 171
2 40 160
2 41 167
2 42 97
2 43 178
2 44 163
2 45 121
2 46 68
2 47 35
2 48 159
2 49 53
2 50 199
2 51 129
2 52 195
2 53 122
2 54 176
2 55 55
2 56 14
2 57 110
2 58 4
2 59 42
2 60 79
2 61 165
2 62 5
2 63 38
2 64 37
2 65 12
2 66 36
2 67 67
2 68 171
2 69 168
2 70 153
2 71 166
2 72 27
2 73 112
2 74 103
2 75 0
2 76 136
2 77 162
2 78 145
2 79 161
2 80 147
2 81 29
2 82 184
2 83 33
2 84 73
2 85 195
2 86 21
2 87 33
2 88 29
2 89 18
2 90 196
2 91 127
2 92 194
2 93 188
2 94 95
2 95 99
2 96 126
2 97 126
2 98 59
2 99 173
3 4 86
3 5 134
3 6 86
3 7 113
3 8 168
3 9 67
3 10 27
3 11 190
3 12 79
3 13 48
3 14 149
3 15 18
3 16 146
3 17 192
3 18 139
3 19 43
3 20 71
3 21 55
3 22 55
3 23 55
3 24 127
3 25 153
3 26 158
3 27 25
3 28 24
3 29 3
3 30 94
3 31 84
3 32 102
3 33 153
3 34 88
3 35 102
3 36 90
3 37 38
3 38 184
3 39 51
3 40 121
3 41 140
3 42 51
3 43 199
3 44 123
3 45 52
3 46 56
3 47 50
3 48 123
3 49 138
3 50 9
3 51 113
3 52 11
3 53 147
3 54 117
3 55 5
3 56 11
3 57 56
3 58 80
3 59 22
3 60 170
3 61 12
3 62 160
3 63 23
3 64 60
3 65 155
3 66 162
3 67 138
3 68 7
3 69 9
3 70 92
3 71 90
3 72 81
3 73 38
3 74 109
3 75 156
3 76 10
3 77 7
3 78 27
3 79 88
3 80 58
3 81 127
3 82 90
3 83 83
3 84 125
3 85 69
3 86 112
3 87 86
3 88 128
3 89 58
3 90 170
3 91 123
3 92 169
3 93 179
3 94 23
3 95 198
3 96 54
3 97 150
3 98 43
3 99 146
4 5 146
4 6 24
4 7 198
4 8 5
4 9 200
4 10 127
4 11 155
4 12 39
4 13 181
4 14 181
4 15 8
4 16 104
4 17 200
4 18 136
4 19 119
4 20 35
4 21 70
4 22 156
4 23 75
4 24 132
4 25 136
4 26 162
4 27 9
4 28 83
4 29 134
4 30 82
4 31 113
4 32 64
4 33 46
4 34 90
4 35 168
4 36 13
4 37 81
4 38 137
4 39 128
4 40 95
4 41 179
4 42 45
4 43 161
4 44 76
4 45 176
4 46 1
4 47 146
4 48 144
4 49 116
4 50 164
4 51 170
4 52 86
4 53 95
4 54 98
4 55 172
4 56 54
4 57 81
4 58 11
4 59 158
4 60 200
4 61 13
4 62 153
4 63 3
4 64 140
4 65 108
4 66 175
4 67 81
4 68 156
4 69 161
4 70 89
4 71 108
4 72 82
4 73 146
4 74 198
4 75 10
4 76 47
4 77 195
4 78 96
4 79 144
4 80 101
4 81 57
4 82 7
4 83 186
4 84 64
4 85 95
4 86 58
4 87 59
4 88 45
4 89 23
4 90 83
4 91 124
4 92 10
4 93 146
4 94 52
4 95 100
4 96 2
4 97 91
4 98 140
4 99 64
5 6 182
5 7 87
5 8 160
5 9 57
5 10 26
5 11 168
5 12 137
5 13 54
5 14 123
5 15 50
5 16 91
5 17 200
5 18 92
5 19 165
5 20 178
5 21 8
5 22 52
5 23 98
5 24 14
5 25 133
5 26 167
5 27 159
5 28 196
5 29 72
5 30 59
5 31 14
