100 1790
0 1 163
0 2 56
0 3 175
0 4 95
0 5 153
0 6 3
0 7 71
0 8 56
0 9 187
0 10 156
0 11 119
0 12 37
0 13 29
0 14 157
0 15 145
0 16 68
0 17 94
0 18 178
0 19 12
0 20 85
0 21 116
0 22 73
0 23 9
0 24 90
0 25 9
0 26 72
0 27 95
0 28 184
0 29 127
0 30 15
0 31 45
0 32 61
0 33 54
0 34 156
0 35 116
0 36 86
0 37 21
0 38 11
0 39 76
0 40 191
0 41 89
0 42 160
0 43 164
0 44 133
0 45 10
0 46 132
0 47 193
0 48 191
0 49 42
0 50 141
0 51 151
0 52 118
0 53 133
0 54 124
0 55 42
0 56 76
0 57 9
0 58 103
0 59 140
0 60 183
0 61 77
0 62 112
0 63 103
0 64 45
0 65 134
0 66 48
0 67 189
0 68 45
0 69 47
0 70 165
0 71 102
0 72 163
0 73 117
0 74 39
0 75 159
0 76 158
0 77 130
0 78 168
0 79 38
0 80 43
0 81 57
0 82 180
0 83 127
0 84 190
0 85 197
0 86 174
0 87 30
0 88 194
0 89 186
0 90 136
0 91 62
0 92 98
0 93 53
0 94 98
0 95 41
0 96 169
0 97 53
0 98 187
0 99 57
1 2 107
1 3 93
1 4 83
1 5 105
1 6 161
1 7 15
1 8 14
1 9 142
1 10 81
1 11 11
1 12 189
1 13 24
1 14 141
1 15 90
1 16 98
1 17 113
1 18 154
1 19 164
1 20 186
1 21 73
1 22 40
1 23 189
1 24 181
1 25 77
1 26 57
1 27 139
1 28 7
1 29 82
1 30 17
1 31 42
1 32 93
1 33 191
1 34 1
1 35 6
1 36 178
1 37 72
1 38 171
1 39 59
1 40 136
1 41 21
1 42 74
1 43 106
1 44 52
1 45 114
1 46 23
1 47 106
1 48 133
1 49 134
1 50 60
1 51 95
1 52 13
1 53 168
1 54 151
1 55 62
1 56 183
1 57 195
1 58 193
1 59 103
1 60 67
1 61 33
1 62 101
1 63 0
1 64 156
1 65 98
1 66 66
1 67 177
1 68 192
1 69 24
1 70 123
1 71 29
1 72 81
1 73 180
1 74 181
1 75 9
1 76 199
1 77 82
1 78 156
1 79 160
1 80 130
1 81 78
1 82 179
1 83 52
1 84 80
1 85 119
1 86 153
1 87 137
1 88 66
1 89 107
1 90 167
1 91 69
1 92 36
1 93 8
1 94 115
1 95 84
1 96 64
1 97 128
1 98 98
1 99 8
2 3 40
2 4 195
2 5 194
2 6 138
2 7 187
2 8 166
2 9 170
2 10 15
2 11 111
2 12 158
2 13 57
2 14 21
2 15 54
2 16 86
2 17 133
2 18 119
2 19 52
2 20 112
2 21 90
2 22 112
2 23 55
2 24 4
2 25 73
2 26 98
2 27 25
2 28 124
2 29 166
2 30 78
2 31 33
2 32 81
2 33 80
2 34 102
2 35 146
2 36 63
2 37 8
2 38 132
2 39 181
2 40 18
2 41 98
2 42 113
2 43 157
2 44 8
2 45 159
2 46 5
2 47 35
2 48 158
2 49 91
2 50 60
2 51 41
2 52 91
2 53 3
2 54 7
2 55 39
2 56 181
2 57 1
2 58 137
2 59 98
2 60 188
2 61 4
2 62 107
2 63 9
2 64 122
2 65 61
2 66 3
2 67 82
2 68 19
2 69 166
2 70 78
2 71 58
2 72 158
2 73 136
2 74 3
2 75 183
2 76 20
2 77 50
2 78 199
2 79 135
2 80 162
2 81 31
2 82 55
2 83 109
2 84 35
2 85 24
2 86 72
2 87 153
2 88 129
2 89 152
2 90 184
2 91 115
2 92 120
2 93 73
2 94 81
2 95 73
2 96 44
2 97 199
2 98 76
2 99 70
3 4 148
3 5 188
3 6 70
3 7 91
3 8 27
3 9 107
3 10 71
3 11 93
3 12 13
3 13 107
3 14 72
3 15 32
3 16 166
3 17 188
3 18 18
3 19 106
3 20 43
3 21 90
3 22 71
3 23 0
3 24 68
3 25 135
3 26 97
3 27 22
3 28 65
3 29 61
3 30 16
3 31 13
3 32 155
3 33 166
3 34 123
3 35 97
3 36 93
3 37 188
3 38 55
3 39 171
3 40 186
3 41 78
3 42 76
3 43 140
3 44 142
3 45 127
3 46 31
3 47 22
3 48 0
3 49 55
3 50 80
3 51 87
3 52 25
3 53 6
3 54 19
3 55 199
3 56 98
3 57 130
3 58 8
3 59 36
3 60 109
3 61 63
3 62 31
3 63 39
3 64 33
3 65 40
3 66 103
3 67 1
3 68 180
3 69 162
3 70 155
3 71 140
3 72 103
3 73 189
3 74 58
3 75 52
3 76 194
3 77 97
3 78 79
3 79 47
3 80 31
3 81 85
3 82 13
3 83 37
3 84 16
3 85 156
3 86 91
3 87 51
3 88 108
3 89 98
3 90 165
3 91 171
3 92 32
3 93 69
3 94 171
3 95 11
3 96 13
3 97 171
3 98 45
3 99 175
4 5 56
4 6 6
4 7 62
4 8 79
4 9 43
4 10 133
4 11 64
4 12 26
4 13 133
4 14 144
4 15 106
4 16 73
4 17 67
4 18 199
4 19 52
4 20 93
4 21 116
4 22 116
4 23 183
4 24 76
4 25 161
4 26 89
4 27 110
4 28 151
4 29 26
4 30 41
4 31 110
4 32 44
4 33 152
4 34 140
4 35 66
4 36 171
4 37 44
4 38 76
4 39 115
4 40 42
4 41 107
4 42 95
4 43 64
4 44 179
4 45 114
4 46 47
4 47 46
4 48 116
4 49 122
4 50 200
4 51 197
4 52 147
4 53 96
4 54 42
4 55 165
4 56 178
4 57 26
4 58 192
4 59 36
4 60 20
4 61 137
4 62 66
4 63 112
4 64 197
4 65 189
4 66 62
4 67 17
4 68 55
4 69 88
4 70 75
4 71 30
4 72 80
4 73 27
4 74 174
4 75 200
4 76 177
4 77 151
4 78 92
4 79 99
4 80 100
4 81 81
4 82 185
4 83 12
4 84 129
4 85 192
4 86 167
4 87 69
4 88 150
4 89 99
4 90 74
4 91 149
4 92 197
4 93 184
4 94 2
4 95 38
4 96 88
4 97 186
4 98 48
4 99 179
5 6 46
5 7 170
5 8 27
5 9 126
5 10 10
5 11 125
5 12 6
5 13 35
5 14 37
5 15 63
5 16 92
5 17 166
5 18 114
5 19 119
5 20 192
5 21 33
5 22 64
5 23 54
5 24 50
5 25 95
5 26 37
5 27 114
5 28 63
5 29 59
5 30 25
5 31 73
5 32 68
5 33 113
5 34 105
5 35 47
5 36 150
5 37 39
5 38 162
5 39 24
5 40 146
5 41 30
5 42 181
5 43 165
5 44 175
5 45 153
5 46 199
5 47 33
5 48 164
5 49 114
5 50 1
5 51 18
5 52 171
5 53 52
5 54 67
5 55 122
5 56 65
5 57 70
5 58 12
5 59 99
5 60 102
5 61 152
5 62 71
5 63 80
5 64 70
5 65 40
5 66 37
5 67 183
5 68 110
5 69 55
5 70 109
5 71 196
5 72 99
5 73 154
5 74 145
5 75 0
5 76 153
5 77 48
5 78 99
5 79 179
5 80 78
5 81 119
5 82 153
5 83 67
5 84 196
5 85 13
5 86 117
5 87 74
5 88 118
5 89 106
5 90 189
5 91 185
5 92 160
5 93 139
5 94 29
5 95 28
5 96 45
5 97 144
5 98 196
5 99 196
6 7 1
6 8 198
6 9 128
6 10 200
6 11 157
6 12 138
6 13 91
6 14 88
6 15 63
6 16 128
6 17 107
6 18 128
6 19 126
6 20 167
6 21 3
6 22 55
6 23 60
6 24 36
6 25 94
6 26 2
6 27 186
6 28 73
6 29 118
6 30 139
6 31 134
6 32 38
6 33 160
6 34 165
6 35 183
6 36 195
6 37 72
6 38 122
6 39 45
6 40 111
6 41 90
6 42 159
6 43 148
6 44 198
6 45 176
6 46 37
6 47 83
6 48 70
6 49 17
6 50 90
6 51 15
6 52 51
6 53 46
6 54 89
6 55 114
6 56 97
6 57 148
6 58 177
6 59 15
6 60 85
6 61 116
6 62 92
6 63 127
6 64 162
6 65 132
6 66 18
6 67 180
6 68 26
6 69 42
6 70 43
6 71 105
6 72 110
6 73 10
6 74 8
6 75 127
6 76 13
6 77 91
6 78 196
6 79 14
6 80 82
6 81 117
6 82 137
6 83 162
6 84 181
6 85 23
6 86 88
6 87 29
6 88 184
6 89 122
6 90 171
6 91 114
6 92 131
6 93 33
6 94 30
6 95 61
6 96 105
6 97 20
6 98 152
6 99 56
7 8 19
7 9 192
7 10 200
7 11 119
7 12 32
7 13 184
7 14 188
7 15 110
7 16 198
7 17 40
7 18 85
7 19 71
7 20 109
7 21 163
7 22 194
7 23 127
7 24 108
7 25 16
7 26 176
7 27 111
7 28 52
7 29 72
7 30 140
7 31 103
7 32 50
7 33 148
7 34 38
7 35 70
7 36 195
7 37 32
7 38 146
7 39 187
7 40 1
7 41 155
7 42 71
7 43 75
7 44 68
7 45 46
7 46 158
7 47 160
7 48 126
7 49 71
7 50 93
7 51 149
7 52 90
7 53 120
7 54 81
7 55 117
7 56 181
7 57 50
7 58 145
7 59 139
7 60 77
7 61 49
7 62 65
7 63 192
7 64 42
7 65 185
7 66 114
7 67 185
7 68 178
7 69 131
7 70 150
7 71 154
7 72 153
7 73 0
7 74 125
7 75 20
7 76 198
7 77 141
7 78 81
7 79 81
7 80 16
7 81 126
7 82 160
7 83 85
7 84 189
7 85 152
7 86 186
7 87 61
7 88 160
7 89 122
7 90 76
7 91 69
7 92 178
7 93 116
7 94 18
7 95 112
7 96 136
7 97 33
7 98 194
7 99 198
8 9 81
8 10 64
8 11 128
8 12 42
8 13 27
8 14 127
8 15 14
8 16 42
8 17 40
8 18 44
8 19 39
8 20 39
8 21 122
8 22 89
8 23 50
8 24 134
8 25 44
8 26 14
8 27 168
8 28 124
8 29 162
8 30 35
8 31 184
8 32 143
8 33 15
8 34 139
8 35 59
8 36 77
8 37 170
8 38 71
8 39 127
8 40 154
8 41 183
8 42 166
8 43 71
8 44 148
8 45 27
8 46 136
8 47 187
8 48 183
8 49 6
8 50 129
8 51 150
8 52 148
8 53 106
8 54 164
8 55 67
8 56 117
8 57 179
8 58 179
8 59 180
8 60 119
8 61 199
8 62 37
8 63 138
8 64 99
8 65 104
8 66 34
8 67 112
8 68 153
8 69 168
8 70 186
8 71 132
8 72 177
8 73 38
8 74 193
8 75 2
8 76 15
8 77 117
8 78 66
8 79 170
8 80 80
8 81 156
8 82 170
8 83 109
8 84 186
8 85 13
8 86 143
8 87 41
8 88 56
8 89 176
8 90 70
8 91 118
8 92 178
8 93 56
8 94 115
8 95 143
8 96 200
8 97 116
8 98 187
8 99 70
9 10 114
9 11 157
9 12 197
9 13 28
9 14 88
9 15 1
9 16 61
9 17 56
9 18 167
9 19 8
9 20 4
9 21 68
9 22 96
9 23 154
9 24 62
9 25 136
9 26 97
9 27 10
9 28 117
9 29 30
9 30 8
9 31 17
9 32 40
9 33 94
9 34 62
9 35 165
9 36 42
9 37 0
9 38 116
9 39 106
9 40 194
9 41 190
9 42 27
9 43 164
9 44 24
9 45 94
9 46 7
9 47 107
9 48 43
9 49 29
9 50 43
9 51 11
9 52 34
9 53 77
9 54 76
9 55 79
9 56 13
9 57 64
9 58 57
9 59 164
9 60 30
9 61 85
9 62 94
9 63 159
9 64 61
9 65 51
9 66 101
9 67 163
9 68 1
9 69 28
9 70 135
9 71 86
9 72 47
9 73 147
9 74 146
9 75 38
9 76 195
9 77 64
9 78 79
9 79 47
9 80 56
9 81 117
9 82 22
9 83 168
9 84 193
9 85 97
9 86 111
9 87 6
9 88 178
9 89 141
9 90 63
9 91 112
9 92 123
9 93 30
9 94 105
9 95 92
9 96 87
9 97 164
9 98 9
9 99 19
10 11 44
10 12 187
10 13 169
10 14 114
10 15 3
10 16 119
10 17 34
10 18 71
10 19 178
10 20 0
10 21 186
10 22 29
10 23 96
10 24 85
10 25 82
10 26 151
10 27 115
10 28 188
10 29 80
10 30 50
10 31 146
10 32 194
10 33 197
10 34 194
10 35 127
10 36 61
10 37 70
10 38 196
10 39 44
10 40 18
10 41 192
10 42 93
10 43 168
10 44 107
10 45 166
10 46 134
10 47 78
10 48 51
10 49 92
10 50 127
10 51 45
10 52 51
10 53 197
10 54 16
10 55 12
10 56 89
10 57 37
10 58 56
10 59 177
10 60 68
10 61 80
10 62 143
10 63 113
10 64 4
10 65 60
10 66 72
10 67 28
10 68 114
10 69 145
10 70 192
10 71 104
10 72 177
10 73 127
10 74 150
10 75 124
10 76 146
10 77 29
10 78 32
10 79 148
10 80 148
10 81 88
10 82 158
10 83 65
10 84 11
10 85 135
10 86 188
10 87 21
10 88 12
10 89 175
10 90 7
10 91 45
10 92 80
10 93 88
10 94 124
10 95 93
10 96 22
10 97 110
10 98 37
10 99 11
11 12 177
11 13 66
11 14 11
11 15 175
11 16 183
11 17 105
11 18 126
11 19 33
11 20 156
11 21 52
11 22 49
11 23 130
11 24 70
11 25 107
11 26 147
11 27 45
11 28 190
11 29 6
11 30 108
11 31 77
11 32 119
11 33 33
11 34 87
11 35 181
11 36 96
11 37 68
11 38 194
11 39 100
11 40 88
11 41 57
11 42 87
11 43 159
11 44 198
11 45 127
11 46 197
11 47 131
11 48 166
11 49 152
11 50 49
11 51 65
11 52 4
11 53 200
11 54 72
11 55 140
11 56 171
11 57 91
11 58 102
11 59 119
11 60 14
11 61 64
11 62 46
11 63 87
11 64 190
11 65 143
11 66 134
11 67 143
11 68 86
11 69 134
11 70 102
11 71 176
11 72 75
11 73 157
11 74 124
11 75 128
11 76 110
11 77 79
11 78 61
11 79 1
11 80 191
11 81 63
11 82 102
11 83 76
11 84 67
11 85 26
11 86 118
11 87 37
11 88 147
11 89 7
11 90 167
11 91 182
11 92 8
11 93 115
11 94 19
11 95 166
11 96 159
11 97 99
11 98 2
11 99 50
12 13 133
12 14 77
12 15 174
12 16 67
12 17 197
12 18 135
12 19 172
12 20 40
12 21 11
12 22 178
12 23 64
12 24 156
12 25 33
12 26 135
12 27 155
12 28 131
12 29 163
12 30 200
12 31 19
12 32 169
12 33 11
12 34 155
12 35 27
12 36 134
12 37 132
12 38 76
12 39 177
12 40 97
12 41 20
12 42 135
12 43 182
12 44 142
12 45 10
12 46 96
12 47 196
12 48 180
12 49 8
12 50 160
12 51 168
12 52 146
12 53 75
12 54 126
12 55 134
12 56 117
12 57 55
12 58 117
12 59 4
12 60 138
12 61 192
12 62 10
12 63 132
12 64 124
12 65 70
12 66 17
12 67 12
12 68 145
12 69 75
12 70 38
12 71 138
12 72 29
12 73 58
12 74 23
12 75 190
12 76 109
12 77 54
12 78 164
12 79 150
12 80 100
12 81 5
12 82 172
12 83 59
12 84 165
12 85 72
12 86 9
12 87 40
12 88 27
12 89 142
12 90 53
12 91 174
12 92 83
12 93 153
12 94 37
12 95 27
12 96 97
12 97 195
12 98 136
12 99 164
13 14 149
13 15 173
13 16 15
13 17 0
13 18 63
13 19 36
13 20 158
13 21 192
13 22 105
13 23 162
13 24 121
13 25 26
13 26 62
13 27 131
13 28 110
13 29 51
13 30 14
13 31 169
13 32 128
13 33 41
13 34 154
13 35 185
13 36 75
13 37 137
13 38 114
13 39 138
13 40 139
13 41 80
13 42 199
13 43 28
13 44 98
13 45 74
13 46 145
13 47 63
13 48 22
13 49 170
13 50 29
13 51 192
13 52 67
13 53 81
13 54 105
13 55 197
13 56 146
13 57 197
13 58 199
13 59 194
13 60 24
13 61 11
13 62 113
13 63 56
13 64 6
13 65 89
13 66 144
13 67 137
13 68 40
13 69 88
13 70 165
13 71 76
13 72 115
13 73 166
13 74 160
13 75 54
13 76 19
13 77 125
13 78 14
13 79 177
13 80 44
13 81 154
13 82 152
13 83 106
13 84 141
13 85 161
13 86 158
13 87 68
13 88 25
13 89 13
13 90 72
13 91 112
13 92 57
13 93 104
13 94 36
13 95 60
13 96 64
13 97 181
13 98 136
13 99 15
14 15 24
14 16 171
14 17 19
14 18 101
14 19 159
14 20 149
14 21 29
14 22 150
14 23 95
14 24 48
14 25 195
14 26 31
14 27 1
14 28 124
14 29 43
14 30 63
14 31 98
14 32 122
14 33 81
14 34 114
14 35 148
14 36 126
14 37 18
14 38 167
14 39 99
14 40 193
14 41 19
14 42 134
14 43 183
14 44 58
14 45 58
14 46 116
14 47 193
14 48 84
14 49 179
14 50 100
14 51 136
14 52 111
14 53 66
14 54 165
14 55 176
14 56 78
14 57 89
14 58 29
14 59 146
14 60 160
14 61 119
14 62 90
14 63 105
14 64 83
14 65 17
14 66 173
14 67 132
14 68 105
14 69 134
14 70 99
14 71 128
14 72 84
14 73 49
14 74 110
14 75 58
14 76 124
14 77 48
14 78 115
14 79 8
14 80 107
14 81 94
14 82 152
14 83 36
14 84 47
