71 71
0 1 20
1 2 80
2 3 58
3 4 94
4 5 90
5 6 132
6 7 92
7 8 120
8 9 28
9 10 45
10 11 67
11 12 134
12 13 56
13 14 93
14 15 44
15 16 59
16 17 130
17 18 136
18 19 142
19 20 49
20 21 5
21 22 4
22 23 4
23 24 84
24 25 134
25 26 113
26 27 97
27 28 29
28 29 87
29 30 15
30 31 109
31 32 16
32 33 49
33 34 122
34 35 51
35 36 26
36 37 70
37 38 12
38 39 128
39 40 27
40 41 98
41 42 138
42 43 49
43 44 2
44 45 55
45 46 18
46 47 117
47 48 102
48 49 20
49 50 92
50 51 87
51 52 19
52 53 117
53 54 87
54 55 99
55 56 18
56 57 121
57 58 20
58 59 109
59 60 122
60 61 89
61 62 36
62 63 11
63 64 57
64 65 9
65 66 14
66 67 124
67 68 20
68 69 62
69 70 6
70 0 14
